Year,Month,Day,net_move,Station
2018,10,01,3.025,9448918
2018,10,02,5.114,9448918
2018,10,03,5.242,9448918
2018,10,04,5.614,9448918
2018,10,05,5.471,9448918
2018,10,06,6.432,9448918
2018,10,07,6.975,9448918
2018,10,08,7.373,9448918
2018,10,09,7.534,9448918
2018,10,10,7.428,9448918
2018,10,11,4.667,9448918
2018,10,12,6.5840000000000005,9448918
2018,10,13,5.973,9448918
2018,10,14,5.312999999999999,9448918
2018,10,15,4.7620000000000005,9448918
2018,10,16,4.429,9448918
2018,10,17,4.232,9448918
2018,10,18,4.202,9448918
2018,10,19,3.9479999999999995,9448918
2018,10,20,4.47,9448918
2018,10,21,4.928,9448918
2018,10,22,5.4639999999999995,9448918
2018,10,23,6.0009999999999994,9448918
2018,10,24,6.473999999999999,9448918
2018,10,25,6.8149999999999995,9448918
2018,10,26,6.974,9448918
2018,10,27,4.2379999999999995,9448918
2018,10,28,6.707000000000001,9448918
2018,10,29,6.385000000000002,9448918
2018,10,30,5.997,9448918
2018,10,31,5.694,9448918
