Year,Month,Day,net_move,Station
2018,11,01,3.551,9449911
2018,11,02,5.272,9449911
2018,11,03,4.711,9449911
2018,11,04,5.445,9449911
2018,11,05,5.885,9449911
2018,11,06,6.2509999999999994,9449911
2018,11,07,6.4559999999999995,9449911
2018,11,08,6.462999999999999,9449911
2018,11,09,6.271,9449911
2018,11,10,3.585,9449911
2018,11,11,5.682,9449911
2018,11,12,4.739,9449911
2018,11,13,4.885,9449911
2018,11,14,4.555,9449911
2018,11,15,4.186,9449911
2018,11,16,4.9239999999999995,9449911
2018,11,17,3.617,9449911
2018,11,18,3.8390000000000004,9449911
2018,11,19,4.319,9449911
2018,11,20,4.939,9449911
2018,11,21,5.603000000000001,9449911
2018,11,22,6.222999999999999,9449911
2018,11,23,6.71,9449911
2018,11,24,6.994999999999999,9449911
2018,11,25,4.127,9449911
2018,11,26,7.006,9449911
2018,11,27,6.770999999999999,9449911
2018,11,28,6.389,9449911
2018,11,29,5.907,9449911
2018,11,30,5.44,9449911
