Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 03:24, flood,3.0
2021-01-01 07:36, slack,-
2021-01-01 10:24, ebb,-1.5
2021-01-01 13:36, slack,-
2021-01-01 15:12, flood,0.7
2021-01-01 17:12, slack,-
2021-01-01 21:12, ebb,-2.4
2021-01-02 00:36, slack,-
2021-01-02 04:00, flood,3.0
2021-01-02 08:06, slack,-
2021-01-02 11:06, ebb,-1.7
2021-01-02 14:18, slack,-
2021-01-02 16:06, flood,0.8
2021-01-02 18:12, slack,-
2021-01-02 22:12, ebb,-2.2
2021-01-03 01:24, slack,-
2021-01-03 04:42, flood,2.9
2021-01-03 08:42, slack,-
2021-01-03 11:42, ebb,-1.8
2021-01-03 15:06, slack,-
2021-01-03 17:00, flood,0.9
2021-01-03 19:30, slack,-
2021-01-03 23:12, ebb,-2.0
2021-01-04 02:18, slack,-
2021-01-04 05:30, flood,2.7
2021-01-04 09:18, slack,-
2021-01-04 12:18, ebb,-1.9
2021-01-04 15:48, slack,-
2021-01-04 17:54, flood,1.1
2021-01-04 20:54, slack,-
2021-01-05 00:18, ebb,-1.8
2021-01-05 03:18, slack,-
2021-01-05 06:18, flood,2.4
2021-01-05 09:54, slack,-
2021-01-05 13:00, ebb,-2.0
2021-01-05 16:30, slack,-
2021-01-05 19:06, flood,1.3
2021-01-05 22:24, slack,-
2021-01-06 01:30, ebb,-1.6
2021-01-06 04:18, slack,-
2021-01-06 07:12, flood,2.0
2021-01-06 10:36, slack,-
2021-01-06 13:48, ebb,-2.1
2021-01-06 17:24, slack,-
2021-01-06 20:36, flood,1.5
2021-01-06 23:54, slack,-
2021-01-07 02:36, ebb,-1.4
2021-01-07 05:24, slack,-
2021-01-07 08:12, flood,1.7
2021-01-07 11:18, slack,-
2021-01-07 14:36, ebb,-2.3
2021-01-07 18:18, slack,-
2021-01-07 22:00, flood,1.8
2021-01-08 01:18, slack,-
2021-01-08 03:54, ebb,-1.3
2021-01-08 06:36, slack,-
2021-01-08 09:18, flood,1.4
2021-01-08 12:00, slack,-
2021-01-08 15:30, ebb,-2.4
2021-01-08 19:18, slack,-
2021-01-08 23:06, flood,2.2
2021-01-09 02:36, slack,-
2021-01-09 05:12, ebb,-1.3
2021-01-09 07:48, slack,-
2021-01-09 10:24, flood,1.3
2021-01-09 12:48, slack,-
2021-01-09 16:24, ebb,-2.5
2021-01-09 20:18, slack,-
2021-01-10 00:06, flood,2.6
2021-01-10 03:48, slack,-
2021-01-10 06:30, ebb,-1.3
2021-01-10 08:54, slack,-
2021-01-10 11:24, flood,1.1
2021-01-10 13:36, slack,-
2021-01-10 17:18, ebb,-2.7
2021-01-10 21:12, slack,-
2021-01-11 01:00, flood,2.9
2021-01-11 04:48, slack,-
2021-01-11 07:36, ebb,-1.4
2021-01-11 10:06, slack,-
2021-01-11 12:18, flood,1.0
2021-01-11 14:24, slack,-
2021-01-11 18:18, ebb,-2.7
2021-01-11 22:06, slack,-
2021-01-12 01:48, flood,3.1
2021-01-12 05:48, slack,-
2021-01-12 08:36, ebb,-1.5
2021-01-12 11:06, slack,-
2021-01-12 13:12, flood,0.9
2021-01-12 15:12, slack,-
2021-01-12 19:18, ebb,-2.7
2021-01-12 22:54, slack,-
2021-01-13 02:36, flood,3.2
2021-01-13 06:36, slack,-
2021-01-13 09:30, ebb,-1.7
2021-01-13 12:12, slack,-
2021-01-13 14:12, flood,0.8
2021-01-13 16:06, slack,-
2021-01-13 20:12, ebb,-2.5
2021-01-13 23:42, slack,-
2021-01-14 03:18, flood,3.2
2021-01-14 07:18, slack,-
2021-01-14 10:18, ebb,-1.8
2021-01-14 13:06, slack,-
2021-01-14 15:12, flood,0.8
2021-01-14 17:06, slack,-
2021-01-14 21:06, ebb,-2.3
2021-01-15 00:24, slack,-
2021-01-15 04:00, flood,3.0
2021-01-15 07:54, slack,-
2021-01-15 11:00, ebb,-1.9
2021-01-15 14:00, slack,-
2021-01-15 16:12, flood,0.8
2021-01-15 18:12, slack,-
2021-01-15 22:00, ebb,-2.0
2021-01-16 01:06, slack,-
2021-01-16 04:36, flood,2.8
2021-01-16 08:24, slack,-
2021-01-16 11:42, ebb,-1.9
2021-01-16 14:42, slack,-
2021-01-16 17:06, flood,0.9
2021-01-16 19:24, slack,-
2021-01-16 23:00, ebb,-1.8
2021-01-17 01:54, slack,-
2021-01-17 05:12, flood,2.4
2021-01-17 08:48, slack,-
2021-01-17 12:12, ebb,-1.9
2021-01-17 15:24, slack,-
2021-01-17 18:00, flood,1.0
2021-01-17 20:36, slack,-
2021-01-17 23:54, ebb,-1.5
2021-01-18 02:42, slack,-
2021-01-18 05:54, flood,2.0
2021-01-18 09:12, slack,-
2021-01-18 12:42, ebb,-1.7
2021-01-18 15:54, slack,-
2021-01-18 18:54, flood,1.2
2021-01-18 21:48, slack,-
2021-01-19 00:48, ebb,-1.3
2021-01-19 03:30, slack,-
2021-01-19 06:30, flood,1.6
2021-01-19 09:36, slack,-
2021-01-19 12:54, ebb,-1.7
2021-01-19 16:30, slack,-
2021-01-19 19:54, flood,1.2
2021-01-19 22:54, slack,-
2021-01-20 01:48, ebb,-1.2
2021-01-20 04:24, slack,-
2021-01-20 07:06, flood,1.3
2021-01-20 10:06, slack,-
2021-01-20 13:18, ebb,-1.6
2021-01-20 17:06, slack,-
2021-01-20 20:48, flood,1.3
2021-01-20 23:54, slack,-
2021-01-21 02:42, ebb,-1.1
2021-01-21 05:18, slack,-
2021-01-21 07:48, flood,1.0
2021-01-21 10:36, slack,-
2021-01-21 13:54, ebb,-1.6
2021-01-21 17:42, slack,-
2021-01-21 21:48, flood,1.4
2021-01-22 01:00, slack,-
2021-01-22 03:36, ebb,-1.0
2021-01-22 06:12, slack,-
2021-01-22 08:42, flood,0.8
2021-01-22 11:12, slack,-
2021-01-22 14:30, ebb,-1.7
2021-01-22 18:30, slack,-
2021-01-22 22:42, flood,1.6
2021-01-23 02:00, slack,-
2021-01-23 04:30, ebb,-0.9
2021-01-23 07:12, slack,-
2021-01-23 09:30, flood,0.7
2021-01-23 11:54, slack,-
2021-01-23 15:18, ebb,-1.8
2021-01-23 19:18, slack,-
2021-01-23 23:24, flood,1.7
2021-01-24 02:54, slack,-
2021-01-24 05:30, ebb,-0.9
2021-01-24 08:12, slack,-
2021-01-24 10:24, flood,0.7
2021-01-24 12:30, slack,-
2021-01-24 16:00, ebb,-2.0
2021-01-24 20:06, slack,-
2021-01-25 00:12, flood,2.0
2021-01-25 03:48, slack,-
2021-01-25 06:36, ebb,-0.9
2021-01-25 09:06, slack,-
2021-01-25 11:12, flood,0.6
2021-01-25 13:12, slack,-
2021-01-25 16:48, ebb,-2.1
2021-01-25 20:48, slack,-
2021-01-26 00:48, flood,2.3
2021-01-26 04:30, slack,-
2021-01-26 07:24, ebb,-1.0
2021-01-26 10:06, slack,-
2021-01-26 12:00, flood,0.6
2021-01-26 13:54, slack,-
2021-01-26 17:36, ebb,-2.3
2021-01-26 21:30, slack,-
2021-01-27 01:18, flood,2.5
2021-01-27 05:12, slack,-
2021-01-27 08:06, ebb,-1.2
2021-01-27 10:54, slack,-
2021-01-27 12:48, flood,0.6
2021-01-27 14:42, slack,-
2021-01-27 18:30, ebb,-2.4
2021-01-27 22:12, slack,-
2021-01-28 01:54, flood,2.8
2021-01-28 05:48, slack,-
2021-01-28 08:42, ebb,-1.4
2021-01-28 11:42, slack,-
2021-01-28 13:36, flood,0.7
2021-01-28 15:36, slack,-
2021-01-28 19:24, ebb,-2.4
2021-01-28 22:54, slack,-
2021-01-29 02:24, flood,3.0
2021-01-29 06:18, slack,-
2021-01-29 09:18, ebb,-1.6
2021-01-29 12:24, slack,-
2021-01-29 14:18, flood,0.9
2021-01-29 16:30, slack,-
2021-01-29 20:18, ebb,-2.4
2021-01-29 23:36, slack,-
2021-01-30 03:00, flood,3.0
2021-01-30 06:48, slack,-
2021-01-30 09:48, ebb,-1.8
2021-01-30 13:00, slack,-
2021-01-30 15:06, flood,1.1
2021-01-30 17:36, slack,-
2021-01-30 21:12, ebb,-2.3
2021-01-31 00:30, slack,-
2021-01-31 03:36, flood,2.9
2021-01-31 07:18, slack,-
2021-01-31 10:18, ebb,-2.0
2021-01-31 13:36, slack,-
2021-01-31 15:54, flood,1.3
2021-01-31 18:42, slack,-
2021-01-31 22:12, ebb,-2.2
2021-02-01 01:18, slack,-
2021-02-01 04:18, flood,2.8
2021-02-01 07:54, slack,-
2021-02-01 10:54, ebb,-2.1
2021-02-01 14:18, slack,-
2021-02-01 16:48, flood,1.6
2021-02-01 19:48, slack,-
2021-02-01 23:12, ebb,-2.0
2021-02-02 02:12, slack,-
2021-02-02 05:00, flood,2.5
2021-02-02 08:24, slack,-
2021-02-02 11:36, ebb,-2.2
2021-02-02 15:00, slack,-
2021-02-02 17:36, flood,1.7
2021-02-02 21:00, slack,-
2021-02-03 00:12, ebb,-1.8
2021-02-03 03:06, slack,-
2021-02-03 05:48, flood,2.1
2021-02-03 09:00, slack,-
2021-02-03 12:18, ebb,-2.3
2021-02-03 15:48, slack,-
2021-02-03 18:42, flood,1.8
2021-02-03 22:24, slack,-
2021-02-04 01:18, ebb,-1.6
2021-02-04 04:06, slack,-
2021-02-04 06:42, flood,1.7
2021-02-04 09:42, slack,-
2021-02-04 13:06, ebb,-2.3
2021-02-04 16:42, slack,-
2021-02-04 20:00, flood,1.8
2021-02-04 23:48, slack,-
2021-02-05 02:24, ebb,-1.3
2021-02-05 05:06, slack,-
2021-02-05 07:36, flood,1.4
2021-02-05 10:24, slack,-
2021-02-05 14:00, ebb,-2.3
2021-02-05 17:48, slack,-
2021-02-05 21:36, flood,2.0
2021-02-06 01:18, slack,-
2021-02-06 03:48, ebb,-1.1
2021-02-06 06:18, slack,-
2021-02-06 08:42, flood,1.0
2021-02-06 11:18, slack,-
2021-02-06 15:00, ebb,-2.4
2021-02-06 18:54, slack,-
2021-02-06 22:54, flood,2.3
2021-02-07 02:36, slack,-
2021-02-07 05:12, ebb,-1.1
2021-02-07 07:42, slack,-
2021-02-07 10:00, flood,0.8
2021-02-07 12:12, slack,-
2021-02-07 16:00, ebb,-2.4
2021-02-07 20:00, slack,-
2021-02-07 23:54, flood,2.6
2021-02-08 03:48, slack,-
2021-02-08 06:30, ebb,-1.2
2021-02-08 09:00, slack,-
2021-02-08 11:18, flood,0.7
2021-02-08 13:12, slack,-
2021-02-08 17:06, ebb,-2.4
2021-02-08 21:00, slack,-
2021-02-09 00:42, flood,2.9
2021-02-09 04:42, slack,-
2021-02-09 07:30, ebb,-1.5
2021-02-09 10:18, slack,-
2021-02-09 12:24, flood,0.8
2021-02-09 14:12, slack,-
2021-02-09 18:18, ebb,-2.4
2021-02-09 21:48, slack,-
2021-02-10 01:30, flood,3.1
2021-02-10 05:24, slack,-
2021-02-10 08:24, ebb,-1.7
2021-02-10 11:18, slack,-
2021-02-10 13:24, flood,0.9
2021-02-10 15:18, slack,-
2021-02-10 19:18, ebb,-2.3
2021-02-10 22:36, slack,-
2021-02-11 02:12, flood,3.1
2021-02-11 06:00, slack,-
2021-02-11 09:12, ebb,-2.0
2021-02-11 12:06, slack,-
2021-02-11 14:18, flood,1.0
2021-02-11 16:24, slack,-
2021-02-11 20:18, ebb,-2.2
2021-02-11 23:24, slack,-
2021-02-12 02:48, flood,2.9
2021-02-12 06:30, slack,-
2021-02-12 09:48, ebb,-2.1
2021-02-12 12:42, slack,-
2021-02-12 15:12, flood,1.2
2021-02-12 17:30, slack,-
2021-02-12 21:12, ebb,-2.1
2021-02-13 00:06, slack,-
2021-02-13 03:30, flood,2.7
2021-02-13 07:00, slack,-
2021-02-13 10:18, ebb,-2.1
2021-02-13 13:18, slack,-
2021-02-13 16:00, flood,1.4
2021-02-13 18:36, slack,-
2021-02-13 22:06, ebb,-2.0
2021-02-14 00:54, slack,-
2021-02-14 04:00, flood,2.4
2021-02-14 07:18, slack,-
2021-02-14 10:48, ebb,-2.0
2021-02-14 13:48, slack,-
2021-02-14 16:42, flood,1.5
2021-02-14 19:30, slack,-
2021-02-14 22:48, ebb,-1.8
2021-02-15 01:36, slack,-
2021-02-15 04:36, flood,2.0
2021-02-15 07:42, slack,-
2021-02-15 11:00, ebb,-1.8
2021-02-15 14:18, slack,-
2021-02-15 17:24, flood,1.6
2021-02-15 20:24, slack,-
2021-02-15 23:36, ebb,-1.6
2021-02-16 02:24, slack,-
2021-02-16 05:06, flood,1.7
2021-02-16 08:06, slack,-
2021-02-16 11:18, ebb,-1.8
2021-02-16 14:48, slack,-
2021-02-16 18:00, flood,1.6
2021-02-16 21:18, slack,-
2021-02-17 00:18, ebb,-1.5
2021-02-17 03:06, slack,-
2021-02-17 05:42, flood,1.4
2021-02-17 08:30, slack,-
2021-02-17 11:42, ebb,-1.7
2021-02-17 15:18, slack,-
2021-02-17 18:36, flood,1.5
2021-02-17 22:12, slack,-
2021-02-18 01:06, ebb,-1.3
2021-02-18 03:54, slack,-
2021-02-18 06:12, flood,1.1
2021-02-18 09:00, slack,-
2021-02-18 12:18, ebb,-1.7
2021-02-18 15:54, slack,-
2021-02-18 19:24, flood,1.4
2021-02-18 23:12, slack,-
2021-02-19 01:54, ebb,-1.0
2021-02-19 04:42, slack,-
2021-02-19 06:48, flood,0.9
2021-02-19 09:30, slack,-
2021-02-19 12:54, ebb,-1.7
2021-02-19 16:36, slack,-
2021-02-19 20:42, flood,1.4
2021-02-20 00:18, slack,-
2021-02-20 02:48, ebb,-0.8
2021-02-20 05:30, slack,-
2021-02-20 07:30, flood,0.7
2021-02-20 10:06, slack,-
2021-02-20 13:42, ebb,-1.7
2021-02-20 17:30, slack,-
2021-02-20 21:54, flood,1.5
2021-02-21 01:24, slack,-
2021-02-21 03:48, ebb,-0.7
2021-02-21 06:36, slack,-
2021-02-21 08:24, flood,0.5
2021-02-21 10:42, slack,-
2021-02-21 14:30, ebb,-1.8
2021-02-21 18:24, slack,-
2021-02-21 22:54, flood,1.7
2021-02-22 02:24, slack,-
2021-02-22 05:06, ebb,-0.8
2021-02-22 07:54, slack,-
2021-02-22 09:36, flood,0.4
2021-02-22 11:36, slack,-
2021-02-22 15:24, ebb,-1.9
2021-02-22 19:18, slack,-
2021-02-22 23:36, flood,2.0
2021-02-23 03:18, slack,-
2021-02-23 06:12, ebb,-0.9
2021-02-23 09:06, slack,-
2021-02-23 10:54, flood,0.4
2021-02-23 12:36, slack,-
2021-02-23 16:24, ebb,-1.9
2021-02-23 20:06, slack,-
2021-02-24 00:12, flood,2.3
2021-02-24 03:54, slack,-
2021-02-24 07:00, ebb,-1.2
2021-02-24 10:00, slack,-
2021-02-24 11:54, flood,0.5
2021-02-24 13:42, slack,-
2021-02-24 17:24, ebb,-2.0
2021-02-24 21:00, slack,-
2021-02-25 00:48, flood,2.6
2021-02-25 04:30, slack,-
2021-02-25 07:30, ebb,-1.5
2021-02-25 10:42, slack,-
2021-02-25 12:48, flood,0.7
2021-02-25 14:48, slack,-
2021-02-25 18:18, ebb,-2.1
2021-02-25 21:48, slack,-
2021-02-26 01:18, flood,2.8
2021-02-26 05:00, slack,-
2021-02-26 08:00, ebb,-1.7
2021-02-26 11:12, slack,-
2021-02-26 13:30, flood,1.1
2021-02-26 15:48, slack,-
2021-02-26 19:18, ebb,-2.2
2021-02-26 22:36, slack,-
2021-02-27 01:54, flood,2.8
2021-02-27 05:30, slack,-
2021-02-27 08:30, ebb,-2.0
2021-02-27 11:48, slack,-
2021-02-27 14:18, flood,1.4
2021-02-27 16:54, slack,-
2021-02-27 20:18, ebb,-2.3
2021-02-27 23:30, slack,-
