Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:30, slack,-
2021-01-01 05:06, flood,3.3
2021-01-01 09:42, slack,-
2021-01-01 12:00, ebb,-1.1
2021-01-01 15:00, slack,-
2021-01-01 16:30, slack,-
2021-01-01 22:18, ebb,-4.3
2021-01-02 02:12, slack,-
2021-01-02 05:54, flood,3.2
2021-01-02 10:18, slack,-
2021-01-02 12:48, ebb,-1.2
2021-01-02 16:12, slack,-
2021-01-02 23:00, ebb,-4.0
2021-01-03 02:54, slack,-
2021-01-03 06:36, flood,3.0
2021-01-03 10:48, slack,-
2021-01-03 13:30, ebb,-1.4
2021-01-03 17:36, slack,-
2021-01-03 23:48, ebb,-3.5
2021-01-04 03:36, slack,-
2021-01-04 07:18, flood,2.7
2021-01-04 11:12, slack,-
2021-01-04 14:12, ebb,-1.8
2021-01-04 18:36, slack,-
2021-01-05 00:42, ebb,-2.7
2021-01-05 04:18, slack,-
2021-01-05 08:00, flood,2.4
2021-01-05 11:30, slack,-
2021-01-05 14:54, ebb,-2.4
2021-01-05 19:06, slack,-
2021-01-05 20:30, flood,0.3
2021-01-05 21:42, slack,-
2021-01-06 01:48, ebb,-1.9
2021-01-06 05:00, slack,-
2021-01-06 08:42, flood,2.0
2021-01-06 11:42, slack,-
2021-01-06 15:36, ebb,-3.0
2021-01-06 19:42, slack,-
2021-01-06 21:48, flood,0.8
2021-01-07 00:00, slack,-
2021-01-07 03:00, ebb,-1.2
2021-01-07 05:48, slack,-
2021-01-07 09:18, flood,1.6
2021-01-07 12:06, slack,-
2021-01-07 16:12, ebb,-3.6
2021-01-07 20:18, slack,-
2021-01-07 23:00, flood,1.5
2021-01-08 02:18, slack,-
2021-01-08 04:36, ebb,-0.7
2021-01-08 06:54, slack,-
2021-01-08 10:12, flood,1.1
2021-01-08 12:30, slack,-
2021-01-08 16:54, ebb,-4.0
2021-01-08 21:00, slack,-
2021-01-09 00:06, flood,2.3
2021-01-09 04:06, slack,-
2021-01-09 06:18, ebb,-0.7
2021-01-09 08:24, slack,-
2021-01-09 11:12, flood,0.8
2021-01-09 13:00, slack,-
2021-01-09 17:42, ebb,-4.4
2021-01-09 21:42, slack,-
2021-01-10 00:54, flood,3.0
2021-01-10 05:18, slack,-
2021-01-10 07:36, ebb,-1.0
2021-01-10 10:12, slack,-
2021-01-10 12:12, flood,0.6
2021-01-10 13:36, slack,-
2021-01-10 18:30, ebb,-4.5
2021-01-10 22:24, slack,-
2021-01-11 01:48, flood,3.5
2021-01-11 06:06, slack,-
2021-01-11 08:36, ebb,-1.4
2021-01-11 11:42, slack,-
2021-01-11 13:12, flood,0.4
2021-01-11 14:18, slack,-
2021-01-11 19:18, ebb,-4.6
2021-01-11 23:06, slack,-
2021-01-12 02:30, flood,3.8
2021-01-12 06:54, slack,-
2021-01-12 09:30, ebb,-1.7
2021-01-12 12:48, slack,-
2021-01-12 14:00, flood,0.3
2021-01-12 15:06, slack,-
2021-01-12 20:06, ebb,-4.5
2021-01-12 23:48, slack,-
2021-01-13 03:24, flood,4.0
2021-01-13 07:36, slack,-
