Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 00:56, slack,-
2021-01-01 03:27, flood,1.3
2021-01-01 07:14, slack,-
2021-01-01 11:25, ebb,-0.3
2021-01-01 15:25, ebb,-0.1
2021-01-01 21:31, ebb,-1.5
2021-01-02 01:38, slack,-
2021-01-02 04:15, flood,1.3
2021-01-02 07:50, slack,-
2021-01-02 12:25, ebb,-0.4
2021-01-02 16:19, ebb,-0.2
2021-01-02 22:13, ebb,-1.4
2021-01-03 02:20, slack,-
2021-01-03 04:57, flood,1.2
2021-01-03 08:26, slack,-
2021-01-03 13:07, ebb,-0.5
2021-01-03 17:19, ebb,-0.2
2021-01-03 23:01, ebb,-1.2
2021-01-04 03:02, slack,-
2021-01-04 05:45, flood,1.1
2021-01-04 08:56, slack,-
2021-01-04 13:55, ebb,-0.7
2021-01-04 18:31, ebb,-0.2
2021-01-04 23:55, ebb,-0.9
2021-01-05 03:44, slack,-
2021-01-05 06:27, flood,0.9
2021-01-05 09:20, slack,-
2021-01-05 14:37, ebb,-0.9
2021-01-05 19:49, slack,-
2021-01-06 01:01, ebb,-0.6
2021-01-06 04:26, slack,-
2021-01-06 07:09, flood,0.8
2021-01-06 09:38, slack,-
2021-01-06 15:13, ebb,-1.1
2021-01-06 19:50, slack,-
2021-01-06 20:33, flood,0.2
2021-01-06 21:50, slack,-
2021-01-07 02:31, ebb,-0.4
2021-01-07 05:14, slack,-
2021-01-07 07:57, flood,0.6
2021-01-07 09:56, slack,-
2021-01-07 15:55, ebb,-1.4
2021-01-07 20:14, slack,-
2021-01-07 21:51, flood,0.4
2021-01-08 00:32, slack,-
2021-01-08 04:13, ebb,-0.2
2021-01-08 06:14, slack,-
2021-01-08 08:45, flood,0.4
2021-01-08 10:14, slack,-
2021-01-08 16:37, ebb,-1.6
2021-01-08 20:44, slack,-
2021-01-08 22:57, flood,0.8
2021-01-09 02:14, slack,-
2021-01-09 05:31, ebb,-0.2
2021-01-09 07:38, slack,-
2021-01-09 09:39, flood,0.3
2021-01-09 10:38, slack,-
2021-01-09 17:13, ebb,-1.7
2021-01-09 21:20, slack,-
2021-01-09 23:51, flood,1.0
2021-01-10 03:20, slack,-
2021-01-10 06:37, ebb,-0.3
2021-01-10 09:32, slack,-
2021-01-10 10:39, flood,0.2
2021-01-10 11:14, slack,-
2021-01-10 17:55, ebb,-1.8
2021-01-10 21:56, slack,-
2021-01-11 00:33, flood,1.3
2021-01-11 04:08, slack,-
2021-01-11 07:43, ebb,-0.3
2021-01-11 11:08, slack,-
2021-01-11 18:37, ebb,-1.9
2021-01-11 22:38, slack,-
2021-01-12 01:15, flood,1.4
2021-01-12 04:44, slack,-
2021-01-12 08:43, ebb,-0.4
2021-01-12 12:20, slack,-
2021-01-12 19:19, ebb,-1.8
2021-01-12 23:20, slack,-
2021-01-13 01:57, flood,1.5
2021-01-13 05:26, slack,-
2021-01-13 09:37, ebb,-0.5
2021-01-13 13:20, slack,-
2021-01-13 20:07, ebb,-1.7
2021-01-14 00:08, slack,-
2021-01-14 02:39, flood,1.5
2021-01-14 06:08, slack,-
