Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 03:36, flood,5.6
2021-01-01 07:12, slack,-
2021-01-01 10:24, ebb,-3.1
2021-01-01 14:24, slack,-
2021-01-01 15:24, flood,0.3
2021-01-01 16:18, slack,-
2021-01-01 20:36, ebb,-4.5
2021-01-02 00:36, slack,-
2021-01-02 04:12, flood,5.3
2021-01-02 07:48, slack,-
2021-01-02 11:00, ebb,-3.2
2021-01-02 15:00, slack,-
2021-01-02 16:12, flood,0.5
2021-01-02 17:18, slack,-
2021-01-02 21:30, ebb,-4.1
2021-01-03 01:24, slack,-
2021-01-03 04:54, flood,4.9
2021-01-03 08:18, slack,-
2021-01-03 11:24, ebb,-3.3
2021-01-03 15:36, slack,-
2021-01-03 17:06, flood,0.7
2021-01-03 18:30, slack,-
2021-01-03 22:30, ebb,-3.5
2021-01-04 02:12, slack,-
2021-01-04 05:42, flood,4.3
2021-01-04 08:54, slack,-
2021-01-04 11:54, ebb,-3.4
2021-01-04 16:18, slack,-
2021-01-04 18:12, flood,1.0
2021-01-04 19:54, slack,-
2021-01-04 23:36, ebb,-3.0
2021-01-05 03:12, slack,-
2021-01-05 06:30, flood,3.6
2021-01-05 09:30, slack,-
2021-01-05 12:36, ebb,-3.5
2021-01-05 17:00, slack,-
2021-01-05 19:18, flood,1.4
2021-01-05 21:36, slack,-
2021-01-06 00:48, ebb,-2.6
2021-01-06 04:18, slack,-
2021-01-06 07:30, flood,2.9
2021-01-06 10:12, slack,-
2021-01-06 13:18, ebb,-3.7
2021-01-06 17:48, slack,-
2021-01-06 20:36, flood,2.0
2021-01-06 23:12, slack,-
2021-01-07 02:06, ebb,-2.4
2021-01-07 05:36, slack,-
2021-01-07 08:30, flood,2.4
2021-01-07 10:54, slack,-
2021-01-07 14:12, ebb,-3.8
2021-01-07 18:42, slack,-
2021-01-07 21:48, flood,2.7
2021-01-08 00:36, slack,-
2021-01-08 03:42, ebb,-2.5
2021-01-08 07:00, slack,-
2021-01-08 09:36, flood,2.0
2021-01-08 11:42, slack,-
2021-01-08 15:12, ebb,-4.0
2021-01-08 19:36, slack,-
2021-01-08 22:48, flood,3.6
2021-01-09 01:54, slack,-
2021-01-09 05:00, ebb,-2.7
2021-01-09 08:18, slack,-
2021-01-09 10:36, flood,1.8
2021-01-09 12:36, slack,-
2021-01-09 16:06, ebb,-4.3
2021-01-09 20:24, slack,-
2021-01-09 23:42, flood,4.4
2021-01-10 03:00, slack,-
2021-01-10 06:06, ebb,-3.0
2021-01-10 09:30, slack,-
2021-01-10 11:30, flood,1.7
2021-01-10 13:24, slack,-
2021-01-10 17:00, ebb,-4.7
2021-01-10 21:12, slack,-
2021-01-11 00:36, flood,5.2
2021-01-11 03:54, slack,-
2021-01-11 07:06, ebb,-3.3
2021-01-11 10:36, slack,-
2021-01-11 12:30, flood,1.5
2021-01-11 14:12, slack,-
2021-01-11 17:54, ebb,-4.9
2021-01-11 22:00, slack,-
2021-01-12 01:24, flood,5.7
2021-01-12 04:48, slack,-
2021-01-12 08:06, ebb,-3.5
2021-01-12 11:36, slack,-
2021-01-12 13:18, flood,1.4
2021-01-12 14:54, slack,-
2021-01-12 18:42, ebb,-5.0
2021-01-12 22:42, slack,-
2021-01-13 02:12, flood,6.0
2021-01-13 05:42, slack,-
2021-01-13 08:54, ebb,-3.6
2021-01-13 12:36, slack,-
2021-01-13 14:12, flood,1.2
2021-01-13 15:42, slack,-
2021-01-13 19:30, ebb,-4.7
2021-01-13 23:30, slack,-
2021-01-14 02:54, flood,5.9
2021-01-14 06:24, slack,-
2021-01-14 09:48, ebb,-3.7
2021-01-14 13:36, slack,-
2021-01-14 15:06, flood,1.0
2021-01-14 16:30, slack,-
2021-01-14 20:24, ebb,-4.3
2021-01-15 00:12, slack,-
2021-01-15 03:36, flood,5.4
2021-01-15 07:06, slack,-
2021-01-15 10:36, ebb,-3.7
2021-01-15 14:30, slack,-
2021-01-15 16:00, flood,0.9
2021-01-15 17:30, slack,-
2021-01-15 21:18, ebb,-3.7
2021-01-16 01:00, slack,-
