Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 02:36, slack,-
2021-01-01 05:18, flood,1.8
2021-01-01 08:48, slack,-
2021-01-01 10:36, ebb,-0.6
2021-01-01 15:48, slack,-
2021-01-01 17:18, slack,-
2021-01-01 22:48, ebb,-3.1
2021-01-02 03:18, slack,-
2021-01-02 05:54, flood,1.7
2021-01-02 09:24, slack,-
2021-01-02 11:12, ebb,-0.6
2021-01-02 14:06, ebb,-0.3
2021-01-02 17:24, slack,-
2021-01-02 23:24, ebb,-2.7
2021-01-03 04:00, slack,-
2021-01-03 06:36, flood,1.5
2021-01-03 09:54, slack,-
2021-01-03 12:00, ebb,-0.7
2021-01-03 18:12, ebb,-0.2
2021-01-04 00:00, ebb,-2.2
2021-01-04 04:36, slack,-
2021-01-04 07:18, flood,1.3
2021-01-04 10:24, slack,-
2021-01-04 13:30, ebb,-0.9
2021-01-04 19:30, ebb,-0.3
2021-01-05 00:54, ebb,-1.7
2021-01-05 05:18, slack,-
2021-01-05 08:06, flood,1.2
2021-01-05 10:54, slack,-
2021-01-05 15:00, ebb,-1.3
2021-01-05 20:48, ebb,-0.3
2021-01-06 02:06, ebb,-1.2
2021-01-06 05:54, slack,-
2021-01-06 08:42, flood,1.1
2021-01-06 11:30, slack,-
2021-01-06 15:42, ebb,-1.8
2021-01-06 22:06, ebb,-0.1
2021-01-07 03:06, ebb,-0.8
2021-01-07 06:30, slack,-
2021-01-07 09:24, flood,0.9
2021-01-07 12:00, slack,-
2021-01-07 16:30, ebb,-2.3
2021-01-07 21:54, slack,-
2021-01-08 00:06, flood,0.3
2021-01-08 02:06, slack,-
2021-01-08 04:18, ebb,-0.5
2021-01-08 07:18, slack,-
2021-01-08 10:12, flood,0.7
2021-01-08 12:36, slack,-
2021-01-08 17:18, ebb,-2.8
2021-01-08 22:06, slack,-
2021-01-09 00:42, flood,0.9
2021-01-09 03:54, slack,-
2021-01-09 06:00, ebb,-0.3
2021-01-09 08:24, slack,-
2021-01-09 11:06, flood,0.5
2021-01-09 13:00, slack,-
2021-01-09 18:06, ebb,-3.2
2021-01-09 22:36, slack,-
2021-01-10 01:24, flood,1.4
2021-01-10 05:24, slack,-
2021-01-10 07:12, ebb,-0.4
2021-01-10 10:12, slack,-
2021-01-10 12:06, flood,0.3
2021-01-10 13:30, slack,-
2021-01-10 18:48, ebb,-3.5
2021-01-10 23:12, slack,-
2021-01-11 02:06, flood,1.8
2021-01-11 06:18, slack,-
2021-01-11 08:12, ebb,-0.4
2021-01-11 12:00, slack,-
2021-01-11 12:54, flood,0.1
2021-01-11 13:42, slack,-
2021-01-11 19:30, ebb,-3.7
2021-01-11 23:48, slack,-
2021-01-12 03:00, flood,2.1
2021-01-12 07:12, slack,-
2021-01-12 10:12, ebb,-0.5
2021-01-12 13:48, slack,-
2021-01-12 20:18, ebb,-3.8
2021-01-13 00:36, slack,-
2021-01-13 03:54, flood,2.2
2021-01-13 08:00, slack,-
2021-01-13 11:12, ebb,-0.6
2021-01-13 15:06, ebb,-0.2
2021-01-13 21:12, ebb,-3.7
2021-01-14 01:24, slack,-
2021-01-14 04:42, flood,2.3
2021-01-14 08:42, slack,-
2021-01-14 12:42, ebb,-0.6
2021-01-14 16:12, ebb,-0.2
2021-01-14 22:00, ebb,-3.5
2021-01-15 02:18, slack,-
2021-01-15 05:18, flood,2.1
2021-01-15 09:18, slack,-
2021-01-15 14:06, ebb,-0.6
2021-01-15 17:00, ebb,-0.1
