Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 04:43, flood,1.3
2021-01-01 08:22, slack,-
2021-01-01 10:04, ebb,-0.4
2021-01-01 13:54, slack,-
2021-01-01 17:22, slack,-
2021-01-01 20:34, ebb,-0.6
2021-01-02 00:00, slack,-
2021-01-02 05:19, flood,1.2
2021-01-02 08:58, slack,-
2021-01-02 10:34, ebb,-0.4
2021-01-02 14:30, slack,-
2021-01-02 18:22, slack,-
2021-01-02 21:22, ebb,-0.5
2021-01-03 00:42, slack,-
2021-01-03 06:01, flood,1.1
2021-01-03 09:28, slack,-
2021-01-03 11:10, ebb,-0.4
2021-01-03 15:06, slack,-
2021-01-03 18:13, flood,0.1
2021-01-03 19:34, slack,-
2021-01-03 22:22, ebb,-0.5
2021-01-04 01:36, slack,-
2021-01-04 06:49, flood,1.0
2021-01-04 10:04, slack,-
2021-01-04 11:46, ebb,-0.4
2021-01-04 15:42, slack,-
2021-01-04 19:13, flood,0.2
2021-01-04 21:04, slack,-
2021-01-04 23:28, ebb,-0.4
2021-01-05 02:30, slack,-
2021-01-05 07:37, flood,0.8
2021-01-05 10:40, slack,-
2021-01-05 12:28, ebb,-0.5
2021-01-05 16:24, slack,-
2021-01-05 20:25, flood,0.3
2021-01-05 22:40, slack,-
2021-01-06 00:40, ebb,-0.3
2021-01-06 03:42, slack,-
2021-01-06 08:37, flood,0.6
2021-01-06 11:22, slack,-
2021-01-06 13:16, ebb,-0.5
2021-01-06 17:12, slack,-
2021-01-06 21:43, flood,0.5
2021-01-07 00:22, slack,-
2021-01-07 02:04, ebb,-0.3
2021-01-07 05:00, slack,-
2021-01-07 09:37, flood,0.5
2021-01-07 12:04, slack,-
2021-01-07 14:10, ebb,-0.5
2021-01-07 18:06, slack,-
2021-01-07 22:49, flood,0.6
2021-01-08 01:52, slack,-
2021-01-08 03:28, ebb,-0.3
2021-01-08 06:24, slack,-
2021-01-08 10:43, flood,0.4
2021-01-08 12:52, slack,-
2021-01-08 15:10, ebb,-0.5
2021-01-08 18:54, slack,-
2021-01-08 23:55, flood,0.8
2021-01-09 03:10, slack,-
2021-01-09 04:46, ebb,-0.3
2021-01-09 07:42, slack,-
2021-01-09 11:43, flood,0.4
2021-01-09 13:46, slack,-
2021-01-09 16:10, ebb,-0.6
2021-01-09 19:48, slack,-
2021-01-10 00:49, flood,1.0
2021-01-10 04:16, slack,-
2021-01-10 05:58, ebb,-0.4
2021-01-10 08:54, slack,-
2021-01-10 12:43, flood,0.4
2021-01-10 14:34, slack,-
2021-01-10 17:04, ebb,-0.6
2021-01-10 20:36, slack,-
2021-01-11 01:43, flood,1.2
2021-01-11 05:10, slack,-
2021-01-11 06:58, ebb,-0.4
2021-01-11 10:00, slack,-
2021-01-11 13:37, flood,0.3
2021-01-11 15:22, slack,-
2021-01-11 17:52, ebb,-0.7
2021-01-11 21:24, slack,-
2021-01-12 02:31, flood,1.3
