Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 02:48, flood,2.7
2021-01-01 06:48, slack,-
2021-01-01 10:30, ebb,-1.0
2021-01-01 13:24, slack,-
2021-01-01 14:48, flood,0.5
2021-01-01 16:18, slack,-
2021-01-01 20:30, ebb,-2.0
2021-01-02 00:24, slack,-
2021-01-02 03:30, flood,2.7
2021-01-02 07:24, slack,-
2021-01-02 10:54, ebb,-1.1
2021-01-02 14:24, slack,-
2021-01-02 15:42, flood,0.4
2021-01-02 17:18, slack,-
2021-01-02 21:30, ebb,-1.8
2021-01-03 01:06, slack,-
2021-01-03 04:12, flood,2.6
2021-01-03 08:00, slack,-
2021-01-03 11:12, ebb,-1.2
2021-01-03 15:18, slack,-
2021-01-03 16:42, flood,0.4
2021-01-03 18:30, slack,-
2021-01-03 22:36, ebb,-1.6
2021-01-04 01:54, slack,-
2021-01-04 05:00, flood,2.4
2021-01-04 08:42, slack,-
2021-01-04 11:42, ebb,-1.3
2021-01-04 16:12, slack,-
2021-01-04 17:54, flood,0.5
2021-01-04 20:12, slack,-
2021-01-04 23:36, ebb,-1.4
2021-01-05 02:48, slack,-
2021-01-05 05:48, flood,2.1
2021-01-05 09:24, slack,-
2021-01-05 12:18, ebb,-1.4
2021-01-05 17:06, slack,-
2021-01-05 19:18, flood,0.7
2021-01-05 22:00, slack,-
2021-01-06 00:42, ebb,-1.2
2021-01-06 03:54, slack,-
2021-01-06 06:42, flood,1.7
2021-01-06 10:06, slack,-
2021-01-06 13:00, ebb,-1.5
2021-01-06 18:00, slack,-
2021-01-06 21:06, flood,1.1
2021-01-06 23:24, slack,-
2021-01-07 01:48, ebb,-1.0
2021-01-07 05:00, slack,-
2021-01-07 07:42, flood,1.4
2021-01-07 10:48, slack,-
2021-01-07 13:54, ebb,-1.7
2021-01-07 18:54, slack,-
2021-01-07 22:06, flood,1.5
2021-01-08 00:48, slack,-
2021-01-08 03:00, ebb,-0.8
2021-01-08 06:12, slack,-
2021-01-08 08:54, flood,1.2
2021-01-08 11:36, slack,-
2021-01-08 14:48, ebb,-1.9
2021-01-08 19:48, slack,-
2021-01-08 23:00, flood,1.9
2021-01-09 02:00, slack,-
2021-01-09 04:06, ebb,-0.7
2021-01-09 07:30, slack,-
2021-01-09 10:00, flood,1.0
2021-01-09 12:18, slack,-
2021-01-09 15:30, ebb,-2.1
2021-01-09 20:36, slack,-
2021-01-09 23:48, flood,2.3
2021-01-10 03:06, slack,-
2021-01-10 06:36, ebb,-0.7
2021-01-10 08:42, slack,-
2021-01-10 10:54, flood,1.0
2021-01-10 13:06, slack,-
2021-01-10 16:12, ebb,-2.3
2021-01-10 21:18, slack,-
2021-01-11 00:30, flood,2.5
2021-01-11 04:06, slack,-
2021-01-11 07:48, ebb,-0.8
2021-01-11 09:42, slack,-
2021-01-11 11:48, flood,0.9
2021-01-11 13:48, slack,-
2021-01-11 17:00, ebb,-2.3
2021-01-11 22:00, slack,-
2021-01-12 01:12, flood,2.7
2021-01-12 05:00, slack,-
2021-01-12 08:36, ebb,-1.0
2021-01-12 10:42, slack,-
2021-01-12 12:42, flood,0.9
2021-01-12 14:36, slack,-
2021-01-12 18:00, ebb,-2.3
2021-01-12 22:42, slack,-
2021-01-13 01:54, flood,2.7
2021-01-13 05:48, slack,-
2021-01-13 09:30, ebb,-1.1
2021-01-13 11:42, slack,-
2021-01-13 13:30, flood,0.8
2021-01-13 15:24, slack,-
2021-01-13 19:06, ebb,-2.2
2021-01-13 23:24, slack,-
2021-01-14 02:24, flood,2.6
2021-01-14 06:30, slack,-
2021-01-14 10:12, ebb,-1.3
2021-01-14 12:36, slack,-
2021-01-14 14:18, flood,0.7
2021-01-14 16:18, slack,-
2021-01-14 20:00, ebb,-2.0
2021-01-15 00:00, slack,-
2021-01-15 03:00, flood,2.4
2021-01-15 07:06, slack,-
2021-01-15 11:00, ebb,-1.4
2021-01-15 13:30, slack,-
2021-01-15 15:12, flood,0.6
2021-01-15 17:18, slack,-
2021-01-15 21:00, ebb,-1.8
2021-01-16 00:36, slack,-
2021-01-16 03:30, flood,2.2
2021-01-16 07:42, slack,-
2021-01-16 11:36, ebb,-1.4
2021-01-16 14:24, slack,-
2021-01-16 16:18, flood,0.6
2021-01-16 18:24, slack,-
2021-01-16 21:54, ebb,-1.6
2021-01-17 01:18, slack,-
2021-01-17 04:12, flood,1.9
2021-01-17 08:18, slack,-
2021-01-17 12:18, ebb,-1.4
2021-01-17 15:24, slack,-
2021-01-17 17:42, flood,0.6
2021-01-17 19:36, slack,-
2021-01-17 22:48, ebb,-1.4
2021-01-18 01:54, slack,-
2021-01-18 04:48, flood,1.6
2021-01-18 08:48, slack,-
2021-01-18 12:54, ebb,-1.3
2021-01-18 16:18, slack,-
2021-01-18 18:54, flood,0.6
2021-01-18 20:48, slack,-
2021-01-18 23:36, ebb,-1.2
2021-01-19 02:36, slack,-
2021-01-19 05:24, flood,1.4
2021-01-19 09:24, slack,-
2021-01-19 13:48, ebb,-1.3
2021-01-19 17:12, slack,-
2021-01-19 20:06, flood,0.7
2021-01-19 22:06, slack,-
2021-01-20 00:30, ebb,-0.9
2021-01-20 03:24, slack,-
2021-01-20 06:00, flood,1.2
2021-01-20 09:54, slack,-
2021-01-20 14:30, ebb,-1.3
2021-01-20 18:00, slack,-
2021-01-20 21:06, flood,0.9
2021-01-20 23:18, slack,-
2021-01-21 01:18, ebb,-0.7
2021-01-21 04:12, slack,-
2021-01-21 06:42, flood,0.9
2021-01-21 10:30, slack,-
2021-01-21 14:36, ebb,-1.3
2021-01-21 18:48, slack,-
2021-01-21 21:54, flood,1.1
2021-01-22 00:24, slack,-
2021-01-22 02:18, ebb,-0.6
2021-01-22 05:00, slack,-
2021-01-22 07:30, flood,0.8
2021-01-22 11:00, slack,-
2021-01-22 14:48, ebb,-1.4
2021-01-22 19:24, slack,-
2021-01-22 22:36, flood,1.3
2021-01-23 01:24, slack,-
2021-01-23 03:12, ebb,-0.5
2021-01-23 06:00, slack,-
2021-01-23 08:36, flood,0.6
2021-01-23 11:30, slack,-
2021-01-23 15:06, ebb,-1.6
2021-01-23 20:00, slack,-
2021-01-23 23:18, flood,1.6
2021-01-24 02:18, slack,-
2021-01-24 03:54, ebb,-0.4
2021-01-24 07:18, slack,-
2021-01-24 09:36, flood,0.6
2021-01-24 12:00, slack,-
2021-01-24 15:42, ebb,-1.8
2021-01-24 20:30, slack,-
2021-01-24 23:48, flood,1.8
2021-01-25 03:00, slack,-
2021-01-25 04:36, ebb,-0.4
2021-01-25 08:36, slack,-
2021-01-25 10:30, flood,0.6
2021-01-25 12:36, slack,-
2021-01-25 16:06, ebb,-2.0
2021-01-25 21:00, slack,-
2021-01-26 00:12, flood,2.1
2021-01-26 03:42, slack,-
2021-01-26 07:48, ebb,-0.5
2021-01-26 09:42, slack,-
2021-01-26 11:24, flood,0.5
2021-01-26 13:18, slack,-
2021-01-26 16:48, ebb,-2.1
2021-01-26 21:30, slack,-
2021-01-27 00:42, flood,2.3
2021-01-27 04:18, slack,-
2021-01-27 08:30, ebb,-0.7
