Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 02:30, slack,-
2021-01-01 04:48, flood,0.7
2021-01-01 09:18, slack,-
2021-01-01 12:24, ebb,-0.4
2021-01-01 16:18, slack,-
2021-01-01 23:36, ebb,-1.4
2021-01-02 03:06, slack,-
2021-01-02 05:24, flood,0.8
2021-01-02 09:24, slack,-
2021-01-02 13:00, ebb,-0.6
2021-01-02 17:12, ebb,-0.1
2021-01-03 00:18, ebb,-1.3
2021-01-03 03:36, slack,-
2021-01-03 06:00, flood,0.8
2021-01-03 09:36, slack,-
2021-01-03 13:42, ebb,-0.8
2021-01-03 18:12, ebb,-0.1
2021-01-04 01:06, ebb,-1.1
2021-01-04 04:06, slack,-
2021-01-04 06:42, flood,0.8
2021-01-04 10:00, slack,-
2021-01-04 14:18, ebb,-1.0
2021-01-04 19:12, ebb,-0.1
2021-01-05 01:48, ebb,-0.9
2021-01-05 04:42, slack,-
2021-01-05 07:18, flood,0.8
2021-01-05 10:36, slack,-
2021-01-05 15:06, ebb,-1.1
2021-01-05 20:12, ebb,-0.1
2021-01-06 02:30, ebb,-0.7
2021-01-06 05:18, slack,-
2021-01-06 08:00, flood,0.7
2021-01-06 11:18, slack,-
2021-01-06 15:48, ebb,-1.2
2021-01-06 21:36, slack,-
2021-01-07 03:24, ebb,-0.5
2021-01-07 06:12, slack,-
2021-01-07 08:54, flood,0.5
2021-01-07 12:00, slack,-
2021-01-07 16:42, ebb,-1.3
2021-01-07 22:12, slack,-
2021-01-08 00:06, slack,-
2021-01-08 04:36, ebb,-0.4
2021-01-08 07:24, slack,-
2021-01-08 10:06, flood,0.4
2021-01-08 12:36, slack,-
2021-01-08 17:30, ebb,-1.3
2021-01-08 22:18, slack,-
2021-01-09 00:00, flood,0.2
2021-01-09 01:54, slack,-
2021-01-09 05:48, ebb,-0.4
2021-01-09 09:36, slack,-
2021-01-09 11:30, flood,0.2
2021-01-09 13:12, slack,-
2021-01-09 18:18, ebb,-1.3
2021-01-09 22:48, slack,-
2021-01-10 00:48, flood,0.4
2021-01-10 03:36, slack,-
2021-01-10 08:00, ebb,-0.4
2021-01-10 11:30, slack,-
2021-01-10 13:42, slack,-
2021-01-10 19:12, ebb,-1.2
2021-01-10 23:24, slack,-
2021-01-11 01:36, flood,0.5
2021-01-11 05:18, slack,-
2021-01-11 09:42, ebb,-0.5
2021-01-11 13:30, slack,-
2021-01-11 20:12, ebb,-1.3
2021-01-12 00:06, slack,-
2021-01-12 02:30, flood,0.6
2021-01-12 06:54, slack,-
2021-01-12 10:36, ebb,-0.6
2021-01-12 14:36, slack,-
2021-01-12 21:06, ebb,-1.3
2021-01-13 00:48, slack,-
2021-01-13 03:24, flood,0.7
