Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 00:12, slack,-
2021-01-01 02:54, flood,2.9
2021-01-01 06:42, slack,-
2021-01-01 10:12, ebb,-2.1
2021-01-01 13:54, slack,-
2021-01-01 14:48, flood,0.3
2021-01-01 15:54, slack,-
2021-01-01 21:00, ebb,-3.4
2021-01-02 00:54, slack,-
2021-01-02 03:36, flood,2.9
2021-01-02 07:18, slack,-
2021-01-02 10:48, ebb,-2.3
2021-01-02 14:48, slack,-
2021-01-02 15:42, flood,0.3
2021-01-02 16:48, slack,-
2021-01-02 21:54, ebb,-3.1
2021-01-03 01:30, slack,-
2021-01-03 04:18, flood,2.8
2021-01-03 07:54, slack,-
2021-01-03 11:18, ebb,-2.4
2021-01-03 15:42, slack,-
2021-01-03 16:42, flood,0.3
2021-01-03 17:54, slack,-
2021-01-03 22:48, ebb,-2.9
2021-01-04 02:18, slack,-
2021-01-04 05:00, flood,2.5
2021-01-04 08:30, slack,-
2021-01-04 12:00, ebb,-2.5
2021-01-04 16:36, slack,-
2021-01-04 17:48, flood,0.3
2021-01-04 19:30, slack,-
2021-01-04 23:42, ebb,-2.6
2021-01-05 03:12, slack,-
2021-01-05 05:48, flood,2.2
2021-01-05 09:12, slack,-
2021-01-05 12:42, ebb,-2.7
2021-01-05 17:30, slack,-
2021-01-05 19:24, flood,0.5
2021-01-05 21:30, slack,-
2021-01-06 00:42, ebb,-2.2
2021-01-06 04:12, slack,-
2021-01-06 06:36, flood,1.8
2021-01-06 09:54, slack,-
2021-01-06 13:30, ebb,-2.9
2021-01-06 18:24, slack,-
2021-01-06 21:06, flood,1.0
2021-01-06 23:06, slack,-
2021-01-07 01:48, ebb,-1.9
2021-01-07 05:18, slack,-
2021-01-07 07:42, flood,1.4
2021-01-07 10:30, slack,-
2021-01-07 14:24, ebb,-3.1
2021-01-07 19:18, slack,-
2021-01-07 22:06, flood,1.6
2021-01-08 00:24, slack,-
2021-01-08 03:06, ebb,-1.6
2021-01-08 06:36, slack,-
2021-01-08 08:48, flood,1.2
2021-01-08 11:18, slack,-
2021-01-08 15:18, ebb,-3.4
2021-01-08 20:06, slack,-
