Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:48, flood,1.6
2021-01-01 06:06, slack,-
2021-01-01 09:42, ebb,-1.0
2021-01-01 13:24, slack,-
2021-01-01 14:30, flood,0.2
2021-01-01 16:06, slack,-
2021-01-01 20:48, ebb,-1.2
2021-01-01 23:42, slack,-
2021-01-02 02:30, flood,1.6
2021-01-02 06:36, slack,-
2021-01-02 10:30, ebb,-1.1
2021-01-02 14:06, slack,-
2021-01-02 15:24, flood,0.2
2021-01-02 17:36, slack,-
2021-01-02 21:42, ebb,-1.1
2021-01-03 00:30, slack,-
2021-01-03 03:12, flood,1.4
2021-01-03 07:12, slack,-
2021-01-03 11:12, ebb,-1.2
2021-01-03 14:48, slack,-
2021-01-03 16:24, flood,0.4
2021-01-03 19:06, slack,-
2021-01-03 22:42, ebb,-1.0
2021-01-04 01:24, slack,-
2021-01-04 04:00, flood,1.2
2021-01-04 07:48, slack,-
2021-01-04 11:48, ebb,-1.3
2021-01-04 15:24, slack,-
2021-01-04 17:24, flood,0.5
2021-01-04 20:18, slack,-
2021-01-04 23:36, ebb,-1.0
2021-01-05 02:18, slack,-
2021-01-05 05:00, flood,1.1
2021-01-05 08:30, slack,-
2021-01-05 12:24, ebb,-1.3
2021-01-05 16:12, slack,-
2021-01-05 18:12, flood,0.6
2021-01-05 21:24, slack,-
2021-01-06 00:24, ebb,-0.9
2021-01-06 03:30, slack,-
2021-01-06 06:00, flood,0.9
2021-01-06 09:36, slack,-
2021-01-06 13:18, ebb,-1.3
2021-01-06 17:06, slack,-
2021-01-06 19:06, flood,0.6
2021-01-06 22:24, slack,-
2021-01-07 01:18, ebb,-0.8
2021-01-07 04:36, slack,-
2021-01-07 07:06, flood,0.9
2021-01-07 10:42, slack,-
2021-01-07 14:30, ebb,-1.3
2021-01-07 18:06, slack,-
2021-01-07 20:18, flood,0.6
2021-01-07 23:24, slack,-
2021-01-08 02:24, ebb,-0.7
2021-01-08 05:36, slack,-
2021-01-08 08:30, flood,0.9
