Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:36, slack,-
2021-01-01 05:18, flood,3.7
2021-01-01 08:48, slack,-
2021-01-01 11:24, ebb,-1.3
2021-01-01 16:24, ebb,-0.3
2021-01-01 21:54, ebb,-3.2
2021-01-02 02:24, slack,-
2021-01-02 06:00, flood,3.5
2021-01-02 09:36, slack,-
2021-01-02 12:24, ebb,-1.3
2021-01-02 17:18, ebb,-0.3
2021-01-02 22:42, ebb,-2.9
2021-01-03 03:06, slack,-
2021-01-03 06:48, flood,3.3
2021-01-03 10:12, slack,-
2021-01-03 13:18, ebb,-1.5
2021-01-03 18:18, ebb,-0.3
2021-01-03 23:24, ebb,-2.5
2021-01-04 03:48, slack,-
2021-01-04 07:24, flood,2.9
2021-01-04 10:48, slack,-
2021-01-04 14:12, ebb,-1.8
2021-01-04 19:30, ebb,-0.2
2021-01-05 00:18, ebb,-1.9
2021-01-05 04:24, slack,-
2021-01-05 08:06, flood,2.5
2021-01-05 11:18, slack,-
2021-01-05 15:00, ebb,-2.2
2021-01-05 20:06, slack,-
2021-01-05 20:54, flood,0.1
2021-01-05 21:54, slack,-
2021-01-06 01:42, ebb,-1.2
2021-01-06 05:06, slack,-
2021-01-06 08:48, flood,1.9
2021-01-06 11:42, slack,-
2021-01-06 15:48, ebb,-2.7
2021-01-06 20:12, slack,-
2021-01-06 22:24, flood,0.8
2021-01-07 00:42, slack,-
2021-01-07 03:42, ebb,-0.8
2021-01-07 06:00, slack,-
2021-01-07 09:24, flood,1.3
2021-01-07 12:06, slack,-
2021-01-07 16:30, ebb,-3.1
2021-01-07 20:36, slack,-
2021-01-07 23:36, flood,1.6
2021-01-08 03:00, slack,-
2021-01-08 05:00, ebb,-0.6
2021-01-08 07:12, slack,-
2021-01-08 10:00, flood,0.7
2021-01-08 12:18, slack,-
2021-01-08 17:06, ebb,-3.5
2021-01-08 21:06, slack,-
2021-01-09 00:36, flood,2.5
2021-01-09 04:18, slack,-
2021-01-09 06:12, ebb,-0.7
2021-01-09 09:12, slack,-
2021-01-09 10:48, flood,0.2
2021-01-09 12:18, slack,-
2021-01-09 17:54, ebb,-3.8
2021-01-09 21:42, slack,-
2021-01-10 01:24, flood,3.3
2021-01-10 05:12, slack,-
2021-01-10 07:18, ebb,-1.0
2021-01-10 12:24, ebb,-0.2
2021-01-10 18:36, ebb,-3.9
2021-01-10 22:24, slack,-
2021-01-11 02:06, flood,3.9
2021-01-11 05:54, slack,-
2021-01-11 08:06, ebb,-1.2
2021-01-11 13:36, ebb,-0.4
2021-01-11 19:18, ebb,-4.0
2021-01-11 23:06, slack,-
2021-01-12 02:48, flood,4.3
2021-01-12 06:36, slack,-
2021-01-12 08:54, ebb,-1.4
2021-01-12 14:30, ebb,-0.4
2021-01-12 20:06, ebb,-3.9
2021-01-12 23:54, slack,-
2021-01-13 03:36, flood,4.4
2021-01-13 07:18, slack,-
2021-01-13 09:42, ebb,-1.5
2021-01-13 15:18, ebb,-0.3
2021-01-13 20:54, ebb,-3.8
2021-01-14 00:42, slack,-
2021-01-14 04:24, flood,4.2
2021-01-14 08:00, slack,-
2021-01-14 10:30, ebb,-1.5
2021-01-14 16:12, ebb,-0.2
2021-01-14 21:42, ebb,-3.5
2021-01-15 01:36, slack,-
2021-01-15 05:06, flood,4.0
2021-01-15 08:42, slack,-
2021-01-15 11:18, ebb,-1.5
2021-01-15 17:00, ebb,-0.2
2021-01-15 22:36, ebb,-3.1
2021-01-16 02:24, slack,-
2021-01-16 05:54, flood,3.6
2021-01-16 09:24, slack,-
2021-01-16 12:12, ebb,-1.6
2021-01-16 17:48, ebb,-0.2
2021-01-16 23:24, ebb,-2.6
2021-01-17 03:06, slack,-
2021-01-17 06:36, flood,3.2
2021-01-17 10:00, slack,-
2021-01-17 13:06, ebb,-1.8
2021-01-17 18:42, ebb,-0.2
2021-01-18 00:12, ebb,-2.0
2021-01-18 03:48, slack,-
2021-01-18 07:12, flood,2.7
2021-01-18 10:30, slack,-
2021-01-18 14:00, ebb,-2.0
2021-01-18 19:48, ebb,-0.1
2021-01-19 01:18, ebb,-1.4
2021-01-19 04:18, slack,-
2021-01-19 07:48, flood,2.1
2021-01-19 10:54, slack,-
2021-01-19 14:48, ebb,-2.2
2021-01-19 20:18, slack,-
2021-01-19 21:54, slack,-
2021-01-20 02:30, ebb,-0.8
2021-01-20 04:54, slack,-
2021-01-20 08:18, flood,1.5
2021-01-20 11:12, slack,-
2021-01-20 15:30, ebb,-2.4
2021-01-20 20:24, slack,-
2021-01-20 22:24, flood,0.5
2021-01-21 00:48, slack,-
2021-01-21 03:42, ebb,-0.5
2021-01-21 05:30, slack,-
2021-01-21 08:48, flood,1.0
2021-01-21 11:30, slack,-
2021-01-21 16:12, ebb,-2.6
2021-01-21 20:42, slack,-
2021-01-21 23:24, flood,0.9
2021-01-22 03:12, slack,-
2021-01-22 04:48, ebb,-0.3
2021-01-22 06:24, slack,-
2021-01-22 09:06, flood,0.4
2021-01-22 11:24, slack,-
2021-01-22 16:54, ebb,-2.6
2021-01-22 21:00, slack,-
2021-01-23 00:12, flood,1.5
2021-01-23 04:12, slack,-
2021-01-23 05:48, ebb,-0.4
2021-01-23 08:42, slack,-
2021-01-23 10:06, slack,-
2021-01-23 17:30, ebb,-2.7
2021-01-23 21:24, slack,-
2021-01-24 00:54, flood,2.0
2021-01-24 04:48, slack,-
2021-01-24 06:42, ebb,-0.6
2021-01-24 09:42, ebb,-0.3
2021-01-24 18:12, ebb,-2.8
2021-01-24 21:54, slack,-
2021-01-25 01:36, flood,2.5
2021-01-25 05:18, slack,-
2021-01-25 07:24, ebb,-0.9
2021-01-25 10:36, ebb,-0.5
2021-01-25 18:48, ebb,-2.9
2021-01-25 22:30, slack,-
2021-01-26 02:12, flood,3.0
2021-01-26 05:48, slack,-
2021-01-26 08:06, ebb,-1.0
2021-01-26 13:30, ebb,-0.4
2021-01-26 19:30, ebb,-3.1
2021-01-26 23:12, slack,-
2021-01-27 02:54, flood,3.3
2021-01-27 06:24, slack,-
2021-01-27 08:48, ebb,-1.2
2021-01-27 14:06, ebb,-0.3
2021-01-27 20:00, ebb,-3.3
2021-01-28 00:00, slack,-
2021-01-28 03:36, flood,3.5
2021-01-28 07:06, slack,-
2021-01-28 09:30, ebb,-1.2
2021-01-28 14:42, ebb,-0.2
2021-01-28 20:36, ebb,-3.4
2021-01-29 00:42, slack,-
2021-01-29 04:18, flood,3.6
2021-01-29 07:42, slack,-
2021-01-29 10:12, ebb,-1.3
2021-01-29 15:36, slack,-
2021-01-29 21:12, ebb,-3.4
2021-01-30 01:24, slack,-
2021-01-30 05:00, flood,3.6
2021-01-30 08:18, slack,-
2021-01-30 11:00, ebb,-1.5
2021-01-30 15:42, slack,-
2021-01-30 17:12, slack,-
2021-01-30 21:54, ebb,-3.2
2021-01-31 02:06, slack,-
2021-01-31 05:36, flood,3.5
2021-01-31 08:54, slack,-
2021-01-31 11:48, ebb,-1.8
2021-01-31 16:12, slack,-
2021-01-31 17:24, flood,0.3
2021-01-31 18:30, slack,-
2021-01-31 22:42, ebb,-2.8
2021-02-01 02:42, slack,-
2021-02-01 06:12, flood,3.2
2021-02-01 09:24, slack,-
2021-02-01 12:30, ebb,-2.1
2021-02-01 16:48, slack,-
2021-02-01 18:24, flood,0.5
2021-02-01 19:48, slack,-
2021-02-01 23:30, ebb,-2.3
2021-02-02 03:18, slack,-
2021-02-02 06:48, flood,2.7
2021-02-02 09:48, slack,-
2021-02-02 13:18, ebb,-2.5
2021-02-02 17:30, slack,-
2021-02-02 19:24, flood,0.8
2021-02-02 21:24, slack,-
2021-02-03 00:30, ebb,-1.6
2021-02-03 04:00, slack,-
2021-02-03 07:24, flood,2.0
2021-02-03 10:12, slack,-
2021-02-03 14:06, ebb,-2.8
2021-02-03 18:12, slack,-
2021-02-03 20:36, flood,1.2
2021-02-03 23:12, slack,-
2021-02-04 02:06, ebb,-1.0
2021-02-04 04:48, slack,-
2021-02-04 07:54, flood,1.3
2021-02-04 10:30, slack,-
2021-02-04 14:54, ebb,-3.0
2021-02-04 18:54, slack,-
2021-02-04 21:48, flood,1.8
2021-02-05 01:18, slack,-
2021-02-05 03:42, ebb,-0.7
2021-02-05 05:54, slack,-
2021-02-05 08:24, flood,0.6
2021-02-05 10:30, slack,-
2021-02-05 15:42, ebb,-3.2
2021-02-05 19:36, slack,-
2021-02-05 23:00, flood,2.4
2021-02-06 03:00, slack,-
2021-02-06 05:00, ebb,-0.6
2021-02-06 08:54, slack,-
2021-02-06 16:36, ebb,-3.3
2021-02-06 20:24, slack,-
2021-02-07 00:00, flood,2.9
2021-02-07 04:06, slack,-
2021-02-07 06:12, ebb,-0.8
2021-02-07 09:12, ebb,-0.5
2021-02-07 17:30, ebb,-3.3
2021-02-07 21:12, slack,-
2021-02-08 01:00, flood,3.4
2021-02-08 05:00, slack,-
2021-02-08 07:12, ebb,-1.0
2021-02-08 12:48, ebb,-0.7
2021-02-08 18:24, ebb,-3.4
2021-02-08 22:06, slack,-
2021-02-09 01:48, flood,3.7
2021-02-09 05:42, slack,-
2021-02-09 08:00, ebb,-1.2
2021-02-09 13:54, ebb,-0.5
2021-02-09 19:18, ebb,-3.4
2021-02-09 23:00, slack,-
2021-02-10 02:36, flood,3.8
2021-02-10 06:18, slack,-
2021-02-10 08:36, ebb,-1.3
2021-02-10 14:42, ebb,-0.2
2021-02-10 20:06, ebb,-3.5
2021-02-10 23:54, slack,-
2021-02-11 03:24, flood,3.8
2021-02-11 06:54, slack,-
2021-02-11 09:18, ebb,-1.4
2021-02-11 15:24, slack,-
2021-02-11 20:54, ebb,-3.4
2021-02-12 00:42, slack,-
2021-02-12 04:06, flood,3.6
2021-02-12 07:30, slack,-
2021-02-12 10:06, ebb,-1.5
2021-02-12 15:12, slack,-
2021-02-12 16:06, flood,0.2
2021-02-12 17:00, slack,-
2021-02-12 21:42, ebb,-3.1
2021-02-13 01:24, slack,-
2021-02-13 04:48, flood,3.4
2021-02-13 08:00, slack,-
2021-02-13 10:48, ebb,-1.7
2021-02-13 15:36, slack,-
2021-02-13 16:54, flood,0.3
2021-02-13 18:00, slack,-
2021-02-13 22:24, ebb,-2.7
2021-02-14 02:00, slack,-
2021-02-14 05:24, flood,3.1
2021-02-14 08:30, slack,-
2021-02-14 11:30, ebb,-1.9
2021-02-14 16:06, slack,-
2021-02-14 17:36, flood,0.4
2021-02-14 19:00, slack,-
2021-02-14 23:06, ebb,-2.2
2021-02-15 02:36, slack,-
2021-02-15 06:00, flood,2.7
2021-02-15 08:54, slack,-
2021-02-15 12:18, ebb,-2.2
