Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:18, slack,-
2021-01-01 04:42, flood,4.2
2021-01-01 09:06, slack,-
2021-01-01 11:36, ebb,-1.3
2021-01-01 16:18, ebb,-0.2
2021-01-01 22:24, ebb,-4.7
2021-01-02 02:00, slack,-
2021-01-02 05:24, flood,4.0
2021-01-02 09:48, slack,-
2021-01-02 12:24, ebb,-1.3
2021-01-02 16:54, ebb,-0.3
2021-01-02 23:12, ebb,-4.3
2021-01-03 02:48, slack,-
2021-01-03 06:12, flood,3.7
2021-01-03 10:24, slack,-
2021-01-03 13:12, ebb,-1.6
2021-01-03 18:00, ebb,-0.3
2021-01-04 00:00, ebb,-3.7
2021-01-04 03:30, slack,-
2021-01-04 07:00, flood,3.4
2021-01-04 10:54, slack,-
2021-01-04 14:00, ebb,-2.0
2021-01-04 19:24, ebb,-0.2
2021-01-05 00:54, ebb,-3.0
2021-01-05 04:12, slack,-
2021-01-05 07:48, flood,3.0
2021-01-05 11:18, slack,-
2021-01-05 14:42, ebb,-2.6
2021-01-05 19:36, slack,-
2021-01-05 20:36, flood,0.2
2021-01-05 21:42, slack,-
2021-01-06 02:00, ebb,-2.2
2021-01-06 05:00, slack,-
2021-01-06 08:30, flood,2.5
2021-01-06 11:42, slack,-
2021-01-06 15:24, ebb,-3.3
2021-01-06 19:54, slack,-
2021-01-06 21:54, flood,1.0
2021-01-07 00:12, slack,-
2021-01-07 03:12, ebb,-1.4
2021-01-07 05:54, slack,-
2021-01-07 09:18, flood,2.0
2021-01-07 12:06, slack,-
2021-01-07 16:12, ebb,-4.1
2021-01-07 20:24, slack,-
2021-01-07 23:00, flood,1.9
2021-01-08 02:24, slack,-
2021-01-08 04:42, ebb,-1.0
2021-01-08 07:06, slack,-
2021-01-08 10:12, flood,1.5
2021-01-08 12:30, slack,-
2021-01-08 17:00, ebb,-4.8
2021-01-08 20:54, slack,-
2021-01-09 00:00, flood,2.8
2021-01-09 04:00, slack,-
2021-01-09 06:06, ebb,-1.0
2021-01-09 08:30, slack,-
2021-01-09 11:06, flood,1.1
2021-01-09 13:06, slack,-
2021-01-09 17:48, ebb,-5.3
2021-01-09 21:36, slack,-
2021-01-10 00:48, flood,3.7
2021-01-10 05:06, slack,-
2021-01-10 07:12, ebb,-1.3
2021-01-10 10:12, slack,-
2021-01-10 12:06, flood,0.8
2021-01-10 13:42, slack,-
2021-01-10 18:36, ebb,-5.6
2021-01-10 22:18, slack,-
2021-01-11 01:36, flood,4.3
2021-01-11 05:54, slack,-
2021-01-11 08:12, ebb,-1.6
2021-01-11 11:36, slack,-
2021-01-11 13:06, flood,0.6
2021-01-11 14:30, slack,-
2021-01-11 19:18, ebb,-5.7
2021-01-11 23:00, slack,-
2021-01-12 02:18, flood,4.7
2021-01-12 06:36, slack,-
2021-01-12 09:12, ebb,-1.9
2021-01-12 12:48, slack,-
2021-01-12 14:06, flood,0.5
2021-01-12 15:18, slack,-
2021-01-12 20:12, ebb,-5.6
2021-01-12 23:42, slack,-
2021-01-13 03:06, flood,4.8
2021-01-13 07:24, slack,-
2021-01-13 10:06, ebb,-2.1
2021-01-13 13:48, slack,-
2021-01-13 15:00, flood,0.4
2021-01-13 16:06, slack,-
2021-01-13 21:00, ebb,-5.3
2021-01-14 00:30, slack,-
2021-01-14 03:48, flood,4.7
2021-01-14 08:06, slack,-
2021-01-14 10:54, ebb,-2.2
2021-01-14 14:48, slack,-
2021-01-14 15:54, flood,0.4
2021-01-14 16:54, slack,-
2021-01-14 21:48, ebb,-4.9
2021-01-15 01:18, slack,-
2021-01-15 04:36, flood,4.4
2021-01-15 08:54, slack,-
2021-01-15 11:48, ebb,-2.2
2021-01-15 15:48, slack,-
2021-01-15 16:42, flood,0.3
2021-01-15 17:36, slack,-
2021-01-15 22:36, ebb,-4.3
2021-01-16 02:06, slack,-
2021-01-16 05:24, flood,3.9
2021-01-16 09:36, slack,-
2021-01-16 12:36, ebb,-2.2
2021-01-16 17:00, slack,-
2021-01-16 18:12, slack,-
2021-01-16 23:24, ebb,-3.6
2021-01-17 02:48, slack,-
2021-01-17 06:06, flood,3.4
2021-01-17 10:12, slack,-
2021-01-17 13:24, ebb,-2.3
2021-01-17 18:36, slack,-
2021-01-18 00:12, ebb,-2.8
2021-01-18 03:30, slack,-
2021-01-18 06:54, flood,2.8
2021-01-18 10:42, slack,-
2021-01-18 14:06, ebb,-2.4
2021-01-18 19:48, slack,-
2021-01-19 01:06, ebb,-1.9
2021-01-19 04:12, slack,-
2021-01-19 07:36, flood,2.2
2021-01-19 11:00, slack,-
2021-01-19 14:42, ebb,-2.6
2021-01-19 19:48, slack,-
2021-01-19 20:48, flood,0.2
2021-01-19 22:12, slack,-
2021-01-20 02:00, ebb,-1.2
2021-01-20 04:48, slack,-
2021-01-20 08:18, flood,1.7
2021-01-20 11:12, slack,-
2021-01-20 15:18, ebb,-2.9
2021-01-20 20:06, slack,-
2021-01-20 21:54, flood,0.6
2021-01-21 00:48, slack,-
2021-01-21 03:12, ebb,-0.5
2021-01-21 05:36, slack,-
2021-01-21 09:00, flood,1.1
2021-01-21 11:24, slack,-
2021-01-21 15:54, ebb,-3.2
2021-01-21 20:24, slack,-
2021-01-21 22:54, flood,1.2
2021-01-22 03:18, slack,-
2021-01-22 05:00, ebb,-0.2
2021-01-22 07:06, slack,-
2021-01-22 09:48, flood,0.6
2021-01-22 11:36, slack,-
2021-01-22 16:36, ebb,-3.5
2021-01-22 20:48, slack,-
2021-01-22 23:42, flood,1.8
2021-01-23 04:42, slack,-
2021-01-23 06:36, ebb,-0.3
2021-01-23 09:18, slack,-
2021-01-23 10:42, flood,0.3
2021-01-23 11:48, slack,-
2021-01-23 17:18, ebb,-3.8
2021-01-23 21:12, slack,-
2021-01-24 00:18, flood,2.4
2021-01-24 05:18, slack,-
2021-01-24 07:36, ebb,-0.6
2021-01-24 11:12, slack,-
2021-01-24 17:54, ebb,-4.2
2021-01-24 21:42, slack,-
2021-01-25 00:54, flood,2.9
2021-01-25 05:48, slack,-
2021-01-25 08:12, ebb,-0.8
2021-01-25 12:30, slack,-
2021-01-25 18:36, ebb,-4.5
2021-01-25 22:18, slack,-
2021-01-26 01:36, flood,3.4
2021-01-26 06:18, slack,-
2021-01-26 08:48, ebb,-1.0
2021-01-26 13:18, slack,-
2021-01-26 19:18, ebb,-4.7
2021-01-26 23:00, slack,-
2021-01-27 02:18, flood,3.8
2021-01-27 06:48, slack,-
2021-01-27 09:24, ebb,-1.2
2021-01-27 13:36, slack,-
2021-01-27 20:00, ebb,-4.9
2021-01-27 23:42, slack,-
2021-01-28 03:00, flood,4.0
2021-01-28 07:24, slack,-
2021-01-28 09:54, ebb,-1.3
2021-01-28 14:00, slack,-
2021-01-28 14:42, flood,0.1
2021-01-28 15:24, slack,-
2021-01-28 20:42, ebb,-5.0
2021-01-29 00:24, slack,-
2021-01-29 03:42, flood,4.2
2021-01-29 08:00, slack,-
2021-01-29 10:30, ebb,-1.4
2021-01-29 14:24, slack,-
2021-01-29 15:24, flood,0.2
2021-01-29 16:18, slack,-
2021-01-29 21:30, ebb,-4.9
2021-01-30 01:06, slack,-
2021-01-30 04:24, flood,4.1
2021-01-30 08:30, slack,-
2021-01-30 11:06, ebb,-1.6
2021-01-30 14:54, slack,-
2021-01-30 16:06, flood,0.3
2021-01-30 17:12, slack,-
2021-01-30 22:12, ebb,-4.6
2021-01-31 01:42, slack,-
2021-01-31 05:00, flood,3.9
2021-01-31 09:00, slack,-
2021-01-31 11:42, ebb,-1.9
2021-01-31 15:30, slack,-
2021-01-31 16:54, flood,0.4
2021-01-31 18:06, slack,-
2021-01-31 22:54, ebb,-4.1
2021-02-01 02:24, slack,-
2021-02-01 05:42, flood,3.6
2021-02-01 09:24, slack,-
2021-02-01 12:24, ebb,-2.4
2021-02-01 16:18, slack,-
2021-02-01 17:48, flood,0.5
2021-02-01 19:18, slack,-
2021-02-01 23:42, ebb,-3.3
2021-02-02 03:00, slack,-
2021-02-02 06:18, flood,3.1
2021-02-02 09:42, slack,-
2021-02-02 13:06, ebb,-3.0
2021-02-02 17:06, slack,-
2021-02-02 19:00, flood,0.8
2021-02-02 20:54, slack,-
2021-02-03 00:36, ebb,-2.5
2021-02-03 03:36, slack,-
2021-02-03 07:00, flood,2.6
2021-02-03 10:06, slack,-
2021-02-03 13:48, ebb,-3.6
2021-02-03 17:48, slack,-
2021-02-03 20:06, flood,1.3
2021-02-03 22:36, slack,-
2021-02-04 01:42, ebb,-1.6
2021-02-04 04:24, slack,-
2021-02-04 07:48, flood,2.0
2021-02-04 10:24, slack,-
2021-02-04 14:36, ebb,-4.1
2021-02-04 18:36, slack,-
2021-02-04 21:12, flood,1.9
2021-02-05 00:42, slack,-
2021-02-05 03:00, ebb,-1.0
2021-02-05 05:24, slack,-
2021-02-05 08:36, flood,1.4
2021-02-05 10:54, slack,-
2021-02-05 15:24, ebb,-4.5
2021-02-05 19:24, slack,-
2021-02-05 22:18, flood,2.6
2021-02-06 02:30, slack,-
2021-02-06 04:36, ebb,-0.8
2021-02-06 07:06, slack,-
2021-02-06 09:36, flood,0.8
2021-02-06 11:24, slack,-
2021-02-06 16:18, ebb,-4.8
2021-02-06 20:12, slack,-
2021-02-06 23:24, flood,3.2
2021-02-07 03:54, slack,-
2021-02-07 06:06, ebb,-1.0
2021-02-07 09:12, slack,-
2021-02-07 10:48, flood,0.5
2021-02-07 12:12, slack,-
2021-02-07 17:18, ebb,-5.0
2021-02-07 21:00, slack,-
2021-02-08 00:18, flood,3.7
2021-02-08 04:48, slack,-
2021-02-08 07:12, ebb,-1.5
2021-02-08 10:48, slack,-
2021-02-08 12:00, flood,0.4
2021-02-08 13:12, slack,-
2021-02-08 18:18, ebb,-5.1
2021-02-08 21:54, slack,-
2021-02-09 01:12, flood,4.1
2021-02-09 05:36, slack,-
2021-02-09 08:12, ebb,-1.8
2021-02-09 11:48, slack,-
2021-02-09 13:06, flood,0.5
2021-02-09 14:24, slack,-
2021-02-09 19:12, ebb,-5.1
2021-02-09 22:42, slack,-
2021-02-10 02:06, flood,4.3
2021-02-10 06:18, slack,-
2021-02-10 09:00, ebb,-2.1
2021-02-10 12:36, slack,-
2021-02-10 14:06, flood,0.6
2021-02-10 15:30, slack,-
2021-02-10 20:00, ebb,-5.0
