Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 01:06, flood,2.4
2021-01-01 06:24, slack,-
2021-01-01 09:06, ebb,-1.1
2021-01-01 11:48, slack,-
2021-01-01 14:18, flood,1.1
2021-01-01 16:54, slack,-
2021-01-01 19:48, ebb,-1.4
2021-01-01 22:12, slack,-
2021-01-02 01:48, flood,2.3
2021-01-02 06:48, slack,-
2021-01-02 09:30, ebb,-1.1
2021-01-02 12:06, slack,-
2021-01-02 14:54, flood,1.2
2021-01-02 17:42, slack,-
2021-01-02 20:30, ebb,-1.2
2021-01-02 22:54, slack,-
2021-01-03 02:24, flood,2.1
2021-01-03 07:06, slack,-
2021-01-03 10:00, ebb,-1.0
2021-01-03 12:30, slack,-
2021-01-03 15:30, flood,1.3
2021-01-03 18:30, slack,-
2021-01-03 21:18, ebb,-1.0
2021-01-03 23:36, slack,-
2021-01-04 03:12, flood,1.9
2021-01-04 07:30, slack,-
2021-01-04 10:30, ebb,-1.0
2021-01-04 12:54, slack,-
2021-01-04 16:06, flood,1.4
2021-01-04 19:18, slack,-
2021-01-04 22:06, ebb,-0.8
2021-01-05 00:24, slack,-
2021-01-05 04:06, flood,1.7
2021-01-05 08:06, slack,-
2021-01-05 11:06, ebb,-1.0
2021-01-05 13:30, slack,-
2021-01-05 16:42, flood,1.5
2021-01-05 20:12, slack,-
2021-01-05 23:00, ebb,-0.7
2021-01-06 01:12, slack,-
2021-01-06 05:12, flood,1.4
2021-01-06 09:00, slack,-
2021-01-06 11:54, ebb,-1.0
2021-01-06 14:12, slack,-
2021-01-06 17:30, flood,1.6
2021-01-06 21:24, slack,-
2021-01-07 00:06, ebb,-0.6
2021-01-07 02:24, slack,-
2021-01-07 06:36, flood,1.2
2021-01-07 10:06, slack,-
2021-01-07 12:42, ebb,-1.0
2021-01-07 15:00, slack,-
2021-01-07 18:24, flood,1.7
2021-01-07 22:42, slack,-
2021-01-08 01:36, ebb,-0.5
2021-01-08 04:18, slack,-
2021-01-08 08:00, flood,1.2
2021-01-08 11:06, slack,-
2021-01-08 13:36, ebb,-1.0
2021-01-08 15:48, slack,-
2021-01-08 19:24, flood,1.8
2021-01-09 00:00, slack,-
2021-01-09 03:24, ebb,-0.7
2021-01-09 06:18, slack,-
2021-01-09 09:12, flood,1.2
2021-01-09 12:12, slack,-
2021-01-09 14:36, ebb,-1.0
2021-01-09 16:48, slack,-
2021-01-09 20:30, flood,2.1
2021-01-10 01:18, slack,-
2021-01-10 04:54, ebb,-1.1
2021-01-10 07:42, slack,-
2021-01-10 10:12, flood,1.4
2021-01-10 13:12, slack,-
2021-01-10 15:36, ebb,-1.1
2021-01-10 17:48, slack,-
2021-01-10 21:30, flood,2.4
2021-01-11 02:24, slack,-
2021-01-11 06:00, ebb,-1.5
2021-01-11 08:48, slack,-
2021-01-11 11:12, flood,1.5
2021-01-11 14:06, slack,-
2021-01-11 16:30, ebb,-1.2
2021-01-11 18:48, slack,-
2021-01-11 22:24, flood,2.6
2021-01-12 03:24, slack,-
2021-01-12 06:48, ebb,-1.7
2021-01-12 09:36, slack,-
2021-01-12 12:06, flood,1.6
2021-01-12 15:00, slack,-
2021-01-12 17:30, ebb,-1.3
2021-01-12 19:48, slack,-
2021-01-12 23:18, flood,2.7
2021-01-13 04:12, slack,-
2021-01-13 07:30, ebb,-1.8
2021-01-13 10:24, slack,-
2021-01-13 12:54, flood,1.7
2021-01-13 16:00, slack,-
2021-01-13 18:24, ebb,-1.4
2021-01-13 20:42, slack,-
2021-01-14 00:12, flood,2.6
2021-01-14 04:54, slack,-
2021-01-14 08:12, ebb,-1.8
2021-01-14 11:06, slack,-
2021-01-14 13:42, flood,1.7
2021-01-14 16:54, slack,-
2021-01-14 19:18, ebb,-1.3
2021-01-14 21:36, slack,-
2021-01-15 01:00, flood,2.4
2021-01-15 05:36, slack,-
2021-01-15 08:48, ebb,-1.6
2021-01-15 11:42, slack,-
2021-01-15 14:30, flood,1.8
2021-01-15 17:48, slack,-
2021-01-15 20:12, ebb,-1.2
2021-01-15 22:24, slack,-
2021-01-16 01:54, flood,2.2
2021-01-16 06:06, slack,-
2021-01-16 09:12, ebb,-1.4
2021-01-16 12:12, slack,-
2021-01-16 15:12, flood,1.7
2021-01-16 18:42, slack,-
2021-01-16 21:00, ebb,-1.0
2021-01-16 23:12, slack,-
2021-01-17 02:36, flood,1.9
2021-01-17 06:36, slack,-
2021-01-17 09:42, ebb,-1.1
2021-01-17 12:36, slack,-
2021-01-17 15:48, flood,1.5
2021-01-17 19:42, slack,-
2021-01-17 21:48, ebb,-0.7
2021-01-17 23:54, slack,-
2021-01-18 03:30, flood,1.6
2021-01-18 07:06, slack,-
2021-01-18 10:06, ebb,-1.0
2021-01-18 12:54, slack,-
2021-01-18 16:24, flood,1.3
2021-01-18 20:48, slack,-
2021-01-18 22:42, ebb,-0.4
2021-01-19 00:30, slack,-
2021-01-19 04:18, flood,1.3
2021-01-19 07:48, slack,-
2021-01-19 10:30, ebb,-0.8
2021-01-19 13:12, slack,-
2021-01-19 16:54, flood,1.1
2021-01-19 22:18, slack,-
2021-01-19 23:42, ebb,-0.2
2021-01-20 01:06, slack,-
2021-01-20 05:18, flood,1.1
2021-01-20 08:36, slack,-
2021-01-20 11:06, ebb,-0.7
2021-01-20 13:30, slack,-
2021-01-20 17:24, flood,0.9
2021-01-21 00:06, slack,-
2021-01-21 02:06, slack,-
2021-01-21 06:30, flood,0.9
2021-01-21 09:42, slack,-
2021-01-21 11:54, ebb,-0.6
2021-01-21 14:00, slack,-
2021-01-21 18:00, flood,0.8
2021-01-22 01:18, slack,-
2021-01-22 03:00, ebb,-0.2
2021-01-22 04:42, slack,-
2021-01-22 07:42, flood,0.9
2021-01-22 10:42, slack,-
2021-01-22 12:42, ebb,-0.6
2021-01-22 14:48, slack,-
2021-01-22 19:06, flood,0.9
2021-01-23 02:00, slack,-
2021-01-23 04:24, ebb,-0.5
2021-01-23 06:24, slack,-
2021-01-23 08:54, flood,0.9
2021-01-23 11:30, slack,-
2021-01-23 13:42, ebb,-0.7
2021-01-23 15:48, slack,-
2021-01-23 20:24, flood,1.2
2021-01-24 02:30, slack,-
2021-01-24 05:18, ebb,-0.8
2021-01-24 07:30, slack,-
2021-01-24 09:48, flood,1.0
2021-01-24 12:18, slack,-
2021-01-24 14:36, ebb,-0.9
2021-01-24 16:48, slack,-
2021-01-24 21:24, flood,1.6
2021-01-25 03:06, slack,-
2021-01-25 06:00, ebb,-1.1
2021-01-25 08:24, slack,-
2021-01-25 10:30, flood,1.0
2021-01-25 13:00, slack,-
2021-01-25 15:30, ebb,-1.1
2021-01-25 17:54, slack,-
2021-01-25 22:06, flood,2.0
2021-01-26 03:48, slack,-
2021-01-26 06:30, ebb,-1.2
2021-01-26 09:06, slack,-
2021-01-26 11:12, flood,1.1
