Date_Time (LST/LDT), Event, Speed (knots)
2021-01-01 12:58 AM, slack,-
2021-01-01 04:07 AM, flood,2.3
2021-01-01 10:16 AM, slack,-
2021-01-01 11:35 AM, ebb,-0.3
2021-01-01 03:35 PM, ebb,-0.1
2021-01-01 09:41 PM, ebb,-1.5
2021-01-02 01:40 AM, slack,-
2021-01-02 04:55 AM, flood,2.2
2021-01-02 10:52 AM, slack,-
2021-01-02 12:35 PM, ebb,-0.4
2021-01-02 04:29 PM, ebb,-0.2
2021-01-02 10:23 PM, ebb,-1.4
2021-01-03 02:22 AM, slack,-
2021-01-03 05:37 AM, flood,2.1
2021-01-03 11:28 AM, slack,-
2021-01-03 01:17 PM, ebb,-0.5
2021-01-03 05:29 PM, ebb,-0.2
2021-01-03 11:11 PM, ebb,-1.2
2021-01-04 03:04 AM, slack,-
2021-01-04 06:25 AM, flood,1.9
2021-01-04 11:58 AM, slack,-
2021-01-04 02:05 PM, ebb,-0.7
2021-01-04 06:41 PM, ebb,-0.2
2021-01-05 12:05 AM, ebb,-0.9
2021-01-05 03:46 AM, slack,-
2021-01-05 07:07 AM, flood,1.7
2021-01-05 12:22 PM, slack,-
2021-01-05 02:47 PM, ebb,-0.9
2021-01-05 07:59 PM, slack,-
2021-01-06 01:11 AM, ebb,-0.6
2021-01-06 04:28 AM, slack,-
2021-01-06 07:49 AM, flood,1.4
2021-01-06 12:40 PM, slack,-
2021-01-06 03:23 PM, ebb,-1.1
2021-01-06 07:52 PM, slack,-
2021-01-06 09:13 PM, flood,0.3
2021-01-07 12:52 AM, slack,-
2021-01-07 02:41 AM, ebb,-0.4
2021-01-07 05:16 AM, slack,-
2021-01-07 08:37 AM, flood,1.1
2021-01-07 12:58 PM, slack,-
2021-01-07 04:05 PM, ebb,-1.4
2021-01-07 08:16 PM, slack,-
2021-01-07 10:31 PM, flood,0.8
2021-01-08 03:34 AM, slack,-
2021-01-08 04:23 AM, ebb,-0.2
2021-01-08 06:16 AM, slack,-
2021-01-08 09:25 AM, flood,0.7
2021-01-08 01:16 PM, slack,-
2021-01-08 04:47 PM, ebb,-1.6
2021-01-08 08:46 PM, slack,-
2021-01-08 11:37 PM, flood,1.3
2021-01-09 05:16 AM, slack,-
2021-01-09 05:41 AM, ebb,-0.2
2021-01-09 07:40 AM, slack,-
2021-01-09 10:19 AM, flood,0.5
2021-01-09 01:40 PM, slack,-
2021-01-09 05:23 PM, ebb,-1.7
2021-01-09 09:22 PM, slack,-
2021-01-10 12:31 AM, flood,1.8
2021-01-10 06:22 AM, slack,-
2021-01-10 06:47 AM, ebb,-0.3
2021-01-10 09:34 AM, slack,-
2021-01-10 11:19 AM, flood,0.3
2021-01-10 02:16 PM, slack,-
2021-01-10 06:05 PM, ebb,-1.8
2021-01-10 09:58 PM, slack,-
2021-01-11 01:13 AM, flood,2.2
2021-01-11 07:10 AM, slack,-
2021-01-11 07:53 AM, ebb,-0.3
2021-01-11 11:10 AM, slack,-
2021-01-11 12:19 PM, flood,0.2
2021-01-11 02:52 PM, slack,-
2021-01-11 06:47 PM, ebb,-1.9
2021-01-11 10:40 PM, slack,-
2021-01-12 01:55 AM, flood,2.5
2021-01-12 07:46 AM, slack,-
2021-01-12 08:53 AM, ebb,-0.4
2021-01-12 12:22 PM, slack,-
2021-01-12 01:13 PM, flood,0.1
2021-01-12 03:34 PM, slack,-
2021-01-12 07:29 PM, ebb,-1.8
2021-01-12 11:22 PM, slack,-
2021-01-13 02:37 AM, flood,2.6
2021-01-13 08:28 AM, slack,-
2021-01-13 09:47 AM, ebb,-0.5
2021-01-13 01:22 PM, slack,-
2021-01-13 04:16 PM, slack,-
2021-01-13 08:17 PM, ebb,-1.7
2021-01-14 12:10 AM, slack,-
2021-01-14 03:19 AM, flood,2.6
2021-01-14 09:10 AM, slack,-
2021-01-14 10:41 AM, ebb,-0.5
2021-01-14 02:22 PM, slack,-
2021-01-14 04:58 PM, slack,-
2021-01-14 09:05 PM, ebb,-1.6
2021-01-15 12:58 AM, slack,-
2021-01-15 04:01 AM, flood,2.4
2021-01-15 09:52 AM, slack,-
2021-01-15 11:29 AM, ebb,-0.6
2021-01-15 03:47 PM, slack,-
