Year,Month,Day,Amplitude,Station
2020,10,01,5.4,PUG1730
2020,10,02,5.1,PUG1730
2020,10,03,5.2,PUG1730
2020,10,04,5.3,PUG1730
2020,10,05,5.3,PUG1730
2020,10,06,5.199999999999999,PUG1730
2020,10,07,4.800000000000001,PUG1730
2020,10,08,3.0999999999999996,PUG1730
2020,10,09,4.2,PUG1730
2020,10,10,3.9,PUG1730
2020,10,11,4,PUG1730
2020,10,12,4.5,PUG1730
2020,10,13,5.199999999999999,PUG1730
2020,10,14,5.7,PUG1730
2020,10,15,6.199999999999999,PUG1730
2020,10,16,6.6,PUG1730
2020,10,17,6.7,PUG1730
2020,10,18,7.1,PUG1730
2020,10,19,7.2,PUG1730
2020,10,20,6.800000000000001,PUG1730
2020,10,21,6.199999999999999,PUG1730
2020,10,22,4.3,PUG1730
2020,10,23,4.9,PUG1730
2020,10,24,4.4,PUG1730
2020,10,25,4.4,PUG1730
2020,10,26,4.9,PUG1730
2020,10,27,5.2,PUG1730
2020,10,28,5.4,PUG1730
2020,10,29,5.3,PUG1730
2020,10,30,5.5,PUG1730
2020,10,31,5.8,PUG1730
2020,11,01,5.800000000000001,PUG1730
2020,11,02,5.9,PUG1730
2020,11,03,5.800000000000001,PUG1730
2020,11,04,5.6,PUG1730
2020,11,05,5.3,PUG1730
2020,11,06,4.9,PUG1730
2020,11,07,3.4,PUG1730
2020,11,08,4.5,PUG1730
2020,11,09,4.5,PUG1730
2020,11,10,4.8,PUG1730
2020,11,11,5.4,PUG1730
2020,11,12,6,PUG1730
2020,11,13,6.3,PUG1730
2020,11,14,7.1,PUG1730
2020,11,15,7.6,PUG1730
2020,11,16,7.7,PUG1730
2020,11,17,7.4,PUG1730
2020,11,18,6.7,PUG1730
2020,11,19,6,PUG1730
2020,11,20,5.2,PUG1730
2020,11,21,4.4,PUG1730
2020,11,22,4.4,PUG1730
2020,11,23,4.5,PUG1730
2020,11,24,4.8,PUG1730
2020,11,25,4.9,PUG1730
2020,11,26,4.7,PUG1730
2020,11,27,5.5,PUG1730
2020,11,28,5.8,PUG1730
2020,11,29,6,PUG1730
2020,11,30,6.199999999999999,PUG1730
2020,12,01,6.199999999999999,PUG1730
2020,12,02,6.1,PUG1730
2020,12,03,5.9,PUG1730
2020,12,04,5.7,PUG1730
2020,12,05,5.6,PUG1730
2020,12,06,5.2,PUG1730
2020,12,07,4.6,PUG1730
2020,12,08,4.9,PUG1730
2020,12,09,5.3,PUG1730
2020,12,10,5.6,PUG1730
2020,12,11,6.6,PUG1730
2020,12,12,5.8999999999999995,PUG1730
2020,12,13,7.5,PUG1730
2020,12,14,7.7,PUG1730
2020,12,15,7.5,PUG1730
2020,12,16,7.1,PUG1730
2020,12,17,6.5,PUG1730
2020,12,18,5.9,PUG1730
2020,12,19,5.300000000000001,PUG1730
2020,12,20,4.699999999999999,PUG1730
2020,12,21,4.6,PUG1730
2020,12,22,4.5,PUG1730
2020,12,23,4.3,PUG1730
2020,12,24,4.7,PUG1730
2020,12,25,5.2,PUG1730
2020,12,26,3.8,PUG1730
2020,12,27,5.7,PUG1730
2020,12,28,6,PUG1730
2020,12,29,6.1,PUG1730
2020,12,30,6.3,PUG1730
2020,12,31,6.3,PUG1730
