Year,Month,Day,Amplitude,Station
2020,10,01,6.1,PUG1703
2020,10,02,6,PUG1703
2020,10,03,6.1,PUG1703
2020,10,04,6.2,PUG1703
2020,10,05,6.4,PUG1703
2020,10,06,6.6,PUG1703
2020,10,07,6.8,PUG1703
2020,10,08,6,PUG1703
2020,10,09,7.1,PUG1703
2020,10,10,7.3,PUG1703
2020,10,11,7.199999999999999,PUG1703
2020,10,12,7.2,PUG1703
2020,10,13,7.3,PUG1703
2020,10,14,7.5,PUG1703
2020,10,15,7.8,PUG1703
2020,10,16,7.800000000000001,PUG1703
2020,10,17,8.1,PUG1703
2020,10,18,8.600000000000001,PUG1703
2020,10,19,8.9,PUG1703
2020,10,20,8.899999999999999,PUG1703
2020,10,21,8.1,PUG1703
2020,10,22,8.5,PUG1703
2020,10,23,8,PUG1703
2020,10,24,7.3,PUG1703
2020,10,25,6.9,PUG1703
2020,10,26,6.699999999999999,PUG1703
2020,10,27,6.199999999999999,PUG1703
2020,10,28,5.9,PUG1703
2020,10,29,6.1,PUG1703
2020,10,30,6.5,PUG1703
2020,10,31,6.8,PUG1703
2020,11,01,7.300000000000001,PUG1703
2020,11,02,7.6,PUG1703
2020,11,03,8,PUG1703
2020,11,04,8.2,PUG1703
2020,11,05,8.2,PUG1703
2020,11,06,8.100000000000001,PUG1703
2020,11,07,7,PUG1703
2020,11,08,7.4,PUG1703
2020,11,09,6.800000000000001,PUG1703
2020,11,10,6.8,PUG1703
2020,11,11,7,PUG1703
2020,11,12,7.1,PUG1703
2020,11,13,7.5,PUG1703
2020,11,14,8.7,PUG1703
2020,11,15,9.4,PUG1703
2020,11,16,9.899999999999999,PUG1703
2020,11,17,10,PUG1703
2020,11,18,9.7,PUG1703
2020,11,19,9.1,PUG1703
2020,11,20,8.3,PUG1703
2020,11,21,7.6,PUG1703
2020,11,22,6.8,PUG1703
2020,11,23,6.199999999999999,PUG1703
2020,11,24,5.5,PUG1703
2020,11,25,5.800000000000001,PUG1703
2020,11,26,4.7,PUG1703
2020,11,27,6.4,PUG1703
2020,11,28,7,PUG1703
2020,11,29,7.699999999999999,PUG1703
2020,11,30,8.399999999999999,PUG1703
2020,12,01,9,PUG1703
2020,12,02,9.3,PUG1703
2020,12,03,9.399999999999999,PUG1703
2020,12,04,9.2,PUG1703
2020,12,05,8.600000000000001,PUG1703
2020,12,06,7.7,PUG1703
2020,12,07,7.3,PUG1703
2020,12,08,6.8,PUG1703
2020,12,09,6.7,PUG1703
2020,12,10,7,PUG1703
2020,12,11,6.8,PUG1703
2020,12,12,8.5,PUG1703
2020,12,13,9.600000000000001,PUG1703
2020,12,14,10.3,PUG1703
2020,12,15,10.7,PUG1703
2020,12,16,10.600000000000001,PUG1703
2020,12,17,9.9,PUG1703
2020,12,18,8.9,PUG1703
2020,12,19,8.2,PUG1703
2020,12,20,7.199999999999999,PUG1703
2020,12,21,6.1,PUG1703
2020,12,22,5.2,PUG1703
2020,12,23,5.1,PUG1703
2020,12,24,5.7,PUG1703
2020,12,25,4,PUG1703
2020,12,26,6.6,PUG1703
2020,12,27,7.5,PUG1703
2020,12,28,8.5,PUG1703
2020,12,29,9.3,PUG1703
2020,12,30,9.8,PUG1703
2020,12,31,10.1,PUG1703
