Year,Month,Day,Amplitude,Station
2020,10,01,3,PUG1746
2020,10,02,2.9000000000000004,PUG1746
2020,10,03,2.9000000000000004,PUG1746
2020,10,04,3.0999999999999996,PUG1746
2020,10,05,3.0999999999999996,PUG1746
2020,10,06,3,PUG1746
2020,10,07,1.7000000000000002,PUG1746
2020,10,08,2.8,PUG1746
2020,10,09,2.6,PUG1746
2020,10,10,2.5,PUG1746
2020,10,11,2.3,PUG1746
2020,10,12,2.5,PUG1746
2020,10,13,2.8,PUG1746
2020,10,14,3.0999999999999996,PUG1746
2020,10,15,3.3,PUG1746
2020,10,16,3.4000000000000004,PUG1746
2020,10,17,3.8,PUG1746
2020,10,18,4,PUG1746
2020,10,19,4,PUG1746
2020,10,20,3.7,PUG1746
2020,10,21,2.8,PUG1746
2020,10,22,3,PUG1746
2020,10,23,2.6,PUG1746
2020,10,24,2.3,PUG1746
2020,10,25,2.5,PUG1746
2020,10,26,2.8,PUG1746
2020,10,27,2.8,PUG1746
2020,10,28,2.7,PUG1746
2020,10,29,2.8,PUG1746
2020,10,30,3,PUG1746
2020,10,31,3.2,PUG1746
2020,11,01,3.4000000000000004,PUG1746
2020,11,02,3.4000000000000004,PUG1746
2020,11,03,3.5,PUG1746
2020,11,04,3.3,PUG1746
2020,11,05,3.1,PUG1746
2020,11,06,2.8,PUG1746
2020,11,07,2.3,PUG1746
2020,11,08,2.5,PUG1746
2020,11,09,2.6,PUG1746
2020,11,10,2.8,PUG1746
2020,11,11,3,PUG1746
2020,11,12,3.3,PUG1746
2020,11,13,3.1,PUG1746
2020,11,14,3.8,PUG1746
2020,11,15,4.1,PUG1746
2020,11,16,4.1,PUG1746
2020,11,17,4,PUG1746
2020,11,18,3.6,PUG1746
2020,11,19,3.1,PUG1746
2020,11,20,2.7,PUG1746
2020,11,21,2.6,PUG1746
2020,11,22,2.6,PUG1746
2020,11,23,2.6,PUG1746
2020,11,24,2.5,PUG1746
2020,11,25,2.3,PUG1746
2020,11,26,2.6,PUG1746
2020,11,27,2.9000000000000004,PUG1746
2020,11,28,3.2,PUG1746
2020,11,29,3.3,PUG1746
2020,11,30,3.5,PUG1746
2020,12,01,3.6,PUG1746
2020,12,02,3.5,PUG1746
2020,12,03,3.4,PUG1746
2020,12,04,3.2,PUG1746
2020,12,05,2.9,PUG1746
2020,12,06,2.8,PUG1746
2020,12,07,2.9000000000000004,PUG1746
2020,12,08,2.9,PUG1746
2020,12,09,2.8,PUG1746
2020,12,10,3.1,PUG1746
2020,12,11,3.4000000000000004,PUG1746
2020,12,12,3,PUG1746
2020,12,13,3.9,PUG1746
2020,12,14,4,PUG1746
2020,12,15,4,PUG1746
2020,12,16,3.7,PUG1746
2020,12,17,3.5,PUG1746
2020,12,18,3.0999999999999996,PUG1746
2020,12,19,2.9,PUG1746
2020,12,20,2.8,PUG1746
2020,12,21,2.6,PUG1746
2020,12,22,2.3,PUG1746
2020,12,23,2.3,PUG1746
2020,12,24,2.5,PUG1746
2020,12,26,2.8,PUG1746
2020,12,27,3.1,PUG1746
2020,12,28,3.3,PUG1746
2020,12,29,3.4000000000000004,PUG1746
2020,12,30,3.6,PUG1746
2020,12,31,3.6,PUG1746
