Year,Month,Day,Amplitude,Station
2020,10,01,1.7,PCT2046
2020,10,02,1.7,PCT2046
2020,10,03,1.7000000000000002,PCT2046
2020,10,04,1.7999999999999998,PCT2046
2020,10,05,1.2,PCT2046
2020,10,06,2,PCT2046
2020,10,07,2.1,PCT2046
2020,10,08,1.9,PCT2046
2020,10,09,1.9,PCT2046
2020,10,10,1.8,PCT2046
2020,10,11,1.7,PCT2046
2020,10,12,1.7,PCT2046
2020,10,13,1.9000000000000001,PCT2046
2020,10,14,1.9000000000000001,PCT2046
2020,10,15,1.9000000000000001,PCT2046
2020,10,16,2.2,PCT2046
2020,10,17,2.5,PCT2046
2020,10,18,2.8,PCT2046
2020,10,19,2.9000000000000004,PCT2046
2020,10,20,1.9,PCT2046
2020,10,21,2.8,PCT2046
2020,10,22,2.5999999999999996,PCT2046
2020,10,23,2.2,PCT2046
2020,10,24,1.9,PCT2046
2020,10,25,1.6,PCT2046
2020,10,26,1.5,PCT2046
2020,10,27,1.4,PCT2046
2020,10,28,1.5,PCT2046
2020,10,29,1.6,PCT2046
2020,10,30,1.7,PCT2046
2020,10,31,2,PCT2046
2020,11,01,2.2,PCT2046
2020,11,02,2.4,PCT2046
2020,11,03,2.5,PCT2046
2020,11,04,2.4,PCT2046
2020,11,05,2.3,PCT2046
2020,11,06,1.3,PCT2046
2020,11,07,2.1,PCT2046
2020,11,08,1.8,PCT2046
2020,11,09,1.7000000000000002,PCT2046
2020,11,10,1.5,PCT2046
2020,11,11,1.7,PCT2046
2020,11,12,2,PCT2046
2020,11,13,2.2,PCT2046
2020,11,14,2.7,PCT2046
2020,11,15,3.1,PCT2046
2020,11,16,3.3,PCT2046
2020,11,17,3.3,PCT2046
2020,11,18,3.1,PCT2046
2020,11,19,2.8,PCT2046
2020,11,20,1.9,PCT2046
2020,11,21,2.2,PCT2046
2020,11,22,1.8,PCT2046
2020,11,23,1.5,PCT2046
2020,11,24,1.5,PCT2046
2020,11,25,1.5,PCT2046
2020,11,26,1.6,PCT2046
2020,11,27,1.8,PCT2046
2020,11,28,2.2,PCT2046
2020,11,29,2.4000000000000004,PCT2046
2020,11,30,2.6,PCT2046
2020,12,01,2.7,PCT2046
2020,12,02,2.8,PCT2046
2020,12,03,2.7,PCT2046
2020,12,04,2.5999999999999996,PCT2046
2020,12,05,1.5,PCT2046
2020,12,06,2.2,PCT2046
2020,12,07,1.9,PCT2046
2020,12,08,1.7000000000000002,PCT2046
2020,12,09,1.8,PCT2046
2020,12,10,2,PCT2046
2020,12,11,2.2,PCT2046
2020,12,12,2.7,PCT2046
2020,12,13,3.0999999999999996,PCT2046
2020,12,14,3.4,PCT2046
2020,12,15,3.5,PCT2046
2020,12,16,3.3,PCT2046
2020,12,17,3,PCT2046
2020,12,18,2.7,PCT2046
2020,12,19,1.7999999999999998,PCT2046
2020,12,20,2.1,PCT2046
2020,12,21,1.6,PCT2046
2020,12,22,1.6,PCT2046
2020,12,23,1.5,PCT2046
2020,12,24,1.6,PCT2046
2020,12,25,1.6,PCT2046
2020,12,26,2,PCT2046
2020,12,27,2.3,PCT2046
2020,12,28,2.6,PCT2046
2020,12,29,2.7,PCT2046
2020,12,30,2.9,PCT2046
2020,12,31,2.8,PCT2046
