Year,Month,Day,Amplitude,Station
2020,10,01,5.800000000000001,PUG1732
2020,10,02,5.6,PUG1732
2020,10,03,5.5,PUG1732
2020,10,04,6,PUG1732
2020,10,05,4.1,PUG1732
2020,10,06,6.4,PUG1732
2020,10,07,6.4,PUG1732
2020,10,08,6.300000000000001,PUG1732
2020,10,09,6,PUG1732
2020,10,10,5.9,PUG1732
2020,10,11,5.800000000000001,PUG1732
2020,10,12,6.1,PUG1732
2020,10,13,6.5,PUG1732
2020,10,14,6.7,PUG1732
2020,10,15,6.6,PUG1732
2020,10,16,7,PUG1732
2020,10,17,7.699999999999999,PUG1732
2020,10,18,8.6,PUG1732
2020,10,19,9.2,PUG1732
2020,10,20,6.199999999999999,PUG1732
2020,10,21,8.9,PUG1732
2020,10,22,8.2,PUG1732
2020,10,23,7.199999999999999,PUG1732
2020,10,24,6.3,PUG1732
2020,10,25,5.6,PUG1732
2020,10,26,5.300000000000001,PUG1732
2020,10,27,5.5,PUG1732
2020,10,28,5.5,PUG1732
2020,10,29,5.6,PUG1732
2020,10,30,5.800000000000001,PUG1732
2020,10,31,6.5,PUG1732
2020,11,01,7.1,PUG1732
2020,11,02,7.5,PUG1732
2020,11,03,7.8,PUG1732
2020,11,04,7.6,PUG1732
2020,11,05,7.4,PUG1732
2020,11,06,4.2,PUG1732
2020,11,07,6.6,PUG1732
2020,11,08,6.1,PUG1732
2020,11,09,5.7,PUG1732
2020,11,10,5.5,PUG1732
2020,11,11,5.800000000000001,PUG1732
2020,11,12,6.5,PUG1732
2020,11,13,7,PUG1732
2020,11,14,8.5,PUG1732
2020,11,15,9.6,PUG1732
2020,11,16,10.1,PUG1732
2020,11,17,10.2,PUG1732
2020,11,18,9.5,PUG1732
2020,11,19,6.4,PUG1732
2020,11,20,8.1,PUG1732
2020,11,21,6.9,PUG1732
2020,11,22,5.699999999999999,PUG1732
2020,11,23,5.1,PUG1732
2020,11,24,5.2,PUG1732
2020,11,25,5.199999999999999,PUG1732
2020,11,26,5.2,PUG1732
2020,11,27,6,PUG1732
2020,11,28,6.8,PUG1732
2020,11,29,7.699999999999999,PUG1732
2020,11,30,8.2,PUG1732
2020,12,01,8.7,PUG1732
2020,12,02,8.8,PUG1732
2020,12,03,8.6,PUG1732
2020,12,04,8,PUG1732
2020,12,05,4.8,PUG1732
2020,12,06,7,PUG1732
2020,12,07,6.2,PUG1732
2020,12,08,5.5,PUG1732
2020,12,09,5.7,PUG1732
2020,12,10,6.3,PUG1732
2020,12,11,7,PUG1732
2020,12,12,8.6,PUG1732
2020,12,13,9.8,PUG1732
2020,12,14,10.5,PUG1732
2020,12,15,10.7,PUG1732
2020,12,16,10.2,PUG1732
2020,12,17,9.399999999999999,PUG1732
2020,12,18,8.2,PUG1732
2020,12,19,5.9,PUG1732
2020,12,20,6.4,PUG1732
2020,12,21,5.1,PUG1732
2020,12,22,4.9,PUG1732
2020,12,23,4.8,PUG1732
2020,12,24,4.8,PUG1732
2020,12,25,5.4,PUG1732
2020,12,26,6.5,PUG1732
2020,12,27,7.3999999999999995,PUG1732
2020,12,28,8.2,PUG1732
2020,12,29,8.7,PUG1732
2020,12,30,9.1,PUG1732
2020,12,31,9.100000000000001,PUG1732
