Year,Month,Day,Amplitude,Station
2020,10,01,3.7,PCT1971
2020,10,02,3.7,PCT1971
2020,10,03,3.8,PCT1971
2020,10,04,4.1,PCT1971
2020,10,05,2.5,PCT1971
2020,10,06,4.5,PCT1971
2020,10,07,4.5,PCT1971
2020,10,08,4.4,PCT1971
2020,10,09,4.2,PCT1971
2020,10,10,3.9000000000000004,PCT1971
2020,10,11,3.8,PCT1971
2020,10,12,3.8,PCT1971
2020,10,13,4,PCT1971
2020,10,14,4.1,PCT1971
2020,10,15,4.199999999999999,PCT1971
2020,10,16,4.8,PCT1971
2020,10,17,5.5,PCT1971
2020,10,18,6.1,PCT1971
2020,10,19,6.3999999999999995,PCT1971
2020,10,20,3.9,PCT1971
2020,10,21,6,PCT1971
2020,10,22,5.5,PCT1971
2020,10,23,4.8,PCT1971
2020,10,24,4,PCT1971
2020,10,25,3.4000000000000004,PCT1971
2020,10,26,3.2,PCT1971
2020,10,27,3.2,PCT1971
2020,10,28,3.3,PCT1971
2020,10,29,3.5,PCT1971
2020,10,30,3.9,PCT1971
2020,10,31,4.5,PCT1971
2020,11,01,4.9,PCT1971
2020,11,02,5.300000000000001,PCT1971
2020,11,03,5.4,PCT1971
2020,11,04,5.3,PCT1971
2020,11,05,5.1,PCT1971
2020,11,06,2.5,PCT1971
2020,11,07,4.6,PCT1971
2020,11,08,4.1,PCT1971
2020,11,09,3.6999999999999997,PCT1971
2020,11,10,3.4000000000000004,PCT1971
2020,11,11,3.8,PCT1971
2020,11,12,4.4,PCT1971
2020,11,13,5.1,PCT1971
2020,11,14,6.1,PCT1971
2020,11,15,6.8999999999999995,PCT1971
2020,11,16,7.199999999999999,PCT1971
2020,11,17,7.1000000000000005,PCT1971
2020,11,18,6.6,PCT1971
2020,11,19,5.9,PCT1971
2020,11,20,3.7,PCT1971
2020,11,21,4.6,PCT1971
2020,11,22,3.7,PCT1971
2020,11,23,3.2,PCT1971
2020,11,24,3.3,PCT1971
2020,11,25,3.4000000000000004,PCT1971
2020,11,26,3.5999999999999996,PCT1971
2020,11,27,4.2,PCT1971
2020,11,28,4.8,PCT1971
2020,11,29,5.3,PCT1971
2020,11,30,5.7,PCT1971
2020,12,01,5.9,PCT1971
2020,12,02,6,PCT1971
2020,12,03,5.800000000000001,PCT1971
2020,12,04,5.5,PCT1971
2020,12,05,5,PCT1971
2020,12,06,3.1,PCT1971
2020,12,07,4.1,PCT1971
2020,12,08,3.6,PCT1971
2020,12,09,4,PCT1971
2020,12,10,4.4,PCT1971
2020,12,11,5,PCT1971
2020,12,12,6.1,PCT1971
2020,12,13,6.9,PCT1971
2020,12,14,7.3,PCT1971
2020,12,15,7.5,PCT1971
2020,12,16,7.1,PCT1971
2020,12,17,6.5,PCT1971
2020,12,18,5.8,PCT1971
2020,12,19,3.8000000000000003,PCT1971
2020,12,20,4.5,PCT1971
2020,12,21,3.5,PCT1971
2020,12,22,3.4000000000000004,PCT1971
2020,12,23,3.5,PCT1971
2020,12,24,3.6,PCT1971
2020,12,25,3.9,PCT1971
2020,12,26,4.6000000000000005,PCT1971
2020,12,27,5.2,PCT1971
2020,12,28,5.6,PCT1971
2020,12,29,6,PCT1971
2020,12,30,6.2,PCT1971
2020,12,31,6.3,PCT1971
