Year,Month,Day,Amplitude,Station
2019,10,01,6.2,PUG1732
2019,10,02,8,PUG1732
2019,10,03,7.9,PUG1732
2019,10,04,7.4,PUG1732
2019,10,05,6.7,PUG1732
2019,10,06,5.9,PUG1732
2019,10,07,5.4,PUG1732
2019,10,08,5.1,PUG1732
2019,10,09,5.1,PUG1732
2019,10,10,5.199999999999999,PUG1732
2019,10,11,5.199999999999999,PUG1732
2019,10,12,5.4,PUG1732
2019,10,13,5.699999999999999,PUG1732
2019,10,14,6,PUG1732
2019,10,15,6.699999999999999,PUG1732
2019,10,16,7.2,PUG1732
2019,10,17,4.9,PUG1732
2019,10,18,7.4,PUG1732
2019,10,19,7.3,PUG1732
2019,10,20,6.9,PUG1732
2019,10,21,6.5,PUG1732
2019,10,22,6.199999999999999,PUG1732
2019,10,23,6.1,PUG1732
2019,10,24,6.199999999999999,PUG1732
2019,10,25,6.4,PUG1732
2019,10,26,7.1,PUG1732
2019,10,27,7.5,PUG1732
2019,10,28,8.5,PUG1732
2019,10,29,9.1,PUG1732
2019,10,30,9.2,PUG1732
2019,10,31,6.4,PUG1732
2019,11,01,8.6,PUG1732
2019,11,02,7.6,PUG1732
2019,11,03,6.4,PUG1732
2019,11,04,5.4,PUG1732
2019,11,05,4.5,PUG1732
2019,11,06,4.4,PUG1732
2019,11,07,4.5,PUG1732
2019,11,08,4.9,PUG1732
2019,11,09,5.4,PUG1732
2019,11,10,5.699999999999999,PUG1732
2019,11,11,6.699999999999999,PUG1732
2019,11,12,7.6,PUG1732
2019,11,13,8.3,PUG1732
2019,11,14,8.7,PUG1732
2019,11,15,8.6,PUG1732
2019,11,16,8.3,PUG1732
2019,11,17,4.9,PUG1732
2019,11,18,7.4,PUG1732
2019,11,19,6.7,PUG1732
2019,11,20,6,PUG1732
2019,11,21,5.6,PUG1732
2019,11,22,6.300000000000001,PUG1732
2019,11,23,7,PUG1732
2019,11,24,7.699999999999999,PUG1732
2019,11,25,9,PUG1732
2019,11,26,9.8,PUG1732
2019,11,27,10,PUG1732
2019,11,28,9.7,PUG1732
2019,11,29,8.9,PUG1732
2019,11,30,7.8999999999999995,PUG1732
2019,12,01,5.4,PUG1732
2019,12,02,6.1,PUG1732
2019,12,03,5,PUG1732
2019,12,04,4.300000000000001,PUG1732
2019,12,05,4.4,PUG1732
2019,12,06,4.7,PUG1732
2019,12,07,5,PUG1732
2019,12,08,5.5,PUG1732
2019,12,09,6.8,PUG1732
2019,12,10,7.8,PUG1732
2019,12,11,8.7,PUG1732
2019,12,12,9.3,PUG1732
2019,12,13,9.399999999999999,PUG1732
2019,12,14,9.3,PUG1732
2019,12,15,8.8,PUG1732
2019,12,16,8,PUG1732
2019,12,17,5.3,PUG1732
2019,12,18,6.8,PUG1732
2019,12,19,5.9,PUG1732
2019,12,20,6.300000000000001,PUG1732
2019,12,21,6.7,PUG1732
2019,12,22,7.3,PUG1732
2019,12,23,8.600000000000001,PUG1732
2019,12,24,9.6,PUG1732
2019,12,25,10,PUG1732
2019,12,26,9.9,PUG1732
2019,12,27,9.3,PUG1732
2019,12,28,8.5,PUG1732
2019,12,29,7.5,PUG1732
2019,12,30,6.4,PUG1732
2019,12,31,4.7,PUG1732
