Year,Month,Day,Amplitude,Station
2019,10,01,2.7,PUG1720
2019,10,02,2.5,PUG1720
2019,10,03,2.2,PUG1720
2019,10,04,2.1,PUG1720
2019,10,05,1.8,PUG1720
2019,10,06,1.6,PUG1720
2019,10,07,1.5,PUG1720
2019,10,08,1.7,PUG1720
2019,10,09,1.7000000000000002,PUG1720
2019,10,10,2,PUG1720
2019,10,11,2.1,PUG1720
2019,10,12,2.3,PUG1720
2019,10,13,2.4000000000000004,PUG1720
2019,10,14,2.5,PUG1720
2019,10,15,2.5,PUG1720
2019,10,16,2.5,PUG1720
2019,10,17,2.5,PUG1720
2019,10,18,2.5,PUG1720
2019,10,19,2.1,PUG1720
2019,10,20,2.3,PUG1720
2019,10,21,2.1,PUG1720
2019,10,22,1.9,PUG1720
2019,10,23,1.8,PUG1720
2019,10,24,2.2,PUG1720
2019,10,25,2.3,PUG1720
2019,10,26,2.7,PUG1720
2019,10,27,2.8,PUG1720
2019,10,28,2.9000000000000004,PUG1720
2019,10,29,2.8,PUG1720
2019,10,30,2.5999999999999996,PUG1720
2019,10,31,2.3,PUG1720
2019,11,01,2,PUG1720
2019,11,02,1.6,PUG1720
2019,11,03,1.8,PUG1720
2019,11,04,1.6,PUG1720
2019,11,05,1.6,PUG1720
2019,11,06,1.8,PUG1720
2019,11,07,2,PUG1720
2019,11,08,2.2,PUG1720
2019,11,09,2.3,PUG1720
2019,11,10,2.5,PUG1720
2019,11,11,2,PUG1720
2019,11,12,2.5999999999999996,PUG1720
2019,11,13,2.7,PUG1720
2019,11,14,2.7,PUG1720
2019,11,15,2.8,PUG1720
2019,11,16,2.7,PUG1720
2019,11,17,2.5999999999999996,PUG1720
2019,11,18,2.3,PUG1720
2019,11,19,2.1,PUG1720
2019,11,20,2,PUG1720
2019,11,21,2.1,PUG1720
2019,11,22,2.5,PUG1720
2019,11,23,2.6,PUG1720
2019,11,24,2.7,PUG1720
2019,11,25,3,PUG1720
2019,11,26,2.9000000000000004,PUG1720
2019,11,27,2.7,PUG1720
2019,11,28,2.4,PUG1720
2019,11,29,2.3,PUG1720
2019,11,30,2.1,PUG1720
2019,12,01,2.1,PUG1720
2019,12,02,1.9,PUG1720
2019,12,03,1.8,PUG1720
2019,12,04,1.7,PUG1720
2019,12,05,1.8,PUG1720
2019,12,06,1.9000000000000001,PUG1720
2019,12,07,2.1,PUG1720
2019,12,08,2.3,PUG1720
2019,12,09,2.5,PUG1720
2019,12,10,2.5999999999999996,PUG1720
2019,12,11,2.1,PUG1720
2019,12,12,2.8,PUG1720
2019,12,13,2.9,PUG1720
2019,12,14,2.9,PUG1720
2019,12,15,2.8,PUG1720
2019,12,16,2.5,PUG1720
2019,12,17,2.5,PUG1720
2019,12,18,2.3,PUG1720
2019,12,19,2.3,PUG1720
2019,12,20,2.3,PUG1720
2019,12,21,2.4,PUG1720
2019,12,22,2.7,PUG1720
2019,12,23,2.8,PUG1720
2019,12,24,2.8,PUG1720
2019,12,25,2.7,PUG1720
2019,12,26,2.5,PUG1720
2019,12,27,2.5,PUG1720
2019,12,28,2.4000000000000004,PUG1720
2019,12,29,2.2,PUG1720
2019,12,30,2.2,PUG1720
2019,12,31,2,PUG1720
