Year,Month,Day,Amplitude,Station
2019,10,01,3.2,PCT1966
2019,10,02,2.7,PCT1966
2019,10,03,3.3,PCT1966
2019,10,04,3,PCT1966
2019,10,05,2.7,PCT1966
2019,10,06,2.3,PCT1966
2019,10,07,2,PCT1966
2019,10,08,1.9,PCT1966
2019,10,09,1.9,PCT1966
2019,10,10,1.9,PCT1966
2019,10,11,2,PCT1966
2019,10,12,2,PCT1966
2019,10,13,2.2,PCT1966
2019,10,14,2.3,PCT1966
2019,10,15,2.5,PCT1966
2019,10,16,2.8,PCT1966
2019,10,17,3,PCT1966
2019,10,18,2.1,PCT1966
2019,10,19,3,PCT1966
2019,10,20,2.8,PCT1966
2019,10,21,2.7,PCT1966
2019,10,22,2.4,PCT1966
2019,10,23,2.3,PCT1966
2019,10,24,2.3,PCT1966
2019,10,25,2.4000000000000004,PCT1966
2019,10,26,2.7,PCT1966
2019,10,27,2.9,PCT1966
2019,10,28,3.5,PCT1966
2019,10,29,3.8000000000000003,PCT1966
2019,10,30,4,PCT1966
2019,10,31,3.9,PCT1966
2019,11,01,2.9,PCT1966
2019,11,02,3.3,PCT1966
2019,11,03,2.8,PCT1966
2019,11,04,2.3,PCT1966
2019,11,05,1.9000000000000001,PCT1966
2019,11,06,1.6,PCT1966
2019,11,07,1.5,PCT1966
2019,11,08,1.7000000000000002,PCT1966
2019,11,09,1.9000000000000001,PCT1966
2019,11,10,2.1,PCT1966
2019,11,11,2.5,PCT1966
2019,11,12,2.9,PCT1966
2019,11,13,3.3,PCT1966
2019,11,14,3.6,PCT1966
2019,11,15,3.6,PCT1966
2019,11,16,3.5,PCT1966
2019,11,17,3.3,PCT1966
2019,11,18,2.3,PCT1966
2019,11,19,2.8,PCT1966
2019,11,20,2.4,PCT1966
2019,11,21,2.2,PCT1966
2019,11,22,2.4,PCT1966
2019,11,23,2.5,PCT1966
2019,11,24,2.9000000000000004,PCT1966
2019,11,25,3.5,PCT1966
2019,11,26,4,PCT1966
2019,11,27,4.3,PCT1966
2019,11,28,4.3,PCT1966
2019,11,29,4.1,PCT1966
2019,11,30,3.7,PCT1966
2019,12,01,3.2,PCT1966
2019,12,02,2.3,PCT1966
2019,12,03,2.3,PCT1966
2019,12,04,1.9,PCT1966
2019,12,05,1.8,PCT1966
2019,12,06,1.9,PCT1966
2019,12,07,2,PCT1966
2019,12,08,2,PCT1966
2019,12,09,2.4,PCT1966
2019,12,10,2.9000000000000004,PCT1966
2019,12,11,3.4,PCT1966
2019,12,12,3.8,PCT1966
2019,12,13,4,PCT1966
2019,12,14,4,PCT1966
2019,12,15,3.8,PCT1966
2019,12,16,3.5,PCT1966
2019,12,17,2.6,PCT1966
2019,12,18,2.8,PCT1966
2019,12,19,2.5,PCT1966
2019,12,20,2.5,PCT1966
2019,12,21,2.4,PCT1966
2019,12,22,2.4000000000000004,PCT1966
2019,12,23,3.3,PCT1966
2019,12,24,3.8,PCT1966
2019,12,25,4.1,PCT1966
2019,12,26,4.2,PCT1966
2019,12,27,4.1,PCT1966
2019,12,28,3.9,PCT1966
2019,12,29,3.5,PCT1966
2019,12,30,3.1,PCT1966
2019,12,31,2.6,PCT1966
