Year,Month,Day,Amplitude,Station
2019,10,01,4.9,PUG1702
2019,10,02,6.300000000000001,PUG1702
2019,10,03,6.2,PUG1702
2019,10,04,5.8,PUG1702
2019,10,05,5.2,PUG1702
2019,10,06,4.5,PUG1702
2019,10,07,3.9,PUG1702
2019,10,08,3.7,PUG1702
2019,10,09,3.7,PUG1702
2019,10,10,3.7,PUG1702
2019,10,11,3.6,PUG1702
2019,10,12,3.9,PUG1702
2019,10,13,4.2,PUG1702
2019,10,14,4.5,PUG1702
2019,10,15,5,PUG1702
2019,10,16,5.5,PUG1702
2019,10,17,3.5999999999999996,PUG1702
2019,10,18,5.8,PUG1702
2019,10,19,5.699999999999999,PUG1702
2019,10,20,5.4,PUG1702
2019,10,21,5,PUG1702
2019,10,22,4.6,PUG1702
2019,10,23,4.4,PUG1702
2019,10,24,4.3,PUG1702
2019,10,25,4.6,PUG1702
2019,10,26,5.1,PUG1702
2019,10,27,5.7,PUG1702
2019,10,28,6.7,PUG1702
2019,10,29,7.199999999999999,PUG1702
2019,10,30,7.4,PUG1702
2019,10,31,5.1,PUG1702
2019,11,01,6.9,PUG1702
2019,11,02,6.199999999999999,PUG1702
2019,11,03,5.199999999999999,PUG1702
2019,11,04,4.3,PUG1702
2019,11,05,3.5,PUG1702
2019,11,06,2.9000000000000004,PUG1702
2019,11,07,3.0999999999999996,PUG1702
2019,11,08,3.4000000000000004,PUG1702
2019,11,09,3.9000000000000004,PUG1702
2019,11,10,4.3,PUG1702
2019,11,11,5,PUG1702
2019,11,12,5.8,PUG1702
2019,11,13,6.4,PUG1702
2019,11,14,6.699999999999999,PUG1702
2019,11,15,6.8,PUG1702
2019,11,16,6.6,PUG1702
2019,11,17,3.9,PUG1702
2019,11,18,5.9,PUG1702
2019,11,19,5.199999999999999,PUG1702
2019,11,20,4.4,PUG1702
2019,11,21,4.3,PUG1702
2019,11,22,4.6,PUG1702
2019,11,23,5.1,PUG1702
2019,11,24,5.9,PUG1702
2019,11,25,6.9,PUG1702
2019,11,26,7.7,PUG1702
2019,11,27,8,PUG1702
2019,11,28,8,PUG1702
2019,11,29,7.5,PUG1702
2019,11,30,6.699999999999999,PUG1702
2019,12,01,4.3,PUG1702
2019,12,02,5.3,PUG1702
2019,12,03,4.4,PUG1702
2019,12,04,3.4,PUG1702
2019,12,05,3.4,PUG1702
2019,12,06,3.5999999999999996,PUG1702
2019,12,07,4,PUG1702
2019,12,08,4.3,PUG1702
2019,12,09,5,PUG1702
2019,12,10,6,PUG1702
2019,12,11,6.8,PUG1702
2019,12,12,7.199999999999999,PUG1702
2019,12,13,7.5,PUG1702
2019,12,14,7.4,PUG1702
2019,12,15,7,PUG1702
2019,12,16,6.300000000000001,PUG1702
2019,12,17,4.4,PUG1702
2019,12,18,5.1,PUG1702
2019,12,19,4.7,PUG1702
2019,12,20,4.8,PUG1702
2019,12,21,5,PUG1702
2019,12,22,5.5,PUG1702
2019,12,23,6.5,PUG1702
2019,12,24,7.4,PUG1702
2019,12,25,7.9,PUG1702
2019,12,26,7.9,PUG1702
2019,12,27,7.699999999999999,PUG1702
2019,12,28,7.2,PUG1702
2019,12,29,6.5,PUG1702
2019,12,30,5.6,PUG1702
2019,12,31,3.9,PUG1702
