Year,Month,Day,net_move,Station
2020,10,01,4.791,9448876
2020,10,02,5.994,9448876
2020,10,03,5.959999999999999,9448876
2020,10,04,3.7889999999999997,9448876
2020,10,05,5.51,9448876
2020,10,06,5.1930000000000005,9448876
2020,10,07,4.813000000000001,9448876
2020,10,08,4.4750000000000005,9448876
2020,10,09,4.053,9448876
2020,10,10,4.355,9448876
2020,10,11,5.2090000000000005,9448876
2020,10,12,4.877,9448876
2020,10,13,5.593,9448876
2020,10,14,6.388,9448876
2020,10,15,7.1949999999999985,9448876
2020,10,16,7.8629999999999995,9448876
2020,10,17,8.268,9448876
2020,10,18,8.334,9448876
2020,10,19,5.023999999999999,9448876
2020,10,20,7.575,9448876
2020,10,21,6.918,9448876
2020,10,22,6.231999999999999,9448876
2020,10,23,5.747000000000001,9448876
2020,10,24,5.388,9448876
2020,10,25,4.868,9448876
2020,10,26,4.957000000000001,9448876
2020,10,27,5.109,9448876
2020,10,28,5.3340000000000005,9448876
2020,10,29,5.5760000000000005,9448876
2020,10,30,5.817,9448876
2020,10,31,6.021000000000001,9448876
