Year,Month,Day,net_move,Station
2020,10,01,5.135,9449712
2020,10,02,6.429,9449712
2020,10,03,4.334999999999999,9449712
2020,10,04,6.137,9449712
2020,10,05,5.920999999999999,9449712
2020,10,06,5.587999999999999,9449712
2020,10,07,5.187,9449712
2020,10,08,4.831,9449712
2020,10,09,4.3260000000000005,9449712
2020,10,10,5.226000000000001,9449712
2020,10,11,5.086,9449712
2020,10,12,5.223,9449712
2020,10,13,6.007,9449712
2020,10,14,6.844,9449712
2020,10,15,7.694000000000001,9449712
2020,10,16,8.397,9449712
2020,10,17,8.824,9449712
2020,10,18,5.72,9449712
2020,10,19,8.551,9449712
2020,10,20,8.094000000000001,9449712
2020,10,21,7.404,9449712
2020,10,22,6.680000000000001,9449712
2020,10,23,6.169,9449712
2020,10,24,5.789000000000001,9449712
2020,10,25,5.213,9449712
2020,10,26,5.337,9449712
2020,10,27,5.497,9449712
2020,10,28,5.735,9449712
2020,10,29,5.989,9449712
2020,10,30,6.242,9449712
2020,10,31,6.459,9449712
