Year,Month,Day,net_move,Station
2020,11,01,3.132,9449828
2020,11,02,5.149,9449828
2020,11,03,5.113000000000001,9449828
2020,11,04,2.8200000000000003,9449828
2020,11,05,4.726000000000001,9449828
2020,11,06,4.994999999999999,9449828
2020,11,07,4.8549999999999995,9449828
2020,11,08,4.625,9449828
2020,11,09,5.229000000000001,9449828
2020,11,10,4.59,9449828
2020,11,11,4.19,9449828
2020,11,12,5.104,9449828
2020,11,13,5.856,9449828
2020,11,14,6.561,9449828
2020,11,15,7.056000000000001,9449828
2020,11,16,7.247999999999999,9449828
2020,11,17,7.103,9449828
2020,11,18,3.8820000000000006,9449828
2020,11,19,5.957,9449828
2020,11,20,5.847999999999999,9449828
2020,11,21,5.210999999999999,9449828
2020,11,22,4.513999999999999,9449828
2020,11,23,5.1049999999999995,9449828
2020,11,24,3.759,9449828
2020,11,25,3.9080000000000004,9449828
2020,11,26,4.234999999999999,9449828
2020,11,27,4.627999999999999,9449828
2020,11,28,5.015000000000001,9449828
2020,11,29,5.340999999999999,9449828
2020,11,30,5.569000000000001,9449828
