Year,Month,Day,net_move,Station
2020,11,01,3.192,9449880
2020,11,02,5.372000000000001,9449880
2020,11,03,3.1130000000000004,9449880
2020,11,04,5.292,9449880
2020,11,05,4.832,9449880
2020,11,06,5.138,9449880
2020,11,07,4.989000000000001,9449880
2020,11,08,4.763999999999999,9449880
2020,11,09,5.467,9449880
2020,11,10,4.440999999999999,9449880
2020,11,11,4.756,9449880
2020,11,12,5.375,9449880
2020,11,13,6.143999999999999,9449880
2020,11,14,6.856999999999999,9449880
2020,11,15,7.3660000000000005,9449880
2020,11,16,7.568,9449880
2020,11,17,4.3420000000000005,9449880
2020,11,18,7.256,9449880
2020,11,19,6.109,9449880
2020,11,20,6.0809999999999995,9449880
2020,11,21,5.431,9449880
2020,11,22,5.907,9449880
2020,11,23,4.181,9449880
2020,11,24,3.897,9449880
2020,11,25,3.9979999999999998,9449880
2020,11,26,4.2989999999999995,9449880
2020,11,27,4.689,9449880
2020,11,28,5.098000000000001,9449880
2020,11,29,5.473000000000001,9449880
2020,11,30,5.761000000000001,9449880
