Year,Month,Day,net_move,Station
2020,10,01,4.654999999999999,9449746
2020,10,02,5.653999999999999,9449746
2020,10,03,3.7769999999999997,9449746
2020,10,04,5.254,9449746
2020,10,05,5.016,9449746
2020,10,06,4.753,9449746
2020,10,07,4.5169999999999995,9449746
2020,10,08,4.37,9449746
2020,10,09,4.066,9449746
2020,10,10,4.426,9449746
2020,10,11,4.57,9449746
2020,10,12,5.606000000000001,9449746
2020,10,13,5.397,9449746
2020,10,14,6.068999999999999,9449746
2020,10,15,6.772,9449746
2020,10,16,7.372999999999999,9449746
2020,10,17,7.772,9449746
2020,10,18,5.019,9449746
2020,10,19,7.625,9449746
2020,10,20,7.289999999999999,9449746
2020,10,21,6.779,9449746
2020,10,22,6.218999999999999,9449746
2020,10,23,5.034,9449746
2020,10,24,5.109,9449746
2020,10,25,5.741,9449746
2020,10,26,4.649,9449746
2020,10,27,4.796,9449746
2020,10,28,5.045999999999999,9449746
2020,10,29,5.311000000000001,9449746
2020,10,30,5.552,9449746
2020,10,31,5.732,9449746
