Year,Month,Day,net_move,Station
2020,11,01,3.098,9449982
2020,11,02,4.993,9449982
2020,11,03,4.942,9449982
2020,11,04,2.6809999999999996,9449982
2020,11,05,4.522,9449982
2020,11,06,4.667,9449982
2020,11,07,4.566000000000001,9449982
2020,11,08,4.397,9449982
2020,11,09,4.1530000000000005,9449982
2020,11,10,5.1690000000000005,9449982
2020,11,11,4.153,9449982
2020,11,12,5.05,9449982
2020,11,13,5.84,9449982
2020,11,14,6.59,9449982
2020,11,15,7.125,9449982
2020,11,16,7.324000000000001,9449982
2020,11,17,7.152,9449982
2020,11,18,3.807,9449982
2020,11,19,6.369,9449982
2020,11,20,5.302999999999999,9449982
2020,11,21,5.115,9449982
2020,11,22,4.452,9449982
2020,11,23,5.114,9449982
2020,11,24,3.4130000000000003,9449982
2020,11,25,3.6019999999999994,9449982
2020,11,26,3.869999999999999,9449982
2020,11,27,4.263,9449982
2020,11,28,4.695,9449982
2020,11,29,5.086,9449982
2020,11,30,5.389,9449982
