Year,Month,Day,net_move,Station
2020,11,01,3.8850000000000002,9448876
2020,11,02,6.131,9448876
2020,11,03,3.5620000000000003,9448876
2020,11,04,5.811,9448876
2020,11,05,5.068,9448876
2020,11,06,5.335000000000001,9448876
2020,11,07,5.164000000000001,9448876
2020,11,08,4.941000000000001,9448876
2020,11,09,5.878,9448876
2020,11,10,4.895,9448876
2020,11,11,5.561,9448876
2020,11,12,6.3580000000000005,9448876
2020,11,13,7.231999999999999,9448876
2020,11,14,7.984,9448876
2020,11,15,8.447,9448876
2020,11,16,8.537,9448876
2020,11,17,4.968999999999999,9448876
2020,11,18,7.930000000000001,9448876
2020,11,19,7.25,9448876
2020,11,20,6.5520000000000005,9448876
2020,11,21,5.907,9448876
2020,11,22,5.321,9448876
2020,11,23,4.543,9448876
2020,11,24,4.4959999999999996,9448876
2020,11,25,4.659,9448876
2020,11,26,5,9448876
2020,11,27,5.407,9448876
2020,11,28,5.804,9448876
2020,11,29,6.145,9448876
2020,11,30,6.375,9448876
