Year,Month,Day,net_move,Station
2020,11,01,3.372,9449911
2020,11,02,5.395,9449911
2020,11,03,3.0940000000000003,9449911
2020,11,04,5.180000000000001,9449911
2020,11,05,5.083,9449911
2020,11,06,4.676,9449911
2020,11,07,4.978000000000001,9449911
2020,11,08,4.849,9449911
2020,11,09,5.6739999999999995,9449911
2020,11,10,4.577,9449911
2020,11,11,4.904,9449911
2020,11,12,5.576,9449911
2020,11,13,6.375,9449911
2020,11,14,7.0969999999999995,9449911
2020,11,15,7.588000000000001,9449911
2020,11,16,7.748,9449911
2020,11,17,4.436,9449911
2020,11,18,7.337999999999999,9449911
2020,11,19,6.846,9449911
2020,11,20,5.554,9449911
2020,11,21,5.516,9449911
2020,11,22,4.819,9449911
2020,11,23,5.461,9449911
2020,11,24,3.9830000000000005,9449911
2020,11,25,4.119,9449911
2020,11,26,4.428,9449911
2020,11,27,4.829000000000001,9449911
2020,11,28,5.243,9449911
2020,11,29,5.603,9449911
2020,11,30,5.8549999999999995,9449911
