Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 00:18, flood,0.9
2019-01-01 02:54, slack,-
2019-01-01 06:42, ebb,-1.2
2019-01-01 10:00, slack,-
2019-01-01 11:36, flood,0.4
2019-01-01 13:18, slack,-
2019-01-01 18:18, ebb,-2.1
2019-01-01 22:12, slack,-
2019-01-02 01:12, flood,1.4
2019-01-02 04:06, slack,-
2019-01-02 07:36, ebb,-1.4
2019-01-02 11:12, slack,-
2019-01-02 12:36, flood,0.3
2019-01-02 14:06, slack,-
2019-01-02 18:54, ebb,-2.3
2019-01-02 22:54, slack,-
2019-01-03 01:54, flood,1.7
2019-01-03 05:00, slack,-
2019-01-03 08:24, ebb,-1.4
2019-01-03 12:06, slack,-
2019-01-03 13:24, flood,0.4
2019-01-03 14:42, slack,-
2019-01-03 19:24, ebb,-2.5
2019-01-03 23:36, slack,-
2019-01-04 02:30, flood,1.9
2019-01-04 05:54, slack,-
2019-01-04 09:12, ebb,-1.3
2019-01-04 12:54, slack,-
2019-01-04 14:06, flood,0.4
2019-01-04 15:18, slack,-
2019-01-04 19:48, ebb,-2.6
2019-01-05 00:18, slack,-
2019-01-05 03:06, flood,1.9
2019-01-05 06:36, slack,-
2019-01-05 10:06, ebb,-1.2
2019-01-05 13:36, slack,-
2019-01-05 14:42, flood,0.3
2019-01-05 15:48, slack,-
2019-01-05 20:12, ebb,-2.6
2019-01-06 00:54, slack,-
2019-01-06 03:48, flood,1.8
2019-01-06 07:18, slack,-
2019-01-06 11:00, ebb,-1.2
2019-01-06 14:30, slack,-
2019-01-06 15:18, flood,0.1
2019-01-06 16:06, slack,-
2019-01-06 20:48, ebb,-2.6
2019-01-07 01:24, slack,-
2019-01-07 04:30, flood,1.7
2019-01-07 08:00, slack,-
2019-01-07 11:42, ebb,-1.1
2019-01-07 16:00, slack,-
2019-01-07 21:24, ebb,-2.5
2019-01-08 01:54, slack,-
2019-01-08 05:00, flood,1.6
2019-01-08 08:42, slack,-
2019-01-08 12:18, ebb,-1.1
2019-01-08 16:48, ebb,-0.2
2019-01-08 22:06, ebb,-2.3
2019-01-09 02:24, slack,-
2019-01-09 05:30, flood,1.5
2019-01-09 09:12, slack,-
2019-01-09 12:54, ebb,-1.1
2019-01-09 17:30, ebb,-0.3
2019-01-09 22:54, ebb,-2.1
2019-01-10 02:54, slack,-
2019-01-10 05:54, flood,1.4
2019-01-10 09:36, slack,-
2019-01-10 13:42, ebb,-1.2
2019-01-10 18:12, ebb,-0.4
2019-01-10 23:36, ebb,-1.9
2019-01-11 03:30, slack,-
2019-01-11 06:18, flood,1.3
2019-01-11 09:54, slack,-
2019-01-11 14:30, ebb,-1.3
2019-01-11 19:06, ebb,-0.3
2019-01-12 00:18, ebb,-1.6
2019-01-12 04:12, slack,-
2019-01-12 06:48, flood,1.1
2019-01-12 10:06, slack,-
2019-01-12 15:12, ebb,-1.4
2019-01-12 20:18, ebb,-0.2
2019-01-13 01:12, ebb,-1.3
2019-01-13 05:00, slack,-
2019-01-13 07:36, flood,0.9
2019-01-13 10:18, slack,-
2019-01-13 15:42, ebb,-1.5
2019-01-13 21:12, slack,-
2019-01-14 02:42, ebb,-1.1
2019-01-14 06:06, slack,-
2019-01-14 08:30, flood,0.7
2019-01-14 10:48, slack,-
2019-01-14 16:24, ebb,-1.6
2019-01-14 20:54, slack,-
2019-01-14 22:18, flood,0.3
2019-01-15 00:12, slack,-
2019-01-15 04:06, ebb,-1.1
2019-01-15 07:24, slack,-
2019-01-15 09:24, flood,0.6
2019-01-15 11:24, slack,-
2019-01-15 17:06, ebb,-1.8
2019-01-15 21:24, slack,-
2019-01-15 23:24, flood,0.6
2019-01-16 02:12, slack,-
2019-01-16 05:24, ebb,-1.1
2019-01-16 08:36, slack,-
2019-01-16 10:24, flood,0.5
2019-01-16 12:18, slack,-
2019-01-16 18:00, ebb,-2.0
2019-01-16 22:00, slack,-
2019-01-17 00:36, flood,1.0
2019-01-17 03:18, slack,-
2019-01-17 06:36, ebb,-1.2
2019-01-17 09:36, slack,-
2019-01-17 11:30, flood,0.5
2019-01-17 13:18, slack,-
2019-01-17 18:42, ebb,-2.3
2019-01-17 22:42, slack,-
2019-01-18 01:24, flood,1.3
2019-01-18 04:18, slack,-
2019-01-18 07:30, ebb,-1.3
2019-01-18 10:36, slack,-
2019-01-18 12:36, flood,0.5
2019-01-18 14:12, slack,-
2019-01-18 19:12, ebb,-2.5
2019-01-18 23:18, slack,-
2019-01-19 02:00, flood,1.6
2019-01-19 05:12, slack,-
2019-01-19 08:12, ebb,-1.3
2019-01-19 11:30, slack,-
2019-01-19 13:24, flood,0.6
2019-01-19 15:00, slack,-
2019-01-19 19:36, ebb,-2.7
2019-01-20 00:00, slack,-
2019-01-20 02:36, flood,1.8
2019-01-20 06:00, slack,-
2019-01-20 09:06, ebb,-1.2
2019-01-20 12:18, slack,-
2019-01-20 14:06, flood,0.6
2019-01-20 15:36, slack,-
2019-01-20 20:06, ebb,-2.7
2019-01-21 00:42, slack,-
2019-01-21 03:24, flood,1.9
2019-01-21 06:42, slack,-
2019-01-21 10:12, ebb,-1.2
2019-01-21 13:18, slack,-
2019-01-21 14:48, flood,0.5
2019-01-21 16:18, slack,-
2019-01-21 20:42, ebb,-2.6
2019-01-22 01:18, slack,-
2019-01-22 04:06, flood,2.0
2019-01-22 07:30, slack,-
2019-01-22 11:12, ebb,-1.3
2019-01-22 14:18, slack,-
2019-01-22 15:42, flood,0.3
2019-01-22 17:00, slack,-
2019-01-22 21:24, ebb,-2.5
2019-01-23 02:00, slack,-
2019-01-23 04:54, flood,1.9
2019-01-23 08:12, slack,-
2019-01-23 11:54, ebb,-1.4
2019-01-23 15:30, slack,-
2019-01-23 16:42, flood,0.3
2019-01-23 17:42, slack,-
2019-01-23 22:24, ebb,-2.2
2019-01-24 02:48, slack,-
2019-01-24 05:36, flood,1.8
2019-01-24 08:48, slack,-
2019-01-24 12:36, ebb,-1.5
2019-01-24 16:36, slack,-
2019-01-24 17:42, flood,0.2
2019-01-24 18:42, slack,-
2019-01-24 23:18, ebb,-1.9
2019-01-25 03:42, slack,-
2019-01-25 06:18, flood,1.5
2019-01-25 09:24, slack,-
2019-01-25 13:18, ebb,-1.5
2019-01-25 17:24, slack,-
2019-01-25 18:42, flood,0.3
2019-01-25 19:54, slack,-
2019-01-26 00:06, ebb,-1.6
2019-01-26 04:42, slack,-
2019-01-26 07:06, flood,1.2
2019-01-26 09:54, slack,-
2019-01-26 14:12, ebb,-1.5
2019-01-26 18:18, slack,-
2019-01-26 19:48, flood,0.4
2019-01-26 21:36, slack,-
2019-01-27 02:30, ebb,-1.3
2019-01-27 05:54, slack,-
2019-01-27 08:06, flood,0.8
2019-01-27 10:18, slack,-
2019-01-27 15:06, ebb,-1.6
2019-01-27 19:06, slack,-
2019-01-27 21:06, flood,0.6
2019-01-27 23:18, slack,-
2019-01-28 04:00, ebb,-1.2
2019-01-28 07:24, slack,-
2019-01-28 09:06, flood,0.5
2019-01-28 10:48, slack,-
2019-01-28 15:54, ebb,-1.7
2019-01-28 20:00, slack,-
2019-01-28 22:12, flood,0.8
2019-01-29 01:12, slack,-
2019-01-29 05:12, ebb,-1.2
2019-01-29 09:00, slack,-
2019-01-29 10:06, flood,0.2
2019-01-29 11:18, slack,-
2019-01-29 16:42, ebb,-1.8
2019-01-29 20:54, slack,-
2019-01-29 23:30, flood,1.0
2019-01-30 02:42, slack,-
2019-01-30 06:24, ebb,-1.3
2019-01-30 10:18, slack,-
2019-01-30 11:06, flood,0.1
2019-01-30 12:12, slack,-
2019-01-30 17:36, ebb,-2.0
2019-01-30 21:42, slack,-
2019-01-31 00:54, flood,1.3
2019-01-31 03:48, slack,-
2019-01-31 07:18, ebb,-1.4
2019-01-31 11:18, slack,-
2019-01-31 12:24, flood,0.2
2019-01-31 13:24, slack,-
2019-01-31 18:30, ebb,-2.2
2019-01-31 22:36, slack,-
2019-02-01 01:36, flood,1.5
2019-02-01 04:42, slack,-
2019-02-01 08:00, ebb,-1.4
2019-02-01 12:00, slack,-
2019-02-01 13:12, flood,0.3
2019-02-01 14:24, slack,-
2019-02-01 19:06, ebb,-2.4
2019-02-01 23:18, slack,-
2019-02-02 02:12, flood,1.7
2019-02-02 05:30, slack,-
2019-02-02 08:48, ebb,-1.3
2019-02-02 12:36, slack,-
2019-02-02 13:48, flood,0.3
2019-02-02 15:00, slack,-
2019-02-02 19:30, ebb,-2.5
2019-02-02 23:54, slack,-
2019-02-03 02:48, flood,1.6
2019-02-03 06:06, slack,-
2019-02-03 09:36, ebb,-1.2
2019-02-03 13:18, slack,-
2019-02-03 14:24, flood,0.3
2019-02-03 15:36, slack,-
2019-02-03 19:54, ebb,-2.5
2019-02-04 00:24, slack,-
2019-02-04 03:18, flood,1.6
2019-02-04 06:36, slack,-
2019-02-04 10:18, ebb,-1.2
2019-02-04 14:00, slack,-
2019-02-04 15:00, flood,0.2
2019-02-04 16:00, slack,-
2019-02-04 20:24, ebb,-2.4
2019-02-05 00:54, slack,-
2019-02-05 03:42, flood,1.5
2019-02-05 07:06, slack,-
2019-02-05 11:06, ebb,-1.2
2019-02-05 15:00, slack,-
2019-02-05 16:18, slack,-
2019-02-05 21:00, ebb,-2.3
2019-02-06 01:18, slack,-
2019-02-06 04:12, flood,1.4
2019-02-06 07:30, slack,-
2019-02-06 11:36, ebb,-1.3
2019-02-06 16:06, slack,-
2019-02-06 21:48, ebb,-2.1
2019-02-07 01:48, slack,-
2019-02-07 04:42, flood,1.3
2019-02-07 07:48, slack,-
2019-02-07 12:00, ebb,-1.3
2019-02-07 16:42, slack,-
2019-02-07 22:36, ebb,-1.9
2019-02-08 02:24, slack,-
2019-02-08 05:12, flood,1.2
2019-02-08 08:06, slack,-
2019-02-08 12:12, ebb,-1.3
2019-02-08 16:54, slack,-
2019-02-08 17:48, flood,0.1
2019-02-08 18:42, slack,-
2019-02-08 23:24, ebb,-1.8
2019-02-09 03:06, slack,-
2019-02-09 05:42, flood,1.1
2019-02-09 08:24, slack,-
2019-02-09 12:12, ebb,-1.4
2019-02-09 17:18, slack,-
2019-02-09 18:36, flood,0.2
2019-02-09 19:54, slack,-
2019-02-10 00:12, ebb,-1.6
2019-02-10 04:00, slack,-
2019-02-10 06:18, flood,0.9
2019-02-10 08:42, slack,-
2019-02-10 12:36, ebb,-1.5
2019-02-10 17:48, slack,-
2019-02-10 19:30, flood,0.4
2019-02-10 21:18, slack,-
2019-02-11 01:06, ebb,-1.4
2019-02-11 05:00, slack,-
2019-02-11 07:00, flood,0.7
2019-02-11 09:12, slack,-
2019-02-11 13:24, ebb,-1.5
2019-02-11 18:36, slack,-
2019-02-11 20:36, flood,0.5
2019-02-11 22:36, slack,-
2019-02-12 02:36, ebb,-1.2
2019-02-12 06:06, slack,-
2019-02-12 08:00, flood,0.5
2019-02-12 09:48, slack,-
2019-02-12 15:06, ebb,-1.5
2019-02-12 19:30, slack,-
2019-02-12 21:36, flood,0.6
2019-02-13 00:06, slack,-
2019-02-13 03:54, ebb,-1.1
2019-02-13 07:18, slack,-
2019-02-13 09:00, flood,0.4
2019-02-13 10:30, slack,-
2019-02-13 16:12, ebb,-1.7
2019-02-13 20:30, slack,-
2019-02-13 22:42, flood,0.8
2019-02-14 01:48, slack,-
2019-02-14 05:12, ebb,-1.1
2019-02-14 08:36, slack,-
2019-02-14 10:00, flood,0.3
2019-02-14 11:24, slack,-
2019-02-14 17:18, ebb,-1.9
2019-02-14 21:18, slack,-
2019-02-14 23:54, flood,1.0
2019-02-15 03:00, slack,-
2019-02-15 06:24, ebb,-1.2
2019-02-15 09:36, slack,-
2019-02-15 11:06, flood,0.3
2019-02-15 12:36, slack,-
2019-02-15 18:18, ebb,-2.2
2019-02-15 22:12, slack,-
2019-02-16 01:00, flood,1.3
2019-02-16 03:54, slack,-
2019-02-16 07:18, ebb,-1.3
2019-02-16 10:36, slack,-
2019-02-16 12:18, flood,0.4
2019-02-16 13:48, slack,-
2019-02-16 19:00, ebb,-2.4
2019-02-16 22:54, slack,-
2019-02-17 01:36, flood,1.6
2019-02-17 04:48, slack,-
2019-02-17 08:06, ebb,-1.4
2019-02-17 11:30, slack,-
2019-02-17 13:12, flood,0.5
