Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 04:34 AM, slack,-
2019-01-01 05:29 AM, ebb,-0.4
2019-01-01 08:10 AM, slack,-
2019-01-01 10:31 AM, flood,0.6
2019-01-01 02:28 PM, slack,-
2019-01-01 05:35 PM, ebb,-1.5
2019-01-01 09:34 PM, slack,-
2019-01-02 12:43 AM, flood,1.4
2019-01-02 05:52 AM, slack,-
2019-01-02 06:47 AM, ebb,-0.4
2019-01-02 09:40 AM, slack,-
2019-01-02 11:25 AM, flood,0.4
2019-01-02 02:52 PM, slack,-
2019-01-02 06:11 PM, ebb,-1.6
2019-01-02 10:04 PM, slack,-
2019-01-03 01:19 AM, flood,1.8
2019-01-03 06:58 AM, slack,-
2019-01-03 08:05 AM, ebb,-0.4
2019-01-03 11:10 AM, slack,-
2019-01-03 12:19 PM, flood,0.2
2019-01-03 03:04 PM, slack,-
2019-01-03 06:47 PM, ebb,-1.6
2019-01-03 10:40 PM, slack,-
2019-01-04 01:55 AM, flood,2.0
2019-01-04 07:46 AM, slack,-
2019-01-04 09:11 AM, ebb,-0.4
2019-01-04 12:28 PM, slack,-
2019-01-04 03:10 PM, slack,-
2019-01-04 07:17 PM, ebb,-1.6
2019-01-04 11:16 PM, slack,-
2019-01-05 02:25 AM, flood,2.1
2019-01-05 08:28 AM, slack,-
2019-01-05 10:05 AM, ebb,-0.4
2019-01-05 01:47 PM, slack,-
2019-01-05 07:53 PM, ebb,-1.6
2019-01-05 11:52 PM, slack,-
2019-01-06 03:01 AM, flood,2.1
2019-01-06 09:10 AM, slack,-
2019-01-06 10:35 AM, ebb,-0.3
2019-01-06 02:23 PM, slack,-
2019-01-06 08:23 PM, ebb,-1.5
2019-01-07 12:28 AM, slack,-
2019-01-07 03:31 AM, flood,2.1
2019-01-07 09:40 AM, slack,-
2019-01-07 11:05 AM, ebb,-0.3
2019-01-07 02:59 PM, slack,-
2019-01-07 08:59 PM, ebb,-1.5
2019-01-08 01:04 AM, slack,-
2019-01-08 04:07 AM, flood,2.0
2019-01-08 10:04 AM, slack,-
2019-01-08 11:35 AM, ebb,-0.3
2019-01-08 03:35 PM, slack,-
2019-01-08 09:35 PM, ebb,-1.4
2019-01-09 01:40 AM, slack,-
2019-01-09 04:43 AM, flood,1.9
2019-01-09 10:28 AM, slack,-
2019-01-09 12:05 PM, ebb,-0.4
2019-01-09 04:17 PM, ebb,-0.1
2019-01-09 10:11 PM, ebb,-1.2
2019-01-10 02:10 AM, slack,-
2019-01-10 05:25 AM, flood,1.8
2019-01-10 10:58 AM, slack,-
2019-01-10 12:41 PM, ebb,-0.5
2019-01-10 05:05 PM, ebb,-0.2
2019-01-10 10:47 PM, ebb,-1.1
2019-01-11 02:46 AM, slack,-
2019-01-11 06:07 AM, flood,1.7
2019-01-11 11:28 AM, slack,-
2019-01-11 01:23 PM, ebb,-0.6
2019-01-11 06:05 PM, ebb,-0.2
2019-01-11 11:23 PM, ebb,-0.9
2019-01-12 03:16 AM, slack,-
2019-01-12 06:49 AM, flood,1.6
2019-01-12 11:52 AM, slack,-
2019-01-12 02:05 PM, ebb,-0.8
2019-01-12 07:11 PM, ebb,-0.2
2019-01-13 12:11 AM, ebb,-0.7
2019-01-13 03:52 AM, slack,-
2019-01-13 07:31 AM, flood,1.4
2019-01-13 12:22 PM, slack,-
2019-01-13 02:53 PM, ebb,-0.9
2019-01-13 08:23 PM, slack,-
2019-01-14 01:17 AM, ebb,-0.4
2019-01-14 04:28 AM, slack,-
2019-01-14 08:13 AM, flood,1.2
2019-01-14 12:46 PM, slack,-
2019-01-14 03:35 PM, ebb,-1.1
2019-01-14 08:22 PM, slack,-
2019-01-14 09:25 PM, flood,0.1
2019-01-15 12:34 AM, slack,-
2019-01-15 02:41 AM, ebb,-0.3
2019-01-15 05:16 AM, slack,-
2019-01-15 08:55 AM, flood,0.9
2019-01-15 01:10 PM, slack,-
2019-01-15 04:11 PM, ebb,-1.3
2019-01-15 08:34 PM, slack,-
2019-01-15 10:37 PM, flood,0.6
