Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 02:32, slack,-
2019-01-01 04:18, ebb,-0.9
2019-01-01 07:47, slack,-
2019-01-01 10:13, flood,1.3
2019-01-01 12:56, slack,-
2019-01-01 16:18, ebb,-2.9
2019-01-01 20:59, slack,-
2019-01-01 23:31, flood,2.7
2019-01-02 04:02, slack,-
2019-01-02 05:42, ebb,-1.0
2019-01-02 09:29, slack,-
2019-01-02 11:07, flood,0.9
2019-01-02 13:26, slack,-
2019-01-02 17:00, ebb,-3.0
2019-01-02 21:35, slack,-
2019-01-03 00:25, flood,3.3
2019-01-03 05:08, slack,-
2019-01-03 06:48, ebb,-1.1
2019-01-03 10:59, slack,-
2019-01-03 11:55, flood,0.5
2019-01-03 13:50, slack,-
2019-01-03 17:42, ebb,-3.1
2019-01-03 22:17, slack,-
2019-01-04 01:13, flood,3.7
2019-01-04 06:08, slack,-
2019-01-04 07:42, ebb,-1.2
2019-01-04 12:11, slack,-
2019-01-04 12:37, flood,0.3
2019-01-04 14:08, slack,-
2019-01-04 18:24, ebb,-3.1
2019-01-04 22:53, slack,-
2019-01-05 01:55, flood,3.8
2019-01-05 06:56, slack,-
2019-01-05 08:30, ebb,-1.2
2019-01-05 13:11, slack,-
2019-01-05 14:26, slack,-
2019-01-05 19:00, ebb,-3.0
2019-01-05 23:35, slack,-
2019-01-06 02:37, flood,3.7
2019-01-06 07:38, slack,-
2019-01-06 09:12, ebb,-1.2
2019-01-06 13:42, slack,-
2019-01-06 19:36, ebb,-2.9
2019-01-07 00:11, slack,-
2019-01-07 03:19, flood,3.5
2019-01-07 08:20, slack,-
2019-01-07 09:54, ebb,-1.1
2019-01-07 14:12, slack,-
2019-01-07 20:12, ebb,-2.8
2019-01-08 00:47, slack,-
2019-01-08 03:55, flood,3.2
2019-01-08 08:50, slack,-
2019-01-08 10:30, ebb,-1.1
2019-01-08 14:48, ebb,-0.1
2019-01-08 20:42, ebb,-2.6
2019-01-09 01:23, slack,-
2019-01-09 04:37, flood,3.0
2019-01-09 09:20, slack,-
2019-01-09 11:12, ebb,-1.1
2019-01-09 15:24, ebb,-0.2
2019-01-09 21:18, ebb,-2.4
2019-01-10 01:53, slack,-
2019-01-10 05:13, flood,2.8
2019-01-10 09:50, slack,-
2019-01-10 11:54, ebb,-1.2
2019-01-10 16:12, ebb,-0.3
2019-01-10 21:54, ebb,-2.1
2019-01-11 02:29, slack,-
2019-01-11 05:55, flood,2.6
2019-01-11 10:14, slack,-
2019-01-11 12:36, ebb,-1.3
2019-01-11 17:18, ebb,-0.3
2019-01-11 22:30, ebb,-1.7
2019-01-12 03:05, slack,-
2019-01-12 06:31, flood,2.4
2019-01-12 10:38, slack,-
2019-01-12 13:12, ebb,-1.6
2019-01-12 18:36, ebb,-0.2
2019-01-12 23:24, ebb,-1.3
2019-01-13 03:41, slack,-
2019-01-13 07:07, flood,2.1
2019-01-13 11:02, slack,-
2019-01-13 13:48, ebb,-1.8
2019-01-13 19:53, slack,-
2019-01-13 21:26, slack,-
2019-01-14 00:36, ebb,-0.9
2019-01-14 04:29, slack,-
2019-01-14 07:49, flood,1.7
2019-01-14 11:20, slack,-
2019-01-14 14:24, ebb,-2.1
2019-01-14 19:47, slack,-
2019-01-14 21:19, flood,0.7
2019-01-15 00:08, slack,-
2019-01-15 01:54, ebb,-0.6
2019-01-15 05:23, slack,-
2019-01-15 08:31, flood,1.3
2019-01-15 11:44, slack,-
2019-01-15 15:00, ebb,-2.4
2019-01-15 20:11, slack,-
2019-01-15 22:19, flood,1.4
2019-01-16 02:32, slack,-
2019-01-16 03:48, ebb,-0.4
2019-01-16 06:35, slack,-
2019-01-16 09:25, flood,0.9
