Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 03:18, slack,-
2019-01-01 05:48, ebb,-1.6
2019-01-01 08:36, slack,-
2019-01-01 11:12, flood,1.7
2019-01-01 13:36, slack,-
2019-01-01 17:54, ebb,-4.7
2019-01-01 21:42, slack,-
2019-01-02 00:42, flood,3.1
2019-01-02 04:36, slack,-
2019-01-02 07:00, ebb,-1.7
2019-01-02 10:00, slack,-
2019-01-02 12:12, flood,1.2
2019-01-02 14:12, slack,-
2019-01-02 18:36, ebb,-5.0
2019-01-02 22:18, slack,-
2019-01-03 01:30, flood,3.6
2019-01-03 05:36, slack,-
2019-01-03 08:06, ebb,-1.8
2019-01-03 11:24, slack,-
2019-01-03 13:00, flood,0.8
2019-01-03 14:42, slack,-
2019-01-03 19:12, ebb,-5.0
2019-01-03 22:54, slack,-
2019-01-04 02:12, flood,4.0
2019-01-04 06:24, slack,-
2019-01-04 09:06, ebb,-1.9
2019-01-04 12:42, slack,-
2019-01-04 13:54, flood,0.4
2019-01-04 15:06, slack,-
2019-01-04 19:54, ebb,-4.8
2019-01-04 23:30, slack,-
2019-01-05 02:54, flood,4.1
2019-01-05 07:12, slack,-
2019-01-05 10:00, ebb,-1.9
2019-01-05 13:54, slack,-
2019-01-05 14:42, flood,0.2
2019-01-05 15:24, slack,-
2019-01-05 20:36, ebb,-4.6
2019-01-06 00:06, slack,-
2019-01-06 03:30, flood,4.0
2019-01-06 07:54, slack,-
2019-01-06 10:48, ebb,-1.8
2019-01-06 15:18, slack,-
2019-01-06 21:12, ebb,-4.3
2019-01-07 00:42, slack,-
2019-01-07 04:00, flood,3.8
2019-01-07 08:30, slack,-
2019-01-07 11:24, ebb,-1.6
2019-01-07 16:00, ebb,-0.1
2019-01-07 21:48, ebb,-4.0
2019-01-08 01:18, slack,-
2019-01-08 04:36, flood,3.6
2019-01-08 09:00, slack,-
2019-01-08 11:54, ebb,-1.5
2019-01-08 16:30, ebb,-0.3
2019-01-08 22:24, ebb,-3.7
2019-01-09 01:54, slack,-
2019-01-09 05:12, flood,3.4
2019-01-09 09:30, slack,-
2019-01-09 12:30, ebb,-1.5
2019-01-09 17:12, ebb,-0.3
2019-01-09 22:54, ebb,-3.4
2019-01-10 02:30, slack,-
2019-01-10 05:54, flood,3.1
2019-01-10 09:54, slack,-
2019-01-10 13:00, ebb,-1.6
2019-01-10 18:00, ebb,-0.4
2019-01-10 23:36, ebb,-3.0
2019-01-11 03:06, slack,-
2019-01-11 06:36, flood,2.9
2019-01-11 10:24, slack,-
2019-01-11 13:42, ebb,-1.9
2019-01-11 19:00, ebb,-0.3
2019-01-12 00:18, ebb,-2.5
2019-01-12 03:42, slack,-
2019-01-12 07:24, flood,2.6
2019-01-12 10:48, slack,-
2019-01-12 14:18, ebb,-2.3
2019-01-12 20:12, slack,-
2019-01-13 01:12, ebb,-1.9
2019-01-13 04:24, slack,-
2019-01-13 08:12, flood,2.3
2019-01-13 11:18, slack,-
2019-01-13 15:06, ebb,-2.8
2019-01-13 20:00, slack,-
2019-01-13 21:18, flood,0.4
2019-01-13 22:42, slack,-
2019-01-14 02:18, ebb,-1.3
2019-01-14 05:18, slack,-
2019-01-14 09:00, flood,1.9
2019-01-14 11:48, slack,-
2019-01-14 15:48, ebb,-3.3
2019-01-14 20:18, slack,-
2019-01-14 22:18, flood,1.0
2019-01-15 01:06, slack,-
2019-01-15 03:48, ebb,-0.9
2019-01-15 06:24, slack,-
2019-01-15 09:54, flood,1.4
