Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 01:24, slack,-
2019-01-01 04:30, ebb,-1.5
2019-01-01 07:00, slack,-
2019-01-01 09:06, flood,1.6
2019-01-01 12:06, slack,-
2019-01-01 16:48, ebb,-3.6
2019-01-01 20:12, slack,-
2019-01-01 23:24, flood,2.6
2019-01-02 02:36, slack,-
2019-01-02 05:42, ebb,-1.8
2019-01-02 08:06, slack,-
2019-01-02 10:06, flood,1.3
2019-01-02 12:48, slack,-
2019-01-02 17:30, ebb,-3.6
2019-01-02 20:54, slack,-
2019-01-03 00:18, flood,2.9
2019-01-03 03:36, slack,-
2019-01-03 06:36, ebb,-2.1
2019-01-03 09:12, slack,-
2019-01-03 11:00, flood,1.1
2019-01-03 13:36, slack,-
2019-01-03 18:12, ebb,-3.6
2019-01-03 21:30, slack,-
2019-01-04 01:00, flood,3.1
2019-01-04 04:24, slack,-
2019-01-04 07:24, ebb,-2.3
2019-01-04 10:12, slack,-
2019-01-04 12:00, flood,1.0
2019-01-04 14:18, slack,-
2019-01-04 18:42, ebb,-3.4
2019-01-04 22:12, slack,-
2019-01-05 01:42, flood,3.1
2019-01-05 05:06, slack,-
2019-01-05 08:12, ebb,-2.4
2019-01-05 11:06, slack,-
2019-01-05 12:48, flood,0.9
2019-01-05 15:06, slack,-
2019-01-05 19:12, ebb,-3.3
2019-01-05 22:48, slack,-
2019-01-06 02:24, flood,3.0
2019-01-06 05:48, slack,-
2019-01-06 09:00, ebb,-2.4
2019-01-06 12:00, slack,-
2019-01-06 13:36, flood,0.9
2019-01-06 15:54, slack,-
2019-01-06 19:48, ebb,-3.2
2019-01-06 23:30, slack,-
2019-01-07 03:06, flood,2.8
2019-01-07 06:30, slack,-
2019-01-07 09:48, ebb,-2.4
2019-01-07 12:48, slack,-
2019-01-07 14:24, flood,0.8
2019-01-07 16:36, slack,-
2019-01-07 20:30, ebb,-3.1
2019-01-08 00:12, slack,-
2019-01-08 03:36, flood,2.6
2019-01-08 07:06, slack,-
2019-01-08 10:24, ebb,-2.2
2019-01-08 13:36, slack,-
2019-01-08 15:12, flood,0.8
2019-01-08 17:18, slack,-
2019-01-08 21:06, ebb,-3.1
2019-01-09 00:48, slack,-
2019-01-09 03:54, flood,2.4
2019-01-09 07:48, slack,-
2019-01-09 11:06, ebb,-2.1
2019-01-09 14:24, slack,-
2019-01-09 15:54, flood,0.7
2019-01-09 18:06, slack,-
2019-01-09 21:42, ebb,-2.9
2019-01-10 01:24, slack,-
2019-01-10 04:18, flood,2.3
2019-01-10 08:18, slack,-
2019-01-10 11:36, ebb,-2.1
2019-01-10 15:12, slack,-
2019-01-10 16:42, flood,0.7
2019-01-10 18:54, slack,-
2019-01-10 22:24, ebb,-2.7
2019-01-11 02:00, slack,-
2019-01-11 04:48, flood,2.1
2019-01-11 08:48, slack,-
2019-01-11 12:12, ebb,-2.1
2019-01-11 16:00, slack,-
2019-01-11 17:36, flood,0.7
2019-01-11 19:54, slack,-
2019-01-11 23:06, ebb,-2.3
2019-01-12 02:36, slack,-
2019-01-12 05:30, flood,2.0
2019-01-12 09:12, slack,-
2019-01-12 12:36, ebb,-2.2
2019-01-12 16:48, slack,-
2019-01-12 18:42, flood,0.8
2019-01-12 21:06, slack,-
2019-01-12 23:48, ebb,-1.9
2019-01-13 03:18, slack,-
2019-01-13 06:12, flood,1.8
2019-01-13 09:36, slack,-
2019-01-13 13:12, ebb,-2.4
2019-01-13 17:36, slack,-
2019-01-13 19:42, flood,1.0
2019-01-13 22:18, slack,-
2019-01-14 00:42, ebb,-1.4
2019-01-14 04:06, slack,-
2019-01-14 07:00, flood,1.5
2019-01-14 10:00, slack,-
2019-01-14 13:48, ebb,-2.6
2019-01-14 18:18, slack,-
2019-01-14 20:42, flood,1.3
2019-01-14 23:42, slack,-
2019-01-15 01:54, ebb,-1.1
2019-01-15 05:18, slack,-
2019-01-15 07:48, flood,1.3
2019-01-15 10:30, slack,-
2019-01-15 14:36, ebb,-2.9
2019-01-15 19:00, slack,-
2019-01-15 21:36, flood,1.7
2019-01-16 01:00, slack,-
2019-01-16 03:30, ebb,-1.0
2019-01-16 06:42, slack,-
2019-01-16 08:42, flood,1.1
2019-01-16 11:06, slack,-
2019-01-16 15:30, ebb,-3.1
2019-01-16 19:36, slack,-
2019-01-16 22:24, flood,2.1
2019-01-17 02:06, slack,-
2019-01-17 05:06, ebb,-1.2
2019-01-17 07:54, slack,-
2019-01-17 09:42, flood,1.0
2019-01-17 11:54, slack,-
2019-01-17 16:24, ebb,-3.3
2019-01-17 20:18, slack,-
2019-01-17 23:06, flood,2.5
2019-01-18 03:06, slack,-
2019-01-18 06:12, ebb,-1.6
2019-01-18 08:54, slack,-
2019-01-18 10:36, flood,1.0
2019-01-18 12:48, slack,-
2019-01-18 17:18, ebb,-3.6
2019-01-18 21:00, slack,-
2019-01-18 23:48, flood,2.9
2019-01-19 03:54, slack,-
2019-01-19 06:54, ebb,-1.9
2019-01-19 09:48, slack,-
2019-01-19 11:30, flood,1.1
2019-01-19 13:42, slack,-
2019-01-19 18:00, ebb,-3.9
2019-01-19 21:42, slack,-
2019-01-20 00:30, flood,3.1
2019-01-20 04:42, slack,-
2019-01-20 07:48, ebb,-2.1
2019-01-20 10:42, slack,-
2019-01-20 12:24, flood,1.2
2019-01-20 14:42, slack,-
2019-01-20 18:48, ebb,-4.0
2019-01-20 22:24, slack,-
2019-01-21 01:12, flood,3.3
2019-01-21 05:24, slack,-
2019-01-21 08:30, ebb,-2.3
2019-01-21 11:30, slack,-
2019-01-21 13:18, flood,1.2
2019-01-21 15:36, slack,-
2019-01-21 19:42, ebb,-4.1
2019-01-21 23:12, slack,-
2019-01-22 02:00, flood,3.4
2019-01-22 06:12, slack,-
2019-01-22 09:18, ebb,-2.4
2019-01-22 12:24, slack,-
2019-01-22 14:12, flood,1.3
2019-01-22 16:36, slack,-
2019-01-22 20:30, ebb,-4.1
2019-01-23 00:00, slack,-
2019-01-23 02:48, flood,3.4
2019-01-23 06:54, slack,-
2019-01-23 10:00, ebb,-2.6
2019-01-23 13:18, slack,-
2019-01-23 15:06, flood,1.3
2019-01-23 17:36, slack,-
2019-01-23 21:18, ebb,-3.9
2019-01-24 00:42, slack,-
2019-01-24 03:30, flood,3.3
2019-01-24 07:30, slack,-
2019-01-24 10:48, ebb,-2.7
2019-01-24 14:12, slack,-
2019-01-24 16:06, flood,1.3
2019-01-24 18:42, slack,-
2019-01-24 22:06, ebb,-3.5
2019-01-25 01:30, slack,-
2019-01-25 04:12, flood,3.1
2019-01-25 08:06, slack,-
2019-01-25 11:30, ebb,-2.9
2019-01-25 15:12, slack,-
2019-01-25 17:12, flood,1.4
2019-01-25 19:48, slack,-
2019-01-25 23:00, ebb,-2.9
2019-01-26 02:18, slack,-
2019-01-26 05:00, flood,2.8
2019-01-26 08:42, slack,-
2019-01-26 12:18, ebb,-3.0
