Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 00:00, flood,0.2
2019-01-01 01:48, slack,-
2019-01-01 05:36, ebb,-0.4
2019-01-01 09:54, slack,-
2019-01-01 11:36, flood,0.2
2019-01-01 13:06, slack,-
2019-01-01 18:06, ebb,-1.1
2019-01-01 22:54, slack,-
2019-01-02 00:48, flood,0.3
2019-01-02 03:36, slack,-
2019-01-02 08:24, ebb,-0.4
2019-01-02 11:30, slack,-
2019-01-02 13:30, slack,-
2019-01-02 18:54, ebb,-1.1
2019-01-02 23:30, slack,-
2019-01-03 01:42, flood,0.4
2019-01-03 05:18, slack,-
2019-01-03 09:36, ebb,-0.5
2019-01-03 12:48, slack,-
2019-01-03 14:06, slack,-
2019-01-03 19:54, ebb,-1.2
2019-01-04 00:12, slack,-
2019-01-04 02:36, flood,0.4
2019-01-04 06:36, slack,-
2019-01-04 10:18, ebb,-0.5
2019-01-04 14:06, slack,-
2019-01-04 20:48, ebb,-1.2
2019-01-05 00:54, slack,-
2019-01-05 03:18, flood,0.5
2019-01-05 07:36, slack,-
2019-01-05 11:06, ebb,-0.5
2019-01-05 15:06, slack,-
2019-01-05 21:30, ebb,-1.3
2019-01-06 01:36, slack,-
2019-01-06 04:00, flood,0.5
2019-01-06 08:18, slack,-
2019-01-06 11:48, ebb,-0.5
2019-01-06 15:48, slack,-
2019-01-06 22:06, ebb,-1.3
2019-01-07 02:06, slack,-
2019-01-07 04:36, flood,0.6
2019-01-07 08:48, slack,-
2019-01-07 12:30, ebb,-0.6
2019-01-07 16:24, slack,-
2019-01-07 22:42, ebb,-1.3
2019-01-08 02:36, slack,-
2019-01-08 05:06, flood,0.6
2019-01-08 09:18, slack,-
2019-01-08 13:00, ebb,-0.6
2019-01-08 16:48, ebb,-0.2
2019-01-08 23:18, ebb,-1.2
2019-01-09 03:06, slack,-
2019-01-09 05:42, flood,0.6
2019-01-09 09:48, slack,-
2019-01-09 13:18, ebb,-0.6
2019-01-09 17:18, ebb,-0.2
2019-01-09 23:54, ebb,-1.2
2019-01-10 03:36, slack,-
2019-01-10 06:12, flood,0.6
2019-01-10 10:12, slack,-
2019-01-10 13:42, ebb,-0.7
2019-01-10 17:54, ebb,-0.3
2019-01-11 00:36, ebb,-1.1
2019-01-11 04:06, slack,-
2019-01-11 06:42, flood,0.6
2019-01-11 10:42, slack,-
2019-01-11 14:12, ebb,-0.7
2019-01-11 18:36, ebb,-0.3
2019-01-12 01:12, ebb,-1.0
2019-01-12 04:36, slack,-
2019-01-12 07:12, flood,0.6
2019-01-12 11:00, slack,-
2019-01-12 14:48, ebb,-0.8
2019-01-12 19:24, ebb,-0.2
2019-01-13 01:48, ebb,-0.8
2019-01-13 05:12, slack,-
2019-01-13 07:42, flood,0.5
2019-01-13 11:18, slack,-
2019-01-13 15:30, ebb,-0.9
2019-01-13 20:18, ebb,-0.2
2019-01-14 02:24, ebb,-0.6
2019-01-14 05:42, slack,-
2019-01-14 08:12, flood,0.4
2019-01-14 11:30, slack,-
2019-01-14 16:12, ebb,-1.0
2019-01-14 21:30, ebb,-0.2
2019-01-15 02:48, ebb,-0.4
2019-01-15 06:12, slack,-
2019-01-15 08:36, flood,0.3
2019-01-15 11:48, slack,-
2019-01-15 17:00, ebb,-1.2
2019-01-15 23:18, slack,-
2019-01-16 03:18, ebb,-0.3
2019-01-16 06:48, slack,-
2019-01-16 09:24, flood,0.2
2019-01-16 12:12, slack,-
2019-01-16 17:48, ebb,-1.3
2019-01-16 22:54, slack,-
2019-01-17 00:12, flood,0.1
2019-01-17 01:48, slack,-
2019-01-17 05:24, ebb,-0.2
2019-01-17 07:42, slack,-
2019-01-17 11:06, flood,0.1
2019-01-17 12:54, slack,-
2019-01-17 18:42, ebb,-1.4
2019-01-17 23:18, slack,-
2019-01-18 01:00, flood,0.2
2019-01-18 03:36, slack,-
2019-01-18 06:48, ebb,-0.1
2019-01-18 10:48, slack,-
2019-01-18 12:12, flood,0.1
2019-01-18 13:42, slack,-
2019-01-18 19:36, ebb,-1.4
2019-01-18 23:48, slack,-
2019-01-19 01:42, flood,0.4
2019-01-19 05:06, slack,-
2019-01-19 09:18, ebb,-0.2
2019-01-19 12:06, slack,-
2019-01-19 14:36, slack,-
2019-01-19 20:36, ebb,-1.4
2019-01-20 00:24, slack,-
2019-01-20 02:30, flood,0.5
2019-01-20 06:12, slack,-
2019-01-20 10:06, ebb,-0.4
2019-01-20 13:30, slack,-
2019-01-20 15:24, slack,-
2019-01-20 21:24, ebb,-1.4
2019-01-21 00:54, slack,-
2019-01-21 03:12, flood,0.7
2019-01-21 07:00, slack,-
2019-01-21 10:48, ebb,-0.6
2019-01-21 14:36, slack,-
2019-01-21 16:12, slack,-
2019-01-21 22:06, ebb,-1.4
2019-01-22 01:30, slack,-
2019-01-22 03:54, flood,0.9
2019-01-22 07:42, slack,-
2019-01-22 11:30, ebb,-0.8
2019-01-22 15:36, slack,-
2019-01-22 16:48, slack,-
2019-01-22 22:48, ebb,-1.4
2019-01-23 02:12, slack,-
2019-01-23 04:36, flood,1.0
2019-01-23 08:24, slack,-
2019-01-23 12:18, ebb,-0.9
2019-01-23 16:36, slack,-
2019-01-23 23:36, ebb,-1.3
2019-01-24 02:48, slack,-
2019-01-24 05:18, flood,1.0
2019-01-24 09:00, slack,-
2019-01-24 13:00, ebb,-1.0
2019-01-24 17:36, slack,-
2019-01-25 00:24, ebb,-1.2
2019-01-25 03:30, slack,-
2019-01-25 06:06, flood,0.9
2019-01-25 09:30, slack,-
2019-01-25 13:36, ebb,-1.1
2019-01-25 18:12, slack,-
2019-01-25 19:18, slack,-
2019-01-26 01:12, ebb,-1.0
2019-01-26 04:18, slack,-
2019-01-26 06:54, flood,0.8
2019-01-26 10:06, slack,-
2019-01-26 14:18, ebb,-1.1
2019-01-26 18:54, slack,-
2019-01-26 20:24, slack,-
2019-01-27 02:00, ebb,-0.9
2019-01-27 05:18, slack,-
