Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 01:42, flood,1.1
2019-01-01 04:24, slack,-
2019-01-01 06:12, ebb,-0.7
2019-01-01 08:48, slack,-
2019-01-01 11:24, flood,0.9
2019-01-01 14:06, slack,-
2019-01-01 18:24, ebb,-2.2
2019-01-01 23:06, slack,-
2019-01-02 02:36, flood,1.5
2019-01-02 05:36, slack,-
2019-01-02 07:24, ebb,-0.8
2019-01-02 10:18, slack,-
2019-01-02 12:12, flood,0.7
2019-01-02 14:24, slack,-
2019-01-02 19:06, ebb,-2.3
2019-01-02 23:36, slack,-
2019-01-03 03:30, flood,1.8
2019-01-03 06:30, slack,-
2019-01-03 08:24, ebb,-0.9
2019-01-03 11:24, slack,-
2019-01-03 13:00, flood,0.6
2019-01-03 14:48, slack,-
2019-01-03 19:48, ebb,-2.3
2019-01-04 00:06, slack,-
2019-01-04 04:12, flood,1.9
2019-01-04 07:18, slack,-
2019-01-04 09:18, ebb,-1.1
2019-01-04 12:18, slack,-
2019-01-04 13:42, flood,0.5
2019-01-04 15:18, slack,-
2019-01-04 20:24, ebb,-2.2
2019-01-05 00:36, slack,-
2019-01-05 05:00, flood,1.8
2019-01-05 08:00, slack,-
2019-01-05 10:00, ebb,-1.1
2019-01-05 13:06, slack,-
2019-01-05 14:24, flood,0.4
2019-01-05 15:48, slack,-
2019-01-05 21:06, ebb,-2.1
2019-01-06 01:00, slack,-
2019-01-06 05:42, flood,1.6
2019-01-06 08:42, slack,-
2019-01-06 10:42, ebb,-1.1
2019-01-06 14:00, slack,-
2019-01-06 15:06, flood,0.3
2019-01-06 16:12, slack,-
2019-01-06 21:48, ebb,-2.0
2019-01-07 01:24, slack,-
2019-01-07 06:12, flood,1.5
2019-01-07 09:18, slack,-
2019-01-07 11:24, ebb,-1.1
2019-01-07 15:12, slack,-
2019-01-07 15:54, flood,0.1
2019-01-07 16:36, slack,-
2019-01-07 22:24, ebb,-1.9
2019-01-08 01:42, slack,-
2019-01-08 05:24, flood,1.4
2019-01-08 09:54, slack,-
2019-01-08 12:00, ebb,-1.2
2019-01-08 16:42, slack,-
2019-01-08 23:06, ebb,-1.8
2019-01-09 02:06, slack,-
2019-01-09 05:48, flood,1.5
2019-01-09 10:12, slack,-
2019-01-09 12:36, ebb,-1.3
2019-01-09 17:36, ebb,-0.2
2019-01-09 23:42, ebb,-1.6
2019-01-10 02:36, slack,-
2019-01-10 06:24, flood,1.7
2019-01-10 10:30, slack,-
2019-01-10 13:12, ebb,-1.4
2019-01-10 18:30, ebb,-0.3
2019-01-11 00:18, ebb,-1.4
2019-01-11 03:06, slack,-
2019-01-11 07:00, flood,1.8
2019-01-11 10:42, slack,-
2019-01-11 13:48, ebb,-1.7
2019-01-11 19:36, ebb,-0.3
2019-01-12 01:12, ebb,-1.1
2019-01-12 03:36, slack,-
2019-01-12 07:42, flood,1.9
2019-01-12 11:00, slack,-
2019-01-12 14:24, ebb,-1.9
2019-01-12 20:54, ebb,-0.2
2019-01-13 02:18, ebb,-0.7
2019-01-13 04:12, slack,-
2019-01-13 08:30, flood,1.7
2019-01-13 11:24, slack,-
2019-01-13 15:00, ebb,-2.2
2019-01-13 21:30, slack,-
2019-01-14 00:18, flood,0.1
2019-01-14 01:30, slack,-
2019-01-14 03:30, ebb,-0.3
2019-01-14 04:54, slack,-
2019-01-14 09:18, flood,1.5
2019-01-14 11:48, slack,-
2019-01-14 15:36, ebb,-2.4
2019-01-14 21:30, slack,-
2019-01-15 01:12, flood,0.7
2019-01-15 04:00, slack,-
2019-01-15 05:00, ebb,-0.2
2019-01-15 06:00, slack,-
2019-01-15 10:06, flood,1.2
2019-01-15 12:18, slack,-
2019-01-15 16:18, ebb,-2.5
2019-01-15 21:54, slack,-
2019-01-16 02:00, flood,1.2
2019-01-16 05:12, slack,-
2019-01-16 06:24, ebb,-0.3
2019-01-16 07:54, slack,-
2019-01-16 11:06, flood,0.9
2019-01-16 13:00, slack,-
2019-01-16 17:06, ebb,-2.7
2019-01-16 22:18, slack,-
2019-01-17 02:48, flood,1.6
2019-01-17 06:00, slack,-
2019-01-17 07:30, ebb,-0.5
2019-01-17 09:54, slack,-
2019-01-17 12:06, flood,0.7
2019-01-17 13:42, slack,-
2019-01-17 18:00, ebb,-2.8
