Date_Time (LST/LDT), Event, Speed (knots)
2019-01-01 00:12, slack,-
2019-01-01 03:54, ebb,-0.9
2019-01-01 06:42, slack,-
2019-01-01 09:54, flood,1.1
2019-01-01 12:54, slack,-
2019-01-01 16:48, ebb,-1.4
2019-01-01 20:06, slack,-
2019-01-01 22:24, flood,0.7
2019-01-02 01:06, slack,-
2019-01-02 05:00, ebb,-0.9
2019-01-02 07:48, slack,-
2019-01-02 10:42, flood,1.1
2019-01-02 13:42, slack,-
2019-01-02 17:24, ebb,-1.4
2019-01-02 20:42, slack,-
2019-01-02 23:06, flood,0.7
2019-01-03 02:06, slack,-
2019-01-03 06:12, ebb,-0.9
2019-01-03 08:42, slack,-
2019-01-03 11:30, flood,1.1
2019-01-03 14:24, slack,-
2019-01-03 18:00, ebb,-1.4
2019-01-03 21:12, slack,-
2019-01-03 23:36, flood,0.8
2019-01-04 03:00, slack,-
2019-01-04 07:12, ebb,-1.0
2019-01-04 09:36, slack,-
2019-01-04 12:18, flood,0.9
2019-01-04 14:54, slack,-
2019-01-04 18:30, ebb,-1.4
2019-01-04 21:42, slack,-
2019-01-05 00:18, flood,0.9
2019-01-05 03:54, slack,-
2019-01-05 08:00, ebb,-1.0
2019-01-05 10:30, slack,-
2019-01-05 13:00, flood,0.8
2019-01-05 15:24, slack,-
2019-01-05 18:54, ebb,-1.4
2019-01-05 22:12, slack,-
2019-01-06 00:48, flood,1.0
2019-01-06 04:42, slack,-
2019-01-06 08:42, ebb,-1.0
2019-01-06 11:24, slack,-
2019-01-06 13:42, flood,0.6
2019-01-06 15:54, slack,-
2019-01-06 19:24, ebb,-1.4
2019-01-06 22:42, slack,-
2019-01-07 01:18, flood,1.1
2019-01-07 05:30, slack,-
2019-01-07 09:24, ebb,-1.0
2019-01-07 12:24, slack,-
2019-01-07 14:18, flood,0.5
2019-01-07 16:36, slack,-
2019-01-07 20:00, ebb,-1.3
2019-01-07 23:12, slack,-
2019-01-08 01:48, flood,1.2
2019-01-08 06:06, slack,-
2019-01-08 10:06, ebb,-1.0
2019-01-08 13:12, slack,-
2019-01-08 15:00, flood,0.4
2019-01-08 17:30, slack,-
2019-01-08 20:42, ebb,-1.2
2019-01-08 23:48, slack,-
2019-01-09 02:18, flood,1.1
2019-01-09 06:36, slack,-
2019-01-09 10:36, ebb,-1.1
2019-01-09 13:54, slack,-
