Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:24, ebb,-1.9
2020-01-01 04:24, slack,-
2020-01-01 08:30, flood,1.2
2020-01-01 11:48, slack,-
2020-01-01 14:30, ebb,-1.1
2020-01-01 19:48, ebb,-0.5
2020-01-02 01:06, ebb,-1.6
2020-01-02 04:48, slack,-
2020-01-02 08:42, flood,1.1
2020-01-02 12:06, slack,-
2020-01-02 14:48, ebb,-1.2
2020-01-02 21:06, ebb,-0.4
2020-01-03 02:00, ebb,-1.4
2020-01-03 05:12, slack,-
2020-01-03 08:54, flood,1.0
2020-01-03 12:00, slack,-
2020-01-03 15:12, ebb,-1.4
2020-01-03 22:18, ebb,-0.3
2020-01-04 02:54, ebb,-1.1
2020-01-04 05:48, slack,-
2020-01-04 08:30, flood,0.9
2020-01-04 11:54, slack,-
2020-01-04 15:48, ebb,-1.6
2020-01-04 23:18, slack,-
2020-01-05 03:54, ebb,-0.8
2020-01-05 06:30, slack,-
2020-01-05 09:00, flood,0.8
2020-01-05 12:06, slack,-
2020-01-05 16:24, ebb,-1.8
2020-01-05 23:00, slack,-
2020-01-06 01:06, flood,0.4
2020-01-06 03:12, slack,-
2020-01-06 05:00, ebb,-0.6
2020-01-06 07:18, slack,-
2020-01-06 09:36, flood,0.7
2020-01-06 12:24, slack,-
2020-01-06 17:06, ebb,-2.1
2020-01-06 23:24, slack,-
2020-01-07 02:00, flood,0.8
2020-01-07 04:36, slack,-
2020-01-07 06:06, ebb,-0.4
2020-01-07 08:06, slack,-
2020-01-07 10:18, flood,0.6
2020-01-07 12:54, slack,-
2020-01-07 17:48, ebb,-2.3
2020-01-07 23:48, slack,-
2020-01-08 02:54, flood,1.1
2020-01-08 06:00, slack,-
2020-01-08 07:06, ebb,-0.3
2020-01-08 09:00, slack,-
2020-01-08 11:12, flood,0.6
2020-01-08 13:30, slack,-
2020-01-08 18:36, ebb,-2.5
2020-01-09 00:24, slack,-
2020-01-09 03:48, flood,1.3
2020-01-09 07:18, slack,-
2020-01-09 08:30, ebb,-0.2
2020-01-09 10:06, slack,-
2020-01-09 12:12, flood,0.5
2020-01-09 14:12, slack,-
2020-01-09 19:30, ebb,-2.6
2020-01-10 01:00, slack,-
2020-01-10 04:54, flood,1.4
2020-01-10 08:30, slack,-
2020-01-10 09:54, ebb,-0.2
2020-01-10 11:06, slack,-
2020-01-10 13:00, flood,0.5
2020-01-10 14:54, slack,-
2020-01-10 20:30, ebb,-2.7
2020-01-11 01:30, slack,-
2020-01-11 06:00, flood,1.5
2020-01-11 09:18, slack,-
2020-01-11 10:48, ebb,-0.3
2020-01-11 12:12, slack,-
2020-01-11 13:48, flood,0.5
2020-01-11 15:36, slack,-
2020-01-11 21:30, ebb,-2.8
2020-01-12 02:06, slack,-
2020-01-12 06:48, flood,1.6
2020-01-12 09:54, slack,-
2020-01-12 11:30, ebb,-0.5
2020-01-12 13:06, slack,-
2020-01-12 14:36, flood,0.5
2020-01-12 16:12, slack,-
2020-01-12 22:30, ebb,-2.9
2020-01-13 02:36, slack,-
2020-01-13 07:12, flood,1.6
2020-01-13 10:24, slack,-
2020-01-13 12:06, ebb,-0.6
2020-01-13 14:12, slack,-
2020-01-13 15:24, flood,0.4
2020-01-13 16:48, slack,-
2020-01-13 23:18, ebb,-2.9
2020-01-14 03:12, slack,-
2020-01-14 07:12, flood,1.6
2020-01-14 10:48, slack,-
2020-01-14 12:42, ebb,-0.8
2020-01-14 15:12, slack,-
2020-01-14 16:12, flood,0.2
2020-01-14 17:24, slack,-
2020-01-15 00:06, ebb,-2.8
2020-01-15 03:48, slack,-
2020-01-15 07:24, flood,1.5
2020-01-15 11:12, slack,-
2020-01-15 13:18, ebb,-1.0
2020-01-15 16:24, slack,-
2020-01-15 18:00, slack,-
2020-01-16 00:54, ebb,-2.5
2020-01-16 04:30, slack,-
2020-01-16 07:48, flood,1.4
2020-01-16 11:30, slack,-
2020-01-16 13:48, ebb,-1.2
2020-01-16 17:54, slack,-
2020-01-17 01:54, ebb,-2.1
2020-01-17 05:18, slack,-
2020-01-17 08:12, flood,1.2
2020-01-17 11:30, slack,-
2020-01-17 14:30, ebb,-1.4
2020-01-17 19:24, slack,-
2020-01-17 21:12, flood,0.1
2020-01-17 22:24, slack,-
2020-01-18 02:54, ebb,-1.7
2020-01-18 06:06, slack,-
2020-01-18 08:36, flood,0.9
2020-01-18 11:18, slack,-
2020-01-18 15:06, ebb,-1.6
2020-01-18 20:12, slack,-
2020-01-18 22:42, flood,0.4
2020-01-19 01:18, slack,-
2020-01-19 04:06, ebb,-1.3
2020-01-19 07:12, slack,-
2020-01-19 09:12, flood,0.6
2020-01-19 11:24, slack,-
2020-01-19 15:48, ebb,-1.7
2020-01-19 21:06, slack,-
2020-01-20 00:36, flood,0.8
2020-01-20 03:00, slack,-
2020-01-20 05:30, ebb,-1.1
2020-01-20 08:18, slack,-
2020-01-20 09:48, flood,0.4
2020-01-20 11:36, slack,-
2020-01-20 16:36, ebb,-1.8
2020-01-20 22:06, slack,-
2020-01-21 01:54, flood,1.2
2020-01-21 04:24, slack,-
2020-01-21 06:54, ebb,-0.9
2020-01-21 09:36, slack,-
2020-01-21 10:48, flood,0.2
2020-01-21 12:00, slack,-
2020-01-21 17:18, ebb,-1.9
2020-01-21 23:06, slack,-
2020-01-22 02:48, flood,1.5
2020-01-22 05:42, slack,-
2020-01-22 08:00, ebb,-0.9
2020-01-22 11:00, slack,-
2020-01-22 12:36, slack,-
2020-01-22 18:12, ebb,-2.0
2020-01-23 00:06, slack,-
2020-01-23 03:42, flood,1.7
2020-01-23 06:48, slack,-
2020-01-23 09:06, ebb,-0.8
2020-01-23 12:00, slack,-
2020-01-23 13:36, slack,-
2020-01-23 19:12, ebb,-2.0
2020-01-24 00:54, slack,-
2020-01-24 04:42, flood,1.7
2020-01-24 07:48, slack,-
2020-01-24 10:06, ebb,-0.8
2020-01-24 12:48, slack,-
2020-01-24 13:42, flood,0.1
2020-01-24 14:30, slack,-
2020-01-24 20:24, ebb,-2.0
2020-01-25 01:42, slack,-
2020-01-25 05:36, flood,1.7
2020-01-25 08:42, slack,-
2020-01-25 10:54, ebb,-0.9
2020-01-25 13:30, slack,-
2020-01-25 14:30, flood,0.1
2020-01-25 15:18, slack,-
2020-01-25 21:54, ebb,-2.1
2020-01-26 02:18, slack,-
2020-01-26 06:30, flood,1.6
2020-01-26 09:18, slack,-
2020-01-26 11:36, ebb,-1.0
2020-01-26 14:18, slack,-
2020-01-26 15:54, slack,-
2020-01-26 22:24, ebb,-2.1
2020-01-27 02:48, slack,-
2020-01-27 07:06, flood,1.5
2020-01-27 09:48, slack,-
2020-01-27 12:12, ebb,-1.0
2020-01-27 15:48, slack,-
2020-01-27 22:54, ebb,-2.1
2020-01-28 03:00, slack,-
2020-01-28 07:06, flood,1.3
2020-01-28 10:12, slack,-
2020-01-28 12:48, ebb,-1.1
2020-01-28 16:24, ebb,-0.1
2020-01-28 23:30, ebb,-2.0
2020-01-29 03:18, slack,-
2020-01-29 06:54, flood,1.2
2020-01-29 10:30, slack,-
2020-01-29 13:00, ebb,-1.2
2020-01-29 17:06, ebb,-0.2
2020-01-30 00:12, ebb,-1.9
2020-01-30 03:36, slack,-
2020-01-30 07:06, flood,1.1
2020-01-30 10:36, slack,-
2020-01-30 13:12, ebb,-1.3
2020-01-30 19:36, ebb,-0.2
2020-01-31 00:54, ebb,-1.6
2020-01-31 04:06, slack,-
2020-01-31 06:54, flood,1.0
2020-01-31 10:24, slack,-
2020-01-31 13:36, ebb,-1.5
2020-01-31 20:42, ebb,-0.1
