Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:12, ebb,-2.2
2020-01-01 04:18, slack,-
2020-01-01 07:30, flood,2.1
2020-01-01 11:24, slack,-
2020-01-01 15:12, ebb,-1.6
2020-01-01 19:42, ebb,-0.7
2020-01-02 00:54, ebb,-1.7
2020-01-02 04:54, slack,-
2020-01-02 08:12, flood,1.8
2020-01-02 11:48, slack,-
2020-01-02 15:48, ebb,-1.9
2020-01-02 20:54, ebb,-0.6
2020-01-03 01:42, ebb,-1.1
2020-01-03 05:24, slack,-
2020-01-03 08:54, flood,1.5
2020-01-03 12:12, slack,-
2020-01-03 16:24, ebb,-2.4
2020-01-03 22:24, ebb,-0.3
2020-01-04 03:00, ebb,-0.6
2020-01-04 05:48, slack,-
2020-01-04 09:36, flood,1.3
2020-01-04 12:30, slack,-
2020-01-04 17:00, ebb,-2.8
2020-01-04 22:12, slack,-
2020-01-05 00:24, flood,0.3
2020-01-05 02:30, slack,-
2020-01-05 04:36, ebb,-0.3
2020-01-05 06:24, slack,-
2020-01-05 10:18, flood,1.0
2020-01-05 12:54, slack,-
2020-01-05 17:30, ebb,-3.3
2020-01-05 22:12, slack,-
2020-01-06 00:54, flood,0.9
2020-01-06 04:30, slack,-
2020-01-06 06:00, ebb,-0.2
2020-01-06 07:24, slack,-
2020-01-06 11:00, flood,0.8
2020-01-06 13:12, slack,-
2020-01-06 18:06, ebb,-3.7
2020-01-06 22:30, slack,-
2020-01-07 01:18, flood,1.5
2020-01-07 05:30, slack,-
2020-01-07 07:00, ebb,-0.2
2020-01-07 08:42, slack,-
2020-01-07 11:54, flood,0.5
2020-01-07 13:36, slack,-
2020-01-07 18:42, ebb,-4.0
2020-01-07 22:54, slack,-
2020-01-08 01:48, flood,2.1
2020-01-08 06:12, slack,-
2020-01-08 08:00, ebb,-0.4
2020-01-08 10:36, slack,-
2020-01-08 12:48, flood,0.3
2020-01-08 14:00, slack,-
2020-01-08 19:12, ebb,-4.3
2020-01-08 23:24, slack,-
2020-01-09 02:24, flood,2.7
2020-01-09 06:54, slack,-
2020-01-09 08:54, ebb,-0.5
2020-01-09 12:18, slack,-
2020-01-09 13:36, flood,0.2
2020-01-09 14:30, slack,-
2020-01-09 19:54, ebb,-4.4
2020-01-10 00:00, slack,-
2020-01-10 03:00, flood,3.1
2020-01-10 07:30, slack,-
2020-01-10 09:54, ebb,-0.6
2020-01-10 13:30, slack,-
2020-01-10 14:24, flood,0.1
2020-01-10 15:06, slack,-
2020-01-10 20:30, ebb,-4.5
2020-01-11 00:36, slack,-
2020-01-11 03:42, flood,3.4
2020-01-11 08:12, slack,-
2020-01-11 10:48, ebb,-0.8
2020-01-11 14:30, slack,-
2020-01-11 15:36, slack,-
2020-01-11 21:12, ebb,-4.4
2020-01-12 01:18, slack,-
2020-01-12 04:24, flood,3.4
2020-01-12 08:48, slack,-
2020-01-12 11:36, ebb,-1.0
2020-01-12 15:36, slack,-
2020-01-12 22:00, ebb,-4.1
2020-01-13 02:00, slack,-
2020-01-13 05:06, flood,3.3
2020-01-13 09:24, slack,-
2020-01-13 12:30, ebb,-1.3
2020-01-13 16:48, slack,-
2020-01-13 22:48, ebb,-3.6
2020-01-14 02:42, slack,-
2020-01-14 05:54, flood,3.1
2020-01-14 09:54, slack,-
2020-01-14 13:18, ebb,-1.6
2020-01-14 17:54, slack,-
2020-01-14 23:42, ebb,-3.0
2020-01-15 03:24, slack,-
2020-01-15 06:36, flood,2.8
2020-01-15 10:24, slack,-
2020-01-15 14:00, ebb,-2.1
2020-01-15 18:36, slack,-
2020-01-16 00:36, ebb,-2.3
2020-01-16 04:12, slack,-
2020-01-16 07:24, flood,2.5
2020-01-16 10:54, slack,-
2020-01-16 14:48, ebb,-2.5
2020-01-16 19:12, slack,-
2020-01-16 20:12, flood,0.3
2020-01-16 21:24, slack,-
2020-01-17 01:48, ebb,-1.6
2020-01-17 05:00, slack,-
2020-01-17 08:12, flood,2.0
2020-01-17 11:24, slack,-
2020-01-17 15:36, ebb,-3.0
2020-01-17 19:54, slack,-
2020-01-17 21:30, flood,0.6
2020-01-18 00:00, slack,-
2020-01-18 03:18, ebb,-1.0
2020-01-18 05:54, slack,-
2020-01-18 09:00, flood,1.5
2020-01-18 11:48, slack,-
2020-01-18 16:24, ebb,-3.4
2020-01-18 20:36, slack,-
2020-01-18 22:54, flood,1.2
2020-01-19 02:24, slack,-
2020-01-19 04:54, ebb,-0.7
2020-01-19 07:12, slack,-
2020-01-19 09:54, flood,1.0
2020-01-19 12:18, slack,-
2020-01-19 17:06, ebb,-3.8
2020-01-19 21:12, slack,-
2020-01-20 00:12, flood,1.8
2020-01-20 04:06, slack,-
2020-01-20 06:12, ebb,-0.7
2020-01-20 09:00, slack,-
2020-01-20 10:54, flood,0.6
2020-01-20 12:42, slack,-
2020-01-20 17:54, ebb,-4.0
2020-01-20 21:54, slack,-
2020-01-21 01:06, flood,2.4
2020-01-21 05:18, slack,-
2020-01-21 07:36, ebb,-0.8
2020-01-21 10:48, slack,-
2020-01-21 11:54, flood,0.2
2020-01-21 13:06, slack,-
2020-01-21 18:36, ebb,-4.1
2020-01-21 22:36, slack,-
2020-01-22 01:48, flood,2.9
2020-01-22 06:06, slack,-
2020-01-22 08:48, ebb,-0.9
2020-01-22 12:24, slack,-
2020-01-22 13:30, slack,-
2020-01-22 19:18, ebb,-4.2
2020-01-22 23:18, slack,-
2020-01-23 02:30, flood,3.1
2020-01-23 06:54, slack,-
2020-01-23 09:54, ebb,-1.1
2020-01-23 13:48, slack,-
2020-01-23 20:00, ebb,-4.1
2020-01-24 00:00, slack,-
2020-01-24 03:12, flood,3.2
2020-01-24 07:36, slack,-
2020-01-24 10:36, ebb,-1.1
2020-01-24 14:30, slack,-
2020-01-24 20:36, ebb,-4.0
2020-01-25 00:42, slack,-
2020-01-25 03:48, flood,3.2
2020-01-25 08:12, slack,-
2020-01-25 11:18, ebb,-1.1
2020-01-25 15:12, slack,-
2020-01-25 21:18, ebb,-3.8
2020-01-26 01:24, slack,-
2020-01-26 04:24, flood,3.0
2020-01-26 08:48, slack,-
2020-01-26 11:48, ebb,-1.1
2020-01-26 15:54, slack,-
2020-01-26 22:00, ebb,-3.5
2020-01-27 02:06, slack,-
2020-01-27 05:00, flood,2.8
2020-01-27 09:12, slack,-
2020-01-27 12:12, ebb,-1.2
2020-01-27 16:36, slack,-
2020-01-27 22:36, ebb,-3.1
2020-01-28 02:42, slack,-
2020-01-28 05:36, flood,2.5
2020-01-28 09:36, slack,-
2020-01-28 12:48, ebb,-1.4
2020-01-28 17:18, ebb,-0.1
2020-01-28 23:12, ebb,-2.6
2020-01-29 03:12, slack,-
2020-01-29 06:12, flood,2.3
2020-01-29 09:54, slack,-
2020-01-29 13:24, ebb,-1.6
2020-01-29 18:12, ebb,-0.1
2020-01-29 23:42, ebb,-2.1
2020-01-30 03:42, slack,-
2020-01-30 06:48, flood,2.1
2020-01-30 10:18, slack,-
2020-01-30 14:00, ebb,-2.0
2020-01-30 19:12, ebb,-0.1
2020-01-31 00:18, ebb,-1.6
2020-01-31 04:06, slack,-
2020-01-31 07:30, flood,1.8
2020-01-31 10:36, slack,-
2020-01-31 14:36, ebb,-2.3
2020-01-31 20:12, slack,-
2020-02-01 01:06, ebb,-1.0
2020-02-01 04:30, slack,-
2020-02-01 08:06, flood,1.5
2020-02-01 10:54, slack,-
2020-02-01 15:18, ebb,-2.7
2020-02-01 20:12, slack,-
2020-02-01 21:18, flood,0.2
2020-02-01 22:42, slack,-
2020-02-02 02:06, ebb,-0.6
2020-02-02 04:54, slack,-
2020-02-02 08:42, flood,1.1
2020-02-02 11:18, slack,-
2020-02-02 16:00, ebb,-3.0
2020-02-02 20:36, slack,-
2020-02-02 22:24, flood,0.6
2020-02-03 02:00, slack,-
2020-02-03 03:48, ebb,-0.2
2020-02-03 05:36, slack,-
2020-02-03 09:24, flood,0.8
2020-02-03 11:36, slack,-
2020-02-03 16:42, ebb,-3.3
2020-02-03 21:06, slack,-
2020-02-03 23:30, flood,1.1
2020-02-04 04:18, slack,-
2020-02-04 05:30, ebb,-0.1
2020-02-04 06:42, slack,-
2020-02-04 10:12, flood,0.4
2020-02-04 11:54, slack,-
2020-02-04 17:24, ebb,-3.6
2020-02-04 21:42, slack,-
2020-02-05 00:30, flood,1.6
2020-02-05 05:18, slack,-
2020-02-05 06:48, ebb,-0.2
2020-02-05 08:48, slack,-
2020-02-05 11:12, flood,0.2
2020-02-05 12:24, slack,-
2020-02-05 18:06, ebb,-3.9
2020-02-05 22:18, slack,-
2020-02-06 01:18, flood,2.2
2020-02-06 05:54, slack,-
2020-02-06 07:48, ebb,-0.4
2020-02-06 11:18, slack,-
2020-02-06 13:00, slack,-
2020-02-06 18:48, ebb,-4.1
2020-02-06 22:54, slack,-
2020-02-07 02:00, flood,2.6
2020-02-07 06:30, slack,-
2020-02-07 08:36, ebb,-0.6
2020-02-07 12:18, slack,-
2020-02-07 13:18, flood,0.1
2020-02-07 14:00, slack,-
2020-02-07 19:30, ebb,-4.2
2020-02-07 23:36, slack,-
2020-02-08 02:42, flood,2.9
2020-02-08 07:00, slack,-
2020-02-08 09:24, ebb,-0.8
2020-02-08 12:54, slack,-
2020-02-08 14:06, flood,0.3
2020-02-08 15:06, slack,-
2020-02-08 20:12, ebb,-4.2
2020-02-09 00:18, slack,-
2020-02-09 03:24, flood,3.1
2020-02-09 07:30, slack,-
2020-02-09 10:12, ebb,-1.1
2020-02-09 13:36, slack,-
2020-02-09 15:00, flood,0.4
2020-02-09 16:12, slack,-
2020-02-09 21:00, ebb,-4.1
2020-02-10 01:00, slack,-
2020-02-10 04:06, flood,3.2
2020-02-10 07:54, slack,-
2020-02-10 10:54, ebb,-1.4
2020-02-10 14:18, slack,-
2020-02-10 15:54, flood,0.6
2020-02-10 17:12, slack,-
2020-02-10 21:48, ebb,-3.8
2020-02-11 01:42, slack,-
2020-02-11 04:42, flood,3.1
2020-02-11 08:24, slack,-
2020-02-11 11:36, ebb,-1.9
2020-02-11 15:12, slack,-
2020-02-11 16:48, flood,0.7
2020-02-11 18:18, slack,-
2020-02-11 22:42, ebb,-3.3
2020-02-12 02:24, slack,-
2020-02-12 05:24, flood,2.8
2020-02-12 08:54, slack,-
2020-02-12 12:24, ebb,-2.3
2020-02-12 16:06, slack,-
2020-02-12 17:42, flood,0.8
2020-02-12 19:30, slack,-
2020-02-12 23:36, ebb,-2.7
2020-02-13 03:12, slack,-
2020-02-13 06:12, flood,2.5
2020-02-13 09:24, slack,-
2020-02-13 13:12, ebb,-2.7
2020-02-13 17:00, slack,-
2020-02-13 18:48, flood,1.0
2020-02-13 20:48, slack,-
2020-02-14 00:36, ebb,-2.0
2020-02-14 03:54, slack,-
2020-02-14 06:54, flood,2.0
2020-02-14 09:48, slack,-
2020-02-14 13:54, ebb,-3.0
2020-02-14 17:54, slack,-
2020-02-14 19:48, flood,1.2
2020-02-14 22:30, slack,-
2020-02-15 01:48, ebb,-1.4
2020-02-15 04:48, slack,-
2020-02-15 07:42, flood,1.5
2020-02-15 10:18, slack,-
2020-02-15 14:42, ebb,-3.3
2020-02-15 18:42, slack,-
2020-02-15 21:00, flood,1.4
2020-02-16 00:24, slack,-
2020-02-16 03:18, ebb,-0.9
2020-02-16 06:00, slack,-
2020-02-16 08:30, flood,0.9
2020-02-16 10:42, slack,-
2020-02-16 15:36, ebb,-3.4
2020-02-16 19:36, slack,-
2020-02-16 22:12, flood,1.7
2020-02-17 02:24, slack,-
2020-02-17 04:48, ebb,-0.7
2020-02-17 07:54, slack,-
2020-02-17 09:30, flood,0.4
2020-02-17 11:00, slack,-
2020-02-17 16:30, ebb,-3.5
2020-02-17 20:30, slack,-
2020-02-17 23:30, flood,2.0
2020-02-18 04:00, slack,-
2020-02-18 06:24, ebb,-0.8
2020-02-18 10:36, slack,-
2020-02-18 17:24, ebb,-3.5
2020-02-18 21:24, slack,-
2020-02-19 00:42, flood,2.3
2020-02-19 05:00, slack,-
2020-02-19 08:00, ebb,-0.9
2020-02-19 11:48, ebb,-0.2
2020-02-19 18:12, ebb,-3.5
2020-02-19 22:12, slack,-
2020-02-20 01:42, flood,2.5
2020-02-20 05:48, slack,-
2020-02-20 09:06, ebb,-1.1
2020-02-20 12:54, ebb,-0.2
2020-02-20 19:06, ebb,-3.5
2020-02-20 23:06, slack,-
2020-02-21 02:24, flood,2.6
2020-02-21 06:30, slack,-
2020-02-21 09:48, ebb,-1.1
2020-02-21 13:48, slack,-
2020-02-21 19:48, ebb,-3.5
2020-02-21 23:54, slack,-
2020-02-22 03:00, flood,2.6
2020-02-22 07:06, slack,-
2020-02-22 10:18, ebb,-1.1
2020-02-22 13:42, slack,-
2020-02-22 14:30, flood,0.1
2020-02-22 15:12, slack,-
2020-02-22 20:36, ebb,-3.4
2020-02-23 00:36, slack,-
2020-02-23 03:30, flood,2.6
2020-02-23 07:30, slack,-
2020-02-23 10:36, ebb,-1.2
2020-02-23 14:00, slack,-
2020-02-23 15:06, flood,0.3
2020-02-23 16:12, slack,-
2020-02-23 21:12, ebb,-3.2
2020-02-24 01:12, slack,-
2020-02-24 04:06, flood,2.4
2020-02-24 07:48, slack,-
2020-02-24 10:54, ebb,-1.3
2020-02-24 14:30, slack,-
2020-02-24 15:42, flood,0.4
2020-02-24 17:00, slack,-
2020-02-24 21:42, ebb,-3.0
2020-02-25 01:48, slack,-
2020-02-25 04:36, flood,2.3
2020-02-25 08:00, slack,-
2020-02-25 11:18, ebb,-1.6
2020-02-25 15:00, slack,-
2020-02-25 16:24, flood,0.5
2020-02-25 17:48, slack,-
2020-02-25 22:18, ebb,-2.6
2020-02-26 02:18, slack,-
2020-02-26 05:06, flood,2.2
2020-02-26 08:18, slack,-
2020-02-26 11:48, ebb,-1.9
2020-02-26 15:36, slack,-
2020-02-26 17:06, flood,0.6
2020-02-26 18:36, slack,-
2020-02-26 22:48, ebb,-2.3
2020-02-27 02:42, slack,-
2020-02-27 05:36, flood,2.0
2020-02-27 08:42, slack,-
2020-02-27 12:18, ebb,-2.2
2020-02-27 16:18, slack,-
2020-02-27 17:54, flood,0.6
