Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 01:54, slack,-
2020-01-01 04:30, flood,0.8
2020-01-01 08:30, slack,-
2020-01-01 12:24, ebb,-1.1
2020-01-01 16:24, slack,-
2020-01-01 18:54, flood,0.5
2020-01-01 21:24, slack,-
2020-01-01 23:48, ebb,-0.8
2020-01-02 02:48, slack,-
2020-01-02 05:18, flood,0.6
2020-01-02 09:06, slack,-
2020-01-02 12:48, ebb,-1.1
2020-01-02 16:54, slack,-
2020-01-02 19:42, flood,0.6
2020-01-02 22:18, slack,-
2020-01-03 00:36, ebb,-0.7
2020-01-03 03:54, slack,-
2020-01-03 06:12, flood,0.5
2020-01-03 09:54, slack,-
2020-01-03 13:24, ebb,-1.1
2020-01-03 17:30, slack,-
2020-01-03 20:30, flood,0.6
2020-01-03 23:06, slack,-
2020-01-04 01:24, ebb,-0.7
2020-01-04 05:00, slack,-
2020-01-04 07:06, flood,0.4
2020-01-04 10:48, slack,-
2020-01-04 14:18, ebb,-1.1
2020-01-04 18:12, slack,-
2020-01-04 21:06, flood,0.7
2020-01-04 23:54, slack,-
2020-01-05 02:24, ebb,-0.7
2020-01-05 06:06, slack,-
2020-01-05 08:48, flood,0.4
2020-01-05 11:36, slack,-
2020-01-05 15:12, ebb,-1.2
2020-01-05 18:54, slack,-
2020-01-05 21:36, flood,0.8
2020-01-06 00:42, slack,-
2020-01-06 03:24, ebb,-0.7
2020-01-06 07:06, slack,-
2020-01-06 09:36, flood,0.5
2020-01-06 12:24, slack,-
2020-01-06 16:00, ebb,-1.3
2020-01-06 19:36, slack,-
2020-01-06 22:00, flood,0.9
2020-01-07 01:36, slack,-
2020-01-07 04:24, ebb,-0.7
2020-01-07 08:00, slack,-
2020-01-07 10:12, flood,0.5
2020-01-07 13:00, slack,-
2020-01-07 16:42, ebb,-1.4
2020-01-07 20:12, slack,-
2020-01-07 22:36, flood,1.0
2020-01-08 02:30, slack,-
2020-01-08 05:24, ebb,-0.7
2020-01-08 08:54, slack,-
2020-01-08 10:48, flood,0.5
2020-01-08 13:36, slack,-
2020-01-08 17:24, ebb,-1.5
2020-01-08 20:48, slack,-
2020-01-08 23:12, flood,1.2
2020-01-09 03:18, slack,-
2020-01-09 06:54, ebb,-0.7
2020-01-09 09:48, slack,-
2020-01-09 11:36, flood,0.5
2020-01-09 14:00, slack,-
2020-01-09 18:06, ebb,-1.6
2020-01-09 21:24, slack,-
2020-01-09 23:54, flood,1.4
2020-01-10 04:12, slack,-
2020-01-10 07:48, ebb,-0.8
2020-01-10 10:42, slack,-
2020-01-10 12:24, flood,0.4
2020-01-10 14:30, slack,-
2020-01-10 18:54, ebb,-1.6
2020-01-10 22:06, slack,-
2020-01-11 00:42, flood,1.5
2020-01-11 05:00, slack,-
2020-01-11 08:36, ebb,-0.9
2020-01-11 11:42, slack,-
2020-01-11 13:18, flood,0.4
2020-01-11 15:12, slack,-
2020-01-11 19:42, ebb,-1.5
2020-01-11 22:48, slack,-
2020-01-12 01:24, flood,1.6
2020-01-12 05:42, slack,-
2020-01-12 09:18, ebb,-1.0
2020-01-12 12:36, slack,-
2020-01-12 14:06, flood,0.4
2020-01-12 16:12, slack,-
2020-01-12 20:30, ebb,-1.4
2020-01-12 23:36, slack,-
2020-01-13 02:12, flood,1.5
2020-01-13 06:18, slack,-
2020-01-13 10:12, ebb,-1.1
2020-01-13 13:24, slack,-
2020-01-13 15:00, flood,0.5
2020-01-13 17:42, slack,-
2020-01-13 21:24, ebb,-1.3
2020-01-14 00:24, slack,-
2020-01-14 02:54, flood,1.4
2020-01-14 07:00, slack,-
2020-01-14 10:54, ebb,-1.3
2020-01-14 14:12, slack,-
2020-01-14 16:00, flood,0.5
2020-01-14 19:00, slack,-
2020-01-14 22:24, ebb,-1.2
2020-01-15 01:18, slack,-
2020-01-15 03:48, flood,1.3
2020-01-15 07:42, slack,-
2020-01-15 11:36, ebb,-1.4
2020-01-15 15:00, slack,-
2020-01-15 17:12, flood,0.6
2020-01-15 20:06, slack,-
2020-01-15 23:18, ebb,-1.1
2020-01-16 02:12, slack,-
2020-01-16 04:54, flood,1.1
2020-01-16 08:36, slack,-
2020-01-16 12:24, ebb,-1.4
2020-01-16 16:00, slack,-
2020-01-16 18:06, flood,0.6
2020-01-16 21:06, slack,-
2020-01-17 00:06, ebb,-1.0
2020-01-17 03:12, slack,-
2020-01-17 05:54, flood,1.1
2020-01-17 09:42, slack,-
2020-01-17 13:18, ebb,-1.4
2020-01-17 17:00, slack,-
2020-01-17 19:00, flood,0.5
2020-01-17 22:00, slack,-
2020-01-18 00:54, ebb,-0.9
2020-01-18 04:12, slack,-
2020-01-18 07:00, flood,1.1
2020-01-18 10:48, slack,-
2020-01-18 14:36, ebb,-1.4
2020-01-18 18:06, slack,-
2020-01-18 20:12, flood,0.5
2020-01-18 22:54, slack,-
2020-01-19 02:00, ebb,-0.8
2020-01-19 05:18, slack,-
2020-01-19 08:30, flood,1.1
2020-01-19 11:48, slack,-
2020-01-19 15:42, ebb,-1.4
2020-01-19 19:12, slack,-
2020-01-19 21:30, flood,0.5
2020-01-19 23:48, slack,-
2020-01-20 03:36, ebb,-0.7
2020-01-20 06:24, slack,-
2020-01-20 09:42, flood,1.2
2020-01-20 12:48, slack,-
2020-01-20 16:30, ebb,-1.5
2020-01-20 20:06, slack,-
2020-01-20 22:18, flood,0.5
2020-01-21 01:00, slack,-
2020-01-21 05:06, ebb,-0.7
2020-01-21 07:36, slack,-
2020-01-21 10:36, flood,1.2
2020-01-21 13:36, slack,-
2020-01-21 17:18, ebb,-1.5
2020-01-21 20:48, slack,-
2020-01-21 23:00, flood,0.6
2020-01-22 02:18, slack,-
2020-01-22 06:30, ebb,-0.8
2020-01-22 08:42, slack,-
2020-01-22 11:30, flood,1.1
2020-01-22 14:18, slack,-
2020-01-22 18:00, ebb,-1.5
2020-01-22 21:18, slack,-
2020-01-22 23:42, flood,0.8
2020-01-23 03:24, slack,-
2020-01-23 07:30, ebb,-1.0
2020-01-23 09:48, slack,-
2020-01-23 12:24, flood,0.9
2020-01-23 15:00, slack,-
2020-01-23 18:36, ebb,-1.4
2020-01-23 21:48, slack,-
2020-01-24 00:24, flood,1.0
2020-01-24 04:18, slack,-
2020-01-24 08:18, ebb,-1.1
2020-01-24 10:54, slack,-
2020-01-24 13:18, flood,0.7
2020-01-24 15:36, slack,-
2020-01-24 19:06, ebb,-1.3
2020-01-24 22:18, slack,-
2020-01-25 01:00, flood,1.1
2020-01-25 05:12, slack,-
2020-01-25 09:00, ebb,-1.2
2020-01-25 11:54, slack,-
2020-01-25 14:00, flood,0.6
2020-01-25 16:12, slack,-
2020-01-25 19:36, ebb,-1.2
2020-01-25 22:54, slack,-
2020-01-26 01:36, flood,1.1
2020-01-26 05:48, slack,-
2020-01-26 09:48, ebb,-1.2
2020-01-26 12:48, slack,-
2020-01-26 14:48, flood,0.5
2020-01-26 17:06, slack,-
2020-01-26 20:18, ebb,-1.2
