Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 01:12, ebb,-1.1
2020-01-01 03:42, slack,-
2020-01-01 07:48, flood,1.7
2020-01-01 11:36, slack,-
2020-01-01 14:42, ebb,-1.7
2020-01-01 20:54, ebb,-0.4
2020-01-02 02:12, ebb,-0.7
2020-01-02 04:12, slack,-
2020-01-02 08:30, flood,1.7
2020-01-02 11:54, slack,-
2020-01-02 15:24, ebb,-1.9
2020-01-03 00:30, slack,-
2020-01-03 03:18, ebb,-0.3
2020-01-03 04:42, slack,-
2020-01-03 09:12, flood,1.6
2020-01-03 12:12, slack,-
2020-01-03 16:00, ebb,-2.1
2020-01-03 22:42, slack,-
2020-01-04 01:24, flood,0.5
2020-01-04 04:06, slack,-
2020-01-04 05:18, slack,-
2020-01-04 10:00, flood,1.3
2020-01-04 12:36, slack,-
2020-01-04 16:36, ebb,-2.3
2020-01-04 22:30, slack,-
2020-01-05 02:06, flood,1.1
2020-01-05 05:24, slack,-
2020-01-05 06:12, ebb,-0.1
2020-01-05 07:12, slack,-
2020-01-05 10:54, flood,1.0
2020-01-05 13:00, slack,-
2020-01-05 17:12, ebb,-2.4
2020-01-05 22:42, slack,-
2020-01-06 02:42, flood,1.5
2020-01-06 06:00, slack,-
2020-01-06 07:24, ebb,-0.4
2020-01-06 09:36, slack,-
2020-01-06 11:48, flood,0.7
2020-01-06 13:30, slack,-
2020-01-06 17:54, ebb,-2.6
2020-01-06 22:54, slack,-
2020-01-07 03:18, flood,1.8
2020-01-07 06:36, slack,-
2020-01-07 08:24, ebb,-0.7
2020-01-07 11:06, slack,-
2020-01-07 12:42, flood,0.6
2020-01-07 14:06, slack,-
2020-01-07 18:36, ebb,-2.8
2020-01-07 23:06, slack,-
2020-01-08 03:54, flood,2.1
2020-01-08 07:18, slack,-
2020-01-08 09:12, ebb,-0.9
2020-01-08 12:06, slack,-
2020-01-08 13:30, flood,0.5
2020-01-08 14:42, slack,-
2020-01-08 19:18, ebb,-2.9
2020-01-08 23:30, slack,-
2020-01-09 04:36, flood,2.2
2020-01-09 08:00, slack,-
2020-01-09 10:00, ebb,-1.0
2020-01-09 12:54, slack,-
2020-01-09 14:12, flood,0.4
2020-01-09 15:24, slack,-
2020-01-09 20:06, ebb,-3.0
2020-01-10 00:06, slack,-
2020-01-10 05:18, flood,2.2
2020-01-10 08:48, slack,-
2020-01-10 10:42, ebb,-1.0
2020-01-10 13:42, slack,-
2020-01-10 14:54, flood,0.4
2020-01-10 16:06, slack,-
2020-01-10 21:00, ebb,-3.1
2020-01-11 00:48, slack,-
2020-01-11 06:00, flood,2.2
2020-01-11 09:36, slack,-
2020-01-11 11:18, ebb,-1.0
2020-01-11 14:24, slack,-
2020-01-11 15:42, flood,0.3
2020-01-11 16:48, slack,-
2020-01-11 21:54, ebb,-3.2
2020-01-12 01:36, slack,-
2020-01-12 06:48, flood,2.1
2020-01-12 10:18, slack,-
2020-01-12 12:00, ebb,-0.9
2020-01-12 15:24, slack,-
2020-01-12 16:30, flood,0.2
2020-01-12 17:30, slack,-
2020-01-12 22:48, ebb,-3.1
2020-01-13 02:24, slack,-
2020-01-13 07:24, flood,2.1
2020-01-13 11:00, slack,-
2020-01-13 12:48, ebb,-1.0
2020-01-13 16:36, slack,-
2020-01-13 17:30, flood,0.1
2020-01-13 18:18, slack,-
2020-01-13 23:42, ebb,-2.9
2020-01-14 03:12, slack,-
2020-01-14 07:24, flood,2.0
2020-01-14 11:24, slack,-
2020-01-14 13:30, ebb,-1.1
2020-01-14 17:54, slack,-
2020-01-14 19:06, slack,-
2020-01-15 00:36, ebb,-2.5
2020-01-15 03:48, slack,-
2020-01-15 07:42, flood,1.9
2020-01-15 11:48, slack,-
2020-01-15 14:12, ebb,-1.4
2020-01-15 19:12, slack,-
2020-01-15 20:30, slack,-
2020-01-16 01:30, ebb,-1.9
2020-01-16 04:24, slack,-
