Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 02:42, slack,-
2020-01-01 06:06, flood,2.9
2020-01-01 09:18, slack,-
2020-01-01 13:06, ebb,-3.1
2020-01-01 17:54, slack,-
2020-01-01 19:30, flood,0.6
2020-01-01 21:24, slack,-
2020-01-02 00:36, ebb,-1.7
2020-01-02 03:36, slack,-
2020-01-02 06:48, flood,2.3
2020-01-02 09:42, slack,-
2020-01-02 13:30, ebb,-3.0
2020-01-02 18:24, slack,-
2020-01-02 20:36, flood,0.9
2020-01-02 22:54, slack,-
2020-01-03 01:48, ebb,-1.6
2020-01-03 04:36, slack,-
2020-01-03 07:36, flood,1.7
2020-01-03 10:12, slack,-
2020-01-03 13:54, ebb,-3.0
2020-01-03 18:48, slack,-
2020-01-03 21:36, flood,1.5
2020-01-04 00:12, slack,-
2020-01-04 03:06, ebb,-1.6
2020-01-04 05:54, slack,-
2020-01-04 08:30, flood,1.3
2020-01-04 10:42, slack,-
2020-01-04 14:30, ebb,-3.0
2020-01-04 19:18, slack,-
2020-01-04 22:24, flood,2.1
2020-01-05 01:18, slack,-
2020-01-05 04:18, ebb,-1.8
2020-01-05 07:12, slack,-
2020-01-05 09:24, flood,1.1
2020-01-05 11:18, slack,-
2020-01-05 15:12, ebb,-3.3
2020-01-05 19:48, slack,-
2020-01-05 23:06, flood,2.8
2020-01-06 02:18, slack,-
2020-01-06 05:12, ebb,-2.1
2020-01-06 08:24, slack,-
2020-01-06 10:18, flood,0.9
2020-01-06 12:00, slack,-
2020-01-06 15:54, ebb,-3.6
2020-01-06 20:24, slack,-
2020-01-06 23:48, flood,3.6
2020-01-07 03:06, slack,-
2020-01-07 06:06, ebb,-2.4
2020-01-07 09:24, slack,-
2020-01-07 11:06, flood,0.9
2020-01-07 12:36, slack,-
2020-01-07 16:36, ebb,-4.1
2020-01-07 21:00, slack,-
2020-01-08 00:30, flood,4.3
2020-01-08 03:54, slack,-
2020-01-08 07:00, ebb,-2.6
2020-01-08 10:18, slack,-
2020-01-08 11:54, flood,0.8
2020-01-08 13:18, slack,-
2020-01-08 17:18, ebb,-4.6
2020-01-08 21:36, slack,-
2020-01-09 01:12, flood,5.0
2020-01-09 04:42, slack,-
2020-01-09 07:48, ebb,-2.7
2020-01-09 11:12, slack,-
2020-01-09 12:42, flood,0.8
2020-01-09 13:54, slack,-
2020-01-09 18:00, ebb,-5.0
2020-01-09 22:12, slack,-
2020-01-10 01:54, flood,5.5
2020-01-10 05:24, slack,-
2020-01-10 08:30, ebb,-2.8
2020-01-10 12:00, slack,-
2020-01-10 13:24, flood,0.7
2020-01-10 14:42, slack,-
2020-01-10 18:42, ebb,-5.1
2020-01-10 22:54, slack,-
2020-01-11 02:30, flood,5.8
2020-01-11 06:06, slack,-
2020-01-11 09:12, ebb,-3.0
2020-01-11 12:48, slack,-
2020-01-11 14:12, flood,0.7
2020-01-11 15:24, slack,-
2020-01-11 19:30, ebb,-5.1
2020-01-11 23:36, slack,-
2020-01-12 03:12, flood,5.8
2020-01-12 06:42, slack,-
2020-01-12 09:48, ebb,-3.1
2020-01-12 13:36, slack,-
2020-01-12 15:00, flood,0.8
2020-01-12 16:18, slack,-
2020-01-12 20:18, ebb,-4.8
2020-01-13 00:18, slack,-
2020-01-13 03:54, flood,5.6
2020-01-13 07:18, slack,-
2020-01-13 10:24, ebb,-3.3
2020-01-13 14:18, slack,-
2020-01-13 15:54, flood,1.0
2020-01-13 17:18, slack,-
2020-01-13 21:12, ebb,-4.4
2020-01-14 01:06, slack,-
2020-01-14 04:36, flood,5.2
2020-01-14 07:54, slack,-
2020-01-14 10:54, ebb,-3.5
2020-01-14 15:00, slack,-
2020-01-14 16:54, flood,1.2
2020-01-14 18:30, slack,-
2020-01-14 22:12, ebb,-3.9
2020-01-15 02:00, slack,-
2020-01-15 05:24, flood,4.6
2020-01-15 08:30, slack,-
