Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:00, ebb,-3.1
2020-01-01 03:48, slack,-
2020-01-01 06:30, flood,2.0
2020-01-01 09:54, slack,-
2020-01-01 13:30, ebb,-2.0
2020-01-01 17:54, slack,-
2020-01-01 18:54, flood,0.2
2020-01-01 20:00, slack,-
2020-01-02 00:42, ebb,-2.8
2020-01-02 04:18, slack,-
2020-01-02 07:06, flood,1.8
2020-01-02 10:24, slack,-
2020-01-02 14:12, ebb,-2.2
2020-01-02 19:06, slack,-
2020-01-02 19:54, flood,0.1
2020-01-02 20:42, slack,-
2020-01-03 01:24, ebb,-2.5
2020-01-03 04:48, slack,-
2020-01-03 07:36, flood,1.6
2020-01-03 10:54, slack,-
2020-01-03 14:54, ebb,-2.3
2020-01-03 20:12, slack,-
2020-01-03 21:00, flood,0.1
2020-01-03 22:00, slack,-
2020-01-04 02:06, ebb,-2.1
2020-01-04 05:24, slack,-
2020-01-04 08:12, flood,1.4
2020-01-04 11:24, slack,-
2020-01-04 15:36, ebb,-2.5
2020-01-04 20:54, slack,-
2020-01-04 22:18, flood,0.3
2020-01-04 23:42, slack,-
2020-01-05 02:54, ebb,-1.8
2020-01-05 06:00, slack,-
2020-01-05 08:48, flood,1.2
2020-01-05 11:48, slack,-
2020-01-05 16:18, ebb,-2.7
2020-01-05 21:30, slack,-
2020-01-05 23:24, flood,0.7
2020-01-06 01:06, slack,-
2020-01-06 03:42, ebb,-1.5
2020-01-06 06:42, slack,-
2020-01-06 09:30, flood,0.9
2020-01-06 12:18, slack,-
2020-01-06 16:54, ebb,-2.9
2020-01-06 22:00, slack,-
2020-01-07 00:12, flood,1.1
2020-01-07 02:18, slack,-
2020-01-07 04:36, ebb,-1.3
2020-01-07 07:36, slack,-
2020-01-07 10:36, flood,0.7
2020-01-07 12:48, slack,-
2020-01-07 17:24, ebb,-3.1
2020-01-07 22:30, slack,-
2020-01-08 00:54, flood,1.6
2020-01-08 03:18, slack,-
2020-01-08 05:24, ebb,-1.2
2020-01-08 08:54, slack,-
2020-01-08 11:42, flood,0.6
2020-01-08 13:24, slack,-
2020-01-08 18:06, ebb,-3.3
2020-01-08 23:06, slack,-
2020-01-09 01:30, flood,2.0
2020-01-09 04:12, slack,-
2020-01-09 06:18, ebb,-1.2
2020-01-09 10:24, slack,-
2020-01-09 12:42, flood,0.6
2020-01-09 14:18, slack,-
2020-01-09 18:48, ebb,-3.5
2020-01-09 23:42, slack,-
2020-01-10 02:12, flood,2.4
2020-01-10 05:00, slack,-
2020-01-10 07:06, ebb,-1.3
2020-01-10 11:24, slack,-
2020-01-10 13:36, flood,0.8
2020-01-10 15:12, slack,-
2020-01-10 19:42, ebb,-3.8
2020-01-11 00:18, slack,-
2020-01-11 02:54, flood,2.7
2020-01-11 05:48, slack,-
2020-01-11 08:12, ebb,-1.4
2020-01-11 12:18, slack,-
2020-01-11 14:24, flood,1.0
2020-01-11 16:12, slack,-
2020-01-11 20:42, ebb,-4.0
2020-01-12 01:00, slack,-
2020-01-12 03:36, flood,3.0
2020-01-12 06:36, slack,-
2020-01-12 09:24, ebb,-1.7
2020-01-12 13:06, slack,-
2020-01-12 15:18, flood,1.3
2020-01-12 17:12, slack,-
2020-01-12 21:36, ebb,-4.2
2020-01-13 01:36, slack,-
2020-01-13 04:18, flood,3.2
2020-01-13 07:18, slack,-
2020-01-13 10:18, ebb,-2.1
2020-01-13 13:54, slack,-
2020-01-13 16:12, flood,1.5
2020-01-13 18:12, slack,-
2020-01-13 22:24, ebb,-4.3
2020-01-14 02:18, slack,-
2020-01-14 05:00, flood,3.4
2020-01-14 08:00, slack,-
2020-01-14 11:06, ebb,-2.5
2020-01-14 14:54, slack,-
2020-01-14 17:06, flood,1.7
2020-01-14 19:12, slack,-
2020-01-14 23:12, ebb,-4.2
2020-01-15 03:00, slack,-
2020-01-15 05:42, flood,3.4
2020-01-15 08:42, slack,-
2020-01-15 12:00, ebb,-3.0
2020-01-15 15:48, slack,-
2020-01-15 18:06, flood,1.7
2020-01-15 20:18, slack,-
2020-01-16 00:06, ebb,-3.9
2020-01-16 03:36, slack,-
2020-01-16 06:24, flood,3.2
2020-01-16 09:24, slack,-
2020-01-16 12:48, ebb,-3.3
2020-01-16 16:54, slack,-
2020-01-16 19:06, flood,1.6
2020-01-16 21:24, slack,-
2020-01-17 00:54, ebb,-3.5
2020-01-17 04:18, slack,-
