Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 00:18, ebb,-1.7
2020-01-01 03:12, slack,-
2020-01-01 05:48, flood,1.2
2020-01-01 08:36, slack,-
2020-01-01 15:18, ebb,-1.4
2020-01-01 18:48, slack,-
2020-01-01 19:48, flood,0.2
2020-01-01 21:24, slack,-
2020-01-02 01:00, ebb,-1.3
2020-01-02 03:42, slack,-
2020-01-02 06:36, flood,1.2
2020-01-02 09:18, slack,-
2020-01-02 15:42, ebb,-1.6
2020-01-02 19:36, slack,-
2020-01-02 20:42, flood,0.2
2020-01-02 22:42, slack,-
2020-01-03 01:42, ebb,-1.0
2020-01-03 04:12, slack,-
2020-01-03 07:24, flood,1.1
2020-01-03 09:54, slack,-
2020-01-03 15:48, ebb,-1.8
2020-01-03 20:06, slack,-
2020-01-03 21:30, flood,0.4
2020-01-04 00:00, slack,-
2020-01-04 02:30, ebb,-0.8
2020-01-04 05:00, slack,-
2020-01-04 08:18, flood,1.0
2020-01-04 10:36, slack,-
2020-01-04 16:06, ebb,-2.0
2020-01-04 20:30, slack,-
2020-01-04 22:06, flood,0.7
2020-01-05 01:00, slack,-
2020-01-05 03:36, ebb,-0.7
2020-01-05 06:06, slack,-
2020-01-05 09:18, flood,0.8
2020-01-05 11:18, slack,-
2020-01-05 16:36, ebb,-2.1
2020-01-05 20:48, slack,-
2020-01-05 22:36, flood,1.0
2020-01-06 01:42, slack,-
2020-01-06 04:24, ebb,-0.7
2020-01-06 07:48, slack,-
2020-01-06 10:24, flood,0.7
2020-01-06 12:06, slack,-
2020-01-06 17:06, ebb,-2.2
2020-01-06 21:06, slack,-
2020-01-06 23:06, flood,1.2
2020-01-07 02:12, slack,-
2020-01-07 05:24, ebb,-0.8
2020-01-07 09:30, slack,-
2020-01-07 11:18, flood,0.6
2020-01-07 12:54, slack,-
2020-01-07 17:42, ebb,-2.1
2020-01-07 21:24, slack,-
2020-01-07 23:42, flood,1.5
2020-01-08 02:30, slack,-
2020-01-08 06:24, ebb,-0.9
2020-01-08 10:36, slack,-
2020-01-08 12:12, flood,0.6
2020-01-08 13:48, slack,-
2020-01-08 18:30, ebb,-2.1
2020-01-08 21:54, slack,-
2020-01-09 00:18, flood,1.7
2020-01-09 02:54, slack,-
2020-01-09 07:48, ebb,-1.0
2020-01-09 11:36, slack,-
2020-01-09 13:06, flood,0.6
2020-01-09 14:36, slack,-
2020-01-09 19:24, ebb,-2.1
2020-01-09 22:30, slack,-
2020-01-10 01:00, flood,1.8
2020-01-10 03:30, slack,-
2020-01-10 08:54, ebb,-1.0
2020-01-10 12:24, slack,-
2020-01-10 13:54, flood,0.6
2020-01-10 15:30, slack,-
2020-01-10 20:12, ebb,-2.2
2020-01-10 23:12, slack,-
2020-01-11 01:42, flood,1.9
2020-01-11 04:06, slack,-
2020-01-11 09:54, ebb,-1.0
2020-01-11 13:18, slack,-
2020-01-11 14:42, flood,0.5
2020-01-11 16:12, slack,-
2020-01-11 21:06, ebb,-2.2
2020-01-11 23:54, slack,-
2020-01-12 02:30, flood,1.9
2020-01-12 04:54, slack,-
2020-01-12 10:48, ebb,-1.0
2020-01-12 14:12, slack,-
2020-01-12 15:36, flood,0.4
2020-01-12 16:54, slack,-
2020-01-12 21:54, ebb,-2.2
2020-01-13 00:36, slack,-
2020-01-13 03:12, flood,2.0
2020-01-13 05:42, slack,-
2020-01-13 11:42, ebb,-1.2
2020-01-13 15:18, slack,-
2020-01-13 16:30, flood,0.3
2020-01-13 17:42, slack,-
2020-01-13 22:36, ebb,-2.1
2020-01-14 01:18, slack,-
2020-01-14 04:00, flood,2.0
2020-01-14 06:36, slack,-
2020-01-14 12:24, ebb,-1.3
2020-01-14 16:24, slack,-
2020-01-14 17:24, flood,0.3
2020-01-14 18:42, slack,-
2020-01-14 23:24, ebb,-1.9
2020-01-15 02:00, slack,-
2020-01-15 04:48, flood,1.9
2020-01-15 07:24, slack,-
2020-01-15 13:06, ebb,-1.6
2020-01-15 17:18, slack,-
2020-01-15 18:24, flood,0.4
2020-01-15 19:54, slack,-
2020-01-16 00:12, ebb,-1.5
2020-01-16 02:42, slack,-
2020-01-16 05:36, flood,1.8
2020-01-16 08:06, slack,-
2020-01-16 13:42, ebb,-1.8
2020-01-16 18:00, slack,-
2020-01-16 19:24, flood,0.6
2020-01-16 21:42, slack,-
2020-01-17 01:06, ebb,-1.2
2020-01-17 03:30, slack,-
2020-01-17 06:30, flood,1.5
2020-01-17 08:48, slack,-
2020-01-17 14:24, ebb,-2.0
2020-01-17 18:36, slack,-
2020-01-17 20:18, flood,0.8
2020-01-17 23:24, slack,-
2020-01-18 02:06, ebb,-0.9
2020-01-18 04:36, slack,-
2020-01-18 07:30, flood,1.1
2020-01-18 09:36, slack,-
2020-01-18 15:06, ebb,-2.2
2020-01-18 19:12, slack,-
2020-01-18 21:12, flood,1.2
2020-01-19 00:42, slack,-
2020-01-19 03:24, ebb,-0.8
2020-01-19 06:12, slack,-
2020-01-19 08:42, flood,0.8
2020-01-19 10:24, slack,-
2020-01-19 15:48, ebb,-2.2
2020-01-19 19:42, slack,-
2020-01-19 21:54, flood,1.5
2020-01-20 01:42, slack,-
2020-01-20 04:42, ebb,-0.9
2020-01-20 08:12, slack,-
2020-01-20 09:48, flood,0.6
2020-01-20 11:18, slack,-
2020-01-20 16:36, ebb,-2.2
2020-01-20 20:24, slack,-
2020-01-20 22:42, flood,1.7
2020-01-21 02:24, slack,-
2020-01-21 06:06, ebb,-1.1
2020-01-21 09:36, slack,-
2020-01-21 10:54, flood,0.6
2020-01-21 12:30, slack,-
2020-01-21 17:24, ebb,-2.2
2020-01-21 21:00, slack,-
2020-01-21 23:24, flood,1.8
2020-01-22 03:00, slack,-
2020-01-22 07:30, ebb,-1.3
2020-01-22 10:36, slack,-
2020-01-22 12:00, flood,0.7
2020-01-22 13:48, slack,-
2020-01-22 18:18, ebb,-2.2
2020-01-22 21:48, slack,-
2020-01-23 00:06, flood,1.7
2020-01-23 03:30, slack,-
2020-01-23 08:36, ebb,-1.3
2020-01-23 11:24, slack,-
2020-01-23 12:54, flood,0.8
2020-01-23 15:00, slack,-
2020-01-23 19:18, ebb,-2.2
2020-01-23 22:42, slack,-
2020-01-24 00:54, flood,1.6
2020-01-24 04:00, slack,-
2020-01-24 09:30, ebb,-1.3
2020-01-24 12:12, slack,-
2020-01-24 13:48, flood,0.9
2020-01-24 16:00, slack,-
2020-01-24 20:12, ebb,-2.2
2020-01-24 23:30, slack,-
2020-01-25 01:36, flood,1.5
2020-01-25 04:30, slack,-
2020-01-25 10:24, ebb,-1.3
2020-01-25 13:00, slack,-
2020-01-25 14:36, flood,0.8
2020-01-25 16:54, slack,-
2020-01-25 21:00, ebb,-2.3
2020-01-26 00:18, slack,-
