Date_Time (LST/LDT), Event, Speed (knots)
2020-01-01 03:32, slack,-
2020-01-01 06:09, flood,0.8
2020-01-01 09:14, slack,-
2020-01-01 14:25, ebb,-0.6
2020-01-01 18:55, ebb,-0.3
2020-01-02 00:07, ebb,-0.7
2020-01-02 04:08, slack,-
2020-01-02 06:51, flood,0.7
2020-01-02 09:38, slack,-
2020-01-02 15:01, ebb,-0.8
2020-01-02 20:07, ebb,-0.2
2020-01-03 00:55, ebb,-0.4
2020-01-03 04:38, slack,-
2020-01-03 07:33, flood,0.6
2020-01-03 10:02, slack,-
2020-01-03 15:37, ebb,-1.0
2020-01-03 21:37, ebb,-0.1
2020-01-04 02:13, ebb,-0.2
2020-01-04 05:02, slack,-
2020-01-04 08:15, flood,0.5
2020-01-04 10:20, slack,-
2020-01-04 16:13, ebb,-1.1
2020-01-04 21:26, slack,-
2020-01-04 23:03, flood,0.1
2020-01-05 00:20, slack,-
2020-01-05 03:49, ebb,-0.1
2020-01-05 05:38, slack,-
2020-01-05 08:57, flood,0.4
2020-01-05 10:44, slack,-
2020-01-05 16:43, ebb,-1.3
2020-01-05 21:26, slack,-
2020-01-05 23:33, flood,0.4
2020-01-06 02:20, slack,-
2020-01-06 06:38, slack,-
2020-01-06 09:39, flood,0.3
2020-01-06 11:02, slack,-
2020-01-06 17:19, ebb,-1.5
2020-01-06 21:44, slack,-
2020-01-06 23:57, flood,0.6
2020-01-07 03:20, slack,-
2020-01-07 07:56, slack,-
2020-01-07 10:33, flood,0.2
2020-01-07 11:26, slack,-
2020-01-07 17:55, ebb,-1.6
2020-01-07 22:08, slack,-
2020-01-08 00:27, flood,0.9
2020-01-08 04:02, slack,-
2020-01-08 07:13, ebb,-0.1
2020-01-08 09:50, slack,-
2020-01-08 11:27, flood,0.1
2020-01-08 11:50, slack,-
2020-01-08 18:25, ebb,-1.7
2020-01-08 22:38, slack,-
2020-01-09 01:03, flood,1.1
2020-01-09 04:44, slack,-
2020-01-09 08:07, ebb,-0.2
2020-01-09 11:32, slack,-
2020-01-09 19:07, ebb,-1.8
2020-01-09 23:14, slack,-
2020-01-10 01:39, flood,1.2
2020-01-10 05:20, slack,-
2020-01-10 09:07, ebb,-0.3
2020-01-10 12:44, slack,-
2020-01-10 19:43, ebb,-1.8
2020-01-10 23:50, slack,-
2020-01-11 02:21, flood,1.3
2020-01-11 06:02, slack,-
2020-01-11 10:01, ebb,-0.3
2020-01-11 13:44, slack,-
2020-01-11 20:25, ebb,-1.7
2020-01-12 00:32, slack,-
2020-01-12 03:03, flood,1.4
2020-01-12 06:38, slack,-
2020-01-12 10:49, ebb,-0.4
2020-01-12 14:50, slack,-
2020-01-12 21:13, ebb,-1.6
2020-01-13 01:14, slack,-
2020-01-13 03:45, flood,1.3
2020-01-13 07:14, slack,-
2020-01-13 11:43, ebb,-0.5
2020-01-13 16:01, slack,-
2020-01-13 22:01, ebb,-1.5
2020-01-14 01:56, slack,-
2020-01-14 04:33, flood,1.3
2020-01-14 07:44, slack,-
2020-01-14 12:31, ebb,-0.7
2020-01-14 17:07, slack,-
2020-01-14 22:55, ebb,-1.2
2020-01-15 02:38, slack,-
2020-01-15 05:15, flood,1.1
2020-01-15 08:14, slack,-
2020-01-15 13:13, ebb,-0.8
2020-01-15 17:50, slack,-
2020-01-15 23:49, ebb,-0.9
2020-01-16 03:26, slack,-
2020-01-16 06:03, flood,1.0
2020-01-16 08:44, slack,-
2020-01-16 14:01, ebb,-1.0
2020-01-16 18:26, slack,-
2020-01-16 18:51, flood,0.1
2020-01-17 01:01, ebb,-0.7
2020-01-17 04:14, slack,-
2020-01-17 06:51, flood,0.8
2020-01-17 09:14, slack,-
2020-01-17 14:49, ebb,-1.2
2020-01-17 19:08, slack,-
2020-01-17 20:09, flood,0.3
2020-01-17 21:50, slack,-
2020-01-18 02:31, ebb,-0.4
2020-01-18 05:08, slack,-
2020-01-18 07:39, flood,0.6
2020-01-18 09:38, slack,-
2020-01-18 15:37, ebb,-1.4
2020-01-18 19:50, slack,-
2020-01-18 21:33, flood,0.5
2020-01-19 00:14, slack,-
2020-01-19 04:07, ebb,-0.3
2020-01-19 06:26, slack,-
2020-01-19 08:33, flood,0.4
2020-01-19 10:08, slack,-
2020-01-19 16:19, ebb,-1.5
