Year,Month,Day,net_move,Station
2018,10,01,3.2289999999999996,9449161
2018,10,02,5.471,9449161
2018,10,03,5.672,9449161
2018,10,04,6.0840000000000005,9449161
2018,10,05,6.0249999999999995,9449161
2018,10,06,6.936000000000001,9449161
2018,10,07,7.512,9449161
2018,10,08,7.9190000000000005,9449161
2018,10,09,8.076,9449161
2018,10,10,5.401,9449161
2018,10,11,7.522,9449161
2018,10,12,6.960999999999999,9449161
2018,10,13,6.267,9449161
2018,10,14,5.571,9449161
2018,10,15,5.003,9449161
2018,10,16,3.987,9449161
2018,10,17,4.344,9449161
2018,10,18,5.326,9449161
2018,10,19,4.305000000000001,9449161
2018,10,20,4.801,9449161
2018,10,21,5.314,9449161
2018,10,22,5.852,9449161
2018,10,23,6.352,9449161
2018,10,24,6.7669999999999995,9449161
2018,10,25,7.061999999999999,9449161
2018,10,26,4.558,9449161
2018,10,27,7.116,9449161
2018,10,28,7.005000000000001,9449161
2018,10,29,6.789,9449161
2018,10,30,6.5280000000000005,9449161
2018,10,31,6.288,9449161
