Year,Month,Day,net_move,Station
2018,10,01,3.3420000000000005,9448683
2018,10,02,5.458000000000001,9448683
2018,10,03,5.575000000000001,9448683
2018,10,04,5.928,9448683
2018,10,05,5.638,9448683
2018,10,06,6.706999999999999,9448683
2018,10,07,7.229,9448683
2018,10,08,7.615,9448683
2018,10,09,7.775,9448683
2018,10,10,7.676,9448683
2018,10,11,7.336,9448683
2018,10,12,4.458,9448683
2018,10,13,6.297,9448683
2018,10,14,5.661999999999999,9448683
2018,10,15,5.13,9448683
2018,10,16,4.801,9448683
2018,10,17,4.601,9448683
2018,10,18,4.561999999999999,9448683
2018,10,19,4.188,9448683
2018,10,20,4.813000000000001,9448683
2018,10,21,5.258,9448683
2018,10,22,5.778,9448683
2018,10,23,6.300999999999999,9448683
2018,10,24,6.762,9448683
2018,10,25,7.096,9448683
2018,10,26,7.254,9448683
2018,10,27,7.2059999999999995,9448683
2018,10,28,4.334,9448683
2018,10,29,6.700999999999999,9448683
2018,10,30,6.319,9448683
2018,10,31,6.0200000000000005,9448683
