Year,Month,Day,net_move,Station
2018,10,01,2.6109999999999998,9449834
2018,10,02,4.606999999999999,9449834
2018,10,03,4.739000000000001,9449834
2018,10,04,5.122999999999999,9449834
2018,10,05,5.129,9449834
2018,10,06,5.949,9449834
2018,10,07,6.496,9449834
2018,10,08,6.8950000000000005,9449834
2018,10,09,7.056,9449834
2018,10,10,6.941000000000001,9449834
2018,10,11,4.268,9449834
2018,10,12,6.074,9449834
2018,10,13,5.4559999999999995,9449834
2018,10,14,4.791,9449834
2018,10,15,4.370000000000001,9449834
2018,10,16,4.098,9449834
2018,10,17,3.8120000000000003,9449834
2018,10,18,3.7079999999999997,9449834
2018,10,19,3.582,9449834
2018,10,20,3.982,9449834
2018,10,21,4.441000000000001,9449834
2018,10,22,4.973,9449834
2018,10,23,5.509,9449834
2018,10,24,5.98,9449834
2018,10,25,6.316,9449834
2018,10,26,6.468999999999999,9449834
2018,10,27,3.8119999999999994,9449834
2018,10,28,6.188,9449834
2018,10,29,5.865,9449834
2018,10,30,5.521,9449834
2018,10,31,5.2700000000000005,9449834
