Year,Month,Day,net_move,Station
2018,11,01,3.422,9449880
2018,11,02,4.779,9449880
2018,11,03,4.926,9449880
2018,11,04,5.253,9449880
2018,11,05,5.675,9449880
2018,11,06,6.033,9449880
2018,11,07,6.257999999999999,9449880
2018,11,08,6.321999999999999,9449880
2018,11,09,6.211,9449880
2018,11,10,3.6100000000000003,9449880
2018,11,11,5.760000000000001,9449880
2018,11,12,4.774,9449880
2018,11,13,4.958,9449880
2018,11,14,4.542999999999999,9449880
2018,11,15,4.088,9449880
2018,11,16,4.83,9449880
2018,11,17,3.458,9449880
2018,11,18,3.6979999999999995,9449880
2018,11,19,4.135000000000001,9449880
2018,11,20,4.735,9449880
2018,11,21,5.404999999999999,9449880
2018,11,22,6.045,9449880
2018,11,23,6.568,9449880
2018,11,24,6.888999999999999,9449880
2018,11,25,4.051,9449880
2018,11,26,6.929,9449880
2018,11,27,6.667999999999999,9449880
2018,11,28,6.29,9449880
2018,11,29,5.812,9449880
2018,11,30,5.36,9449880
