Year,Month,Day,net_move,Station
2018,11,01,3.193,9449856
2018,11,02,4.886,9449856
2018,11,03,4.387,9449856
2018,11,04,4.9879999999999995,9449856
2018,11,05,5.395999999999999,9449856
2018,11,06,5.752,9449856
2018,11,07,5.962,9449856
2018,11,08,5.984,9449856
2018,11,09,5.811,9449856
2018,11,10,5.487,9449856
2018,11,11,2.9630000000000005,9449856
2018,11,12,4.497,9449856
2018,11,13,4.54,9449856
2018,11,14,4.254,9449856
2018,11,15,3.924,9449856
2018,11,16,4.581999999999999,9449856
2018,11,17,3.6790000000000003,9449856
2018,11,18,3.3049999999999997,9449856
2018,11,19,3.9939999999999998,9449856
2018,11,20,4.574999999999999,9449856
2018,11,21,5.191,9449856
2018,11,22,5.753,9449856
2018,11,23,6.192,9449856
2018,11,24,6.446,9449856
2018,11,25,6.479000000000001,9449856
2018,11,26,3.617,9449856
2018,11,27,6.206000000000001,9449856
2018,11,28,5.186,9449856
2018,11,29,6.117,9449856
2018,11,30,5.054,9449856
