Year,Month,Day,net_move,Station
2018,10,01,2.7079999999999997,9448772
2018,10,02,4.773000000000001,9448772
2018,10,03,4.909000000000001,9448772
2018,10,04,5.304,9448772
2018,10,05,5.304,9448772
2018,10,06,6.155,9448772
2018,10,07,6.721,9448772
2018,10,08,7.134,9448772
2018,10,09,7.297000000000001,9448772
2018,10,10,7.18,9448772
2018,10,11,6.801,9448772
2018,10,12,3.904000000000001,9448772
2018,10,13,5.648,9448772
2018,10,14,4.962999999999999,9448772
2018,10,15,4.5169999999999995,9448772
2018,10,16,4.236,9448772
2018,10,17,3.939,9448772
2018,10,18,3.843,9448772
2018,10,19,3.708,9448772
2018,10,20,4.1259999999999994,9448772
2018,10,21,4.601,9448772
2018,10,22,5.149,9448772
2018,10,23,5.702999999999999,9448772
2018,10,24,6.19,9448772
2018,10,25,6.536,9448772
2018,10,26,6.6930000000000005,9448772
2018,10,27,3.9459999999999993,9448772
2018,10,28,6.404,9448772
2018,10,29,6.069999999999999,9448772
2018,10,30,5.703,9448772
2018,10,31,5.445,9448772
