Year,Month,Day,net_move,Station
2018,11,01,3.52,9449994
2018,11,02,5.3580000000000005,9449994
2018,11,03,4.808,9449994
2018,11,04,5.725,9449994
2018,11,05,6.2,9449994
2018,11,06,6.575,9449994
2018,11,07,6.763,9449994
2018,11,08,6.747999999999999,9449994
2018,11,09,6.526999999999999,9449994
2018,11,10,6.1419999999999995,9449994
2018,11,11,3.5230000000000006,9449994
2018,11,12,5.356999999999999,9449994
2018,11,13,4.204,9449994
2018,11,14,4.367999999999999,9449994
2018,11,15,4.977,9449994
2018,11,16,3.985,9449994
2018,11,17,3.57,9449994
2018,11,18,4.001,9449994
2018,11,19,4.491,9449994
2018,11,20,5.125,9449994
2018,11,21,5.798,9449994
2018,11,22,6.414,9449994
2018,11,23,6.8870000000000005,9449994
2018,11,24,7.153,9449994
2018,11,25,7.16,9449994
2018,11,26,4.208,9449994
2018,11,27,6.757,9449994
2018,11,28,6.31,9449994
2018,11,29,5.875,9449994
2018,11,30,5.542,9449994
