Year,Month,Day,net_move,Station
2018,10,01,2.7149999999999994,9449771
2018,10,02,4.826,9449771
2018,10,03,4.9910000000000005,9449771
2018,10,04,5.279,9449771
2018,10,05,5.1690000000000005,9449771
2018,10,06,5.790000000000001,9449771
2018,10,07,6.19,9449771
2018,10,08,6.469999999999999,9449771
2018,10,09,6.577999999999999,9449771
2018,10,10,6.476000000000001,9449771
2018,10,11,4.007,9449771
2018,10,12,5.751,9449771
2018,10,13,5.263,9449771
2018,10,14,4.782,9449771
2018,10,15,4.389,9449771
2018,10,16,3.649,9449771
2018,10,17,3.8560000000000003,9449771
2018,10,18,4.5680000000000005,9449771
2018,10,19,3.769,9449771
2018,10,20,4.084999999999999,9449771
2018,10,21,4.483,9449771
2018,10,22,4.904,9449771
2018,10,23,5.312,9449771
2018,10,24,5.683,9449771
2018,10,25,5.968999999999999,9449771
2018,10,26,6.1290000000000004,9449771
2018,10,27,3.679,9449771
2018,10,28,5.997999999999999,9449771
2018,10,29,5.852999999999999,9449771
2018,10,30,5.676,9449771
2018,10,31,4.742,9449771
