Year,Month,Day,net_move,Station
2018,11,01,3.51,9449932
2018,11,02,5.2379999999999995,9449932
2018,11,03,4.670999999999999,9449932
2018,11,04,5.416,9449932
2018,11,05,5.8999999999999995,9449932
2018,11,06,6.336,9449932
2018,11,07,6.618,9449932
2018,11,08,6.692,9449932
2018,11,09,6.539000000000001,9449932
2018,11,10,6.1899999999999995,9449932
2018,11,11,3.4869999999999997,9449932
2018,11,12,4.916,9449932
2018,11,13,5.019,9449932
2018,11,14,4.579,9449932
2018,11,15,4.103,9449932
2018,11,16,4.885,9449932
2018,11,17,3.4839999999999995,9449932
2018,11,18,3.769,9449932
2018,11,19,4.24,9449932
2018,11,20,4.898,9449932
2018,11,21,5.634,9449932
2018,11,22,6.321999999999999,9449932
2018,11,23,6.864,9449932
2018,11,24,7.171,9449932
2018,11,25,7.19,9449932
2018,11,26,4.056999999999999,9449932
2018,11,27,6.807,9449932
2018,11,28,5.591,9449932
2018,11,29,6.726000000000001,9449932
2018,11,30,5.496,9449932
