Year,Month,Day,net_move,Station
2018,10,01,3.3470000000000004,9449712
2018,10,02,5.599,9449712
2018,10,03,5.734,9449712
2018,10,04,5.651000000000001,9449712
2018,10,05,6.401,9449712
2018,10,06,6.989000000000001,9449712
2018,10,07,7.565,9449712
2018,10,08,7.986000000000001,9449712
2018,10,09,8.158,9449712
2018,10,10,5.479,9449712
2018,10,11,7.646999999999999,9449712
2018,10,12,7.154,9449712
2018,10,13,6.507999999999999,9449712
2018,10,14,5.811,9449712
2018,10,15,5.229,9449712
2018,10,16,4.8759999999999994,9449712
2018,10,17,4.6659999999999995,9449712
2018,10,18,4.356,9449712
2018,10,19,4.593,9449712
2018,10,20,4.914,9449712
2018,10,21,5.401,9449712
2018,10,22,5.965999999999999,9449712
2018,10,23,6.535,9449712
2018,10,24,7.036999999999999,9449712
2018,10,25,7.398000000000001,9449712
2018,10,26,4.742000000000001,9449712
2018,10,27,7.457000000000001,9449712
2018,10,28,7.286999999999999,9449712
2018,10,29,6.946,9449712
2018,10,30,6.5329999999999995,9449712
2018,10,31,6.212,9449712
