Year,Month,Day,net_move,Station
2018,11,01,4.092,9449712
2018,11,02,5.617999999999999,9449712
2018,11,03,6.143,9449712
2018,11,04,6.626,9449712
2018,11,05,7.167000000000001,9449712
2018,11,06,7.591000000000001,9449712
2018,11,07,7.805999999999999,9449712
2018,11,08,7.785,9449712
2018,11,09,4.699,9449712
2018,11,10,7.260999999999999,9449712
2018,11,11,6.767999999999999,9449712
2018,11,12,6.2090000000000005,9449712
2018,11,13,5.720000000000001,9449712
2018,11,14,5.272,9449712
2018,11,15,4.882,9449712
2018,11,16,4.648,9449712
2018,11,17,4.146999999999999,9449712
2018,11,18,4.666,9449712
2018,11,19,5.224,9449712
2018,11,20,5.946000000000001,9449712
2018,11,21,6.706999999999999,9449712
2018,11,22,7.4079999999999995,9449712
2018,11,23,7.947,9449712
2018,11,24,4.907,9449712
2018,11,25,8.296999999999999,9449712
2018,11,26,8.171,9449712
2018,11,27,7.7989999999999995,9449712
2018,11,28,7.290000000000001,9449712
2018,11,29,6.795,9449712
2018,11,30,6.417,9449712
