Year,Month,Day,Amplitude,Station
2021,10,01,3.5,PCT1971
2021,10,02,3.7,PCT1971
2021,10,03,4.1,PCT1971
2021,10,04,4.3,PCT1971
2021,10,05,4.3,PCT1971
2021,10,06,4.3,PCT1971
2021,10,07,4.8,PCT1971
2021,10,08,5.4,PCT1971
2021,10,09,5.699999999999999,PCT1971
2021,10,10,3.4000000000000004,PCT1971
2021,10,11,5.8,PCT1971
2021,10,12,5.4,PCT1971
2021,10,13,4.8,PCT1971
2021,10,14,4.2,PCT1971
2021,10,15,3.9,PCT1971
2021,10,16,3.8,PCT1971
2021,10,17,3.8,PCT1971
2021,10,18,3.8,PCT1971
2021,10,19,4,PCT1971
2021,10,20,4.3,PCT1971
2021,10,21,4.699999999999999,PCT1971
2021,10,22,5.1,PCT1971
2021,10,23,5.2,PCT1971
2021,10,24,5.1,PCT1971
2021,10,25,2.3,PCT1971
2021,10,26,4.7,PCT1971
2021,10,27,4.3,PCT1971
2021,10,28,3.9000000000000004,PCT1971
2021,10,29,3.5999999999999996,PCT1971
2021,10,30,3.3000000000000003,PCT1971
2021,10,31,3.3,PCT1971
2021,11,01,3.5999999999999996,PCT1971
2021,11,02,4.2,PCT1971
2021,11,03,4.6,PCT1971
2021,11,04,5.6,PCT1971
2021,11,05,6.5,PCT1971
2021,11,06,6.9,PCT1971
2021,11,07,6.9,PCT1971
2021,11,08,6.5,PCT1971
2021,11,09,5.8,PCT1971
2021,11,10,3.5,PCT1971
2021,11,11,4.6,PCT1971
2021,11,12,3.9,PCT1971
2021,11,13,3.5,PCT1971
2021,11,14,3.7,PCT1971
2021,11,15,3.9,PCT1971
2021,11,16,4.1000000000000005,PCT1971
2021,11,17,4.7,PCT1971
2021,11,18,5.2,PCT1971
2021,11,19,5.6,PCT1971
2021,11,20,5.8,PCT1971
2021,11,21,5.8,PCT1971
2021,11,22,5.7,PCT1971
2021,11,23,5.3,PCT1971
2021,11,24,4.9,PCT1971
2021,11,25,2.6,PCT1971
2021,11,26,4.300000000000001,PCT1971
2021,11,27,3.6999999999999997,PCT1971
2021,11,28,3.3,PCT1971
2021,11,29,3.8,PCT1971
2021,11,30,4.2,PCT1971
2021,12,01,4.8,PCT1971
2021,12,02,5.9,PCT1971
2021,12,03,6.9,PCT1971
2021,12,04,7.4,PCT1971
2021,12,05,7.6,PCT1971
2021,12,06,7.2,PCT1971
2021,12,07,6.6,PCT1971
2021,12,08,5.8,PCT1971
2021,12,09,3.9000000000000004,PCT1971
2021,12,10,4.5,PCT1971
2021,12,11,3.9,PCT1971
2021,12,12,3.8,PCT1971
2021,12,13,3.9,PCT1971
2021,12,14,4,PCT1971
2021,12,15,4.7,PCT1971
2021,12,16,5.199999999999999,PCT1971
2021,12,17,5.6,PCT1971
2021,12,18,5.8999999999999995,PCT1971
2021,12,19,6,PCT1971
2021,12,20,6,PCT1971
2021,12,21,5.8,PCT1971
2021,12,22,5.5,PCT1971
2021,12,23,5.2,PCT1971
2021,12,24,4.6,PCT1971
2021,12,25,3.4000000000000004,PCT1971
2021,12,26,3.7,PCT1971
2021,12,27,4,PCT1971
2021,12,28,4.2,PCT1971
2021,12,29,4.6,PCT1971
2021,12,30,5.6,PCT1971
2021,12,31,6.5,PCT1971
