Year,Month,Day,Amplitude,Station
2021,10,01,5,PUG1729
2021,10,02,5.4,PUG1729
2021,10,03,5.7,PUG1729
2021,10,04,5.9,PUG1729
2021,10,05,5.7,PUG1729
2021,10,06,5.6,PUG1729
2021,10,07,5.9,PUG1729
2021,10,08,6.6,PUG1729
2021,10,09,4.5,PUG1729
2021,10,10,7.199999999999999,PUG1729
2021,10,11,7.1,PUG1729
2021,10,12,6.8,PUG1729
2021,10,13,6.2,PUG1729
2021,10,14,5.800000000000001,PUG1729
2021,10,15,5.5,PUG1729
2021,10,16,5.5,PUG1729
2021,10,17,5.5,PUG1729
2021,10,18,5.7,PUG1729
2021,10,19,5.6,PUG1729
2021,10,20,5.6,PUG1729
2021,10,21,6,PUG1729
2021,10,22,6.2,PUG1729
2021,10,23,6.2,PUG1729
2021,10,24,3.2,PUG1729
2021,10,25,5.7,PUG1729
2021,10,26,5.4,PUG1729
2021,10,27,5,PUG1729
2021,10,28,4.9,PUG1729
2021,10,29,4.8,PUG1729
2021,10,30,4.9,PUG1729
2021,10,31,4.9,PUG1729
2021,11,01,4.8,PUG1729
2021,11,02,5.2,PUG1729
2021,11,03,5.6,PUG1729
2021,11,04,6.6,PUG1729
2021,11,05,7.6,PUG1729
2021,11,06,8.1,PUG1729
2021,11,07,8.1,PUG1729
2021,11,08,7.8,PUG1729
2021,11,09,4.699999999999999,PUG1729
2021,11,10,6.8,PUG1729
2021,11,11,6.1,PUG1729
2021,11,12,5.4,PUG1729
2021,11,13,5,PUG1729
2021,11,14,5.1,PUG1729
2021,11,15,5.300000000000001,PUG1729
2021,11,16,5.2,PUG1729
2021,11,17,5.9,PUG1729
2021,11,18,6.4,PUG1729
2021,11,19,6.8,PUG1729
2021,11,20,6.9,PUG1729
2021,11,21,6.8,PUG1729
2021,11,22,6.5,PUG1729
2021,11,23,6.1,PUG1729
2021,11,24,5.8,PUG1729
2021,11,25,3.1999999999999997,PUG1729
2021,11,26,5.4,PUG1729
2021,11,27,5.1,PUG1729
2021,11,28,4.6,PUG1729
2021,11,29,4.6,PUG1729
2021,11,30,4.9,PUG1729
2021,12,01,5.5,PUG1729
2021,12,02,6.800000000000001,PUG1729
2021,12,03,7.9,PUG1729
2021,12,04,8.5,PUG1729
2021,12,05,8.7,PUG1729
2021,12,06,8.399999999999999,PUG1729
2021,12,07,7.9,PUG1729
2021,12,08,7.2,PUG1729
2021,12,09,5.1,PUG1729
2021,12,10,6,PUG1729
2021,12,11,5.1,PUG1729
2021,12,12,5,PUG1729
2021,12,13,4.9,PUG1729
2021,12,14,4.8,PUG1729
2021,12,15,5.6,PUG1729
2021,12,16,6.3,PUG1729
2021,12,17,6.8,PUG1729
2021,12,18,7.1,PUG1729
2021,12,19,7.1,PUG1729
2021,12,20,7.1,PUG1729
2021,12,21,6.9,PUG1729
2021,12,22,6.8,PUG1729
2021,12,23,6.4,PUG1729
2021,12,24,4,PUG1729
2021,12,25,5.800000000000001,PUG1729
2021,12,26,4.9,PUG1729
2021,12,27,4.6,PUG1729
2021,12,28,4.8,PUG1729
2021,12,29,5,PUG1729
2021,12,30,6.5,PUG1729
2021,12,31,7.6,PUG1729
