Year,Month,Day,Amplitude,Station
2021,10,01,5.4,PUG1732
2021,10,02,6.1,PUG1732
2021,10,03,6.6,PUG1732
2021,10,04,7,PUG1732
2021,10,05,6.800000000000001,PUG1732
2021,10,06,6.6,PUG1732
2021,10,07,6.8,PUG1732
2021,10,08,7.7,PUG1732
2021,10,09,5.6,PUG1732
2021,10,10,8.600000000000001,PUG1732
2021,10,11,8.5,PUG1732
2021,10,12,8.1,PUG1732
2021,10,13,7.5,PUG1732
2021,10,14,6.9,PUG1732
2021,10,15,6.6,PUG1732
2021,10,16,6.5,PUG1732
2021,10,17,6.6,PUG1732
2021,10,18,6.5,PUG1732
2021,10,19,6.5,PUG1732
2021,10,20,6.5,PUG1732
2021,10,21,6.8999999999999995,PUG1732
2021,10,22,7.199999999999999,PUG1732
2021,10,23,7.2,PUG1732
2021,10,24,4.300000000000001,PUG1732
2021,10,25,6.9,PUG1732
2021,10,26,6.4,PUG1732
2021,10,27,6,PUG1732
2021,10,28,5.5,PUG1732
2021,10,29,5.3,PUG1732
2021,10,30,5.4,PUG1732
2021,10,31,5.5,PUG1732
2021,11,01,5.6,PUG1732
2021,11,02,6.2,PUG1732
2021,11,03,6.6,PUG1732
2021,11,04,7.800000000000001,PUG1732
2021,11,05,9,PUG1732
2021,11,06,9.7,PUG1732
2021,11,07,9.9,PUG1732
2021,11,08,9.5,PUG1732
2021,11,09,5.9,PUG1732
2021,11,10,8.3,PUG1732
2021,11,11,7.3,PUG1732
2021,11,12,6.5,PUG1732
2021,11,13,5.699999999999999,PUG1732
2021,11,14,6.1,PUG1732
2021,11,15,6.199999999999999,PUG1732
2021,11,16,6.300000000000001,PUG1732
2021,11,17,7,PUG1732
2021,11,18,7.6,PUG1732
2021,11,19,7.9,PUG1732
2021,11,20,8.100000000000001,PUG1732
2021,11,21,8,PUG1732
2021,11,22,7.8,PUG1732
2021,11,23,7.4,PUG1732
2021,11,24,4.3,PUG1732
2021,11,25,6.6,PUG1732
2021,11,26,6.1,PUG1732
2021,11,27,5.6,PUG1732
2021,11,28,5,PUG1732
2021,11,29,5.5,PUG1732
2021,11,30,6.1,PUG1732
2021,12,01,6.6,PUG1732
2021,12,02,8.3,PUG1732
2021,12,03,9.5,PUG1732
2021,12,04,10.3,PUG1732
2021,12,05,10.600000000000001,PUG1732
2021,12,06,10.4,PUG1732
2021,12,07,9.7,PUG1732
2021,12,08,6.300000000000001,PUG1732
2021,12,09,8.1,PUG1732
2021,12,10,7,PUG1732
2021,12,11,5.8,PUG1732
2021,12,12,5.9,PUG1732
2021,12,13,5.800000000000001,PUG1732
2021,12,14,5.8,PUG1732
2021,12,15,6.800000000000001,PUG1732
2021,12,16,7.4,PUG1732
2021,12,17,7.8999999999999995,PUG1732
2021,12,18,8.2,PUG1732
2021,12,19,8.399999999999999,PUG1732
2021,12,20,8.4,PUG1732
2021,12,21,8.2,PUG1732
2021,12,22,7.8999999999999995,PUG1732
2021,12,23,7.4,PUG1732
2021,12,24,4.9,PUG1732
2021,12,25,6.4,PUG1732
2021,12,26,5.5,PUG1732
2021,12,27,5.5,PUG1732
2021,12,28,5.699999999999999,PUG1732
2021,12,29,6,PUG1732
2021,12,30,7.9,PUG1732
2021,12,31,9.2,PUG1732
